timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.51263,0.24061,-0.51028,0.99996,0.52244,0.21929,-0.49225,0.99987,0.52732,0.21889,-0.49231,0.99985,0.53157,0.21861,-0.49242,0.99985,0.50326,0.22065,-0.49171,0.99983,0.49735,0.2208,-0.4918,0.9998,0.49351,0.22076,-0.49193,0.99978,0.53858,0.23109,-0.36562,0.99978,0.48558,0.23606,-0.36236,0.99966,0.52349,0.26757,-0.46193,0.99998,0.50257,0.26659,-0.46108,0.99996,0.57671,0.38347,-0.2615,0.99982,0.44942,0.38623,-0.26166,0.99954,0.58694,0.58691,-0.19998,0.99392,0.44455,0.58892,-0.20194,0.96965,0.60446,0.77111,-0.26183,0.95742,0.42694,0.76602,-0.28587,0.90745,0.61287,0.81681,-0.28912,0.87157,0.41706,0.81884,-0.30927,0.80148,0.60221,0.81995,-0.32025,0.88748,0.42462,0.82332,-0.35612,0.82753,0.59617,0.80653,-0.27414,0.90546,0.43047,0.80664,-0.30478,0.84279,0.55182,0.68824,-0.00352,0.99845,0.48447,0.68865,0.00364,0.99757,0.54973,0.93953,-0.04321,0.79498,0.48074,0.95168,0.01361,0.59428,0.54977,1.11445,0.28845,0.08134,0.4799,1.09694,0.36659,0.05045,0.54803,1.13957,0.31323,0.0592,0.48296,1.12062,0.39688,0.05915,0.55249,1.19815,0.18381,0.04127,0.47513,1.16811,0.26604,0.0529,idle
40,0.51182,0.24005,-0.46063,0.99995,0.52144,0.21908,-0.44092,0.99986,0.52619,0.21882,-0.44103,0.99984,0.53092,0.21861,-0.44112,0.99984,0.50253,0.22013,-0.44186,0.99982,0.49646,0.22034,-0.44192,0.99979,0.49172,0.22045,-0.44205,0.99977,0.53835,0.23107,-0.30368,0.99976,0.48509,0.23508,-0.30752,0.99964,0.52283,0.26728,-0.40815,0.99998,0.50098,0.2658,-0.40925,0.99996,0.57638,0.38147,-0.19526,0.99983,0.44944,0.38644,-0.21313,0.99955,0.587,0.58691,-0.1177,0.99367,0.44439,0.58892,-0.15559,0.9688,0.60385,0.76892,-0.21855,0.95819,0.43,0.76602,-0.26233,0.90159,0.61209,0.81625,-0.25462,0.87534,0.42325,0.81839,-0.29329,0.79407,0.60122,0.81984,-0.28964,0.89102,0.43222,0.82239,-0.34338,0.82127,0.59537,0.80609,-0.23389,0.9081,0.43651,0.80596,-0.28328,0.83693,0.55182,0.70146,0.00362,0.99847,0.48275,0.70285,-0.00336,0.99755,0.5513,0.94568,-0.01529,0.77423,0.48316,0.95279,0.02377,0.59074,0.55341,1.1406,0.33302,0.07819,0.4799,1.13236,0.36658,0.04925,0.55135,1.16705,0.36032,0.05783,0.48239,1.15842,0.39682,0.05754,0.55761,1.22152,0.22361,0.03988,0.48265,1.20881,0.25166,0.05108,idle
80,0.51155,0.23946,-0.43462,0.99995,0.52113,0.21859,-0.41498,0.99985,0.52597,0.21857,-0.41508,0.99983,0.53086,0.21853,-0.41515,0.99983,0.50232,0.21926,-0.41637,0.99981,0.49621,0.2195,-0.41642,0.99978,0.49105,0.21977,-0.41656,0.99977,0.53841,0.23107,-0.27864,0.99975,0.48499,0.23414,-0.28521,0.99964,0.52266,0.26721,-0.38218,0.99997,0.50042,0.2657,-0.38418,0.99996,0.57634,0.38002,-0.16781,0.99983,0.44943,0.38596,-0.19532,0.99958,0.58778,0.58565,-0.08007,0.99313,0.44391,0.58891,-0.14169,0.96914,0.60098,0.76711,-0.17513,0.95828,0.43673,0.76644,-0.2479,0.90184,0.60999,0.81589,-0.21044,0.87816,0.43441,0.81839,-0.27968,0.79647,0.59695,0.81904,-0.24436,0.8937,0.44525,0.82166,-0.32742,0.82359,0.59163,0.8055,-0.18983,0.9095,0.44808,0.80575,-0.26725,0.83782,0.55188,0.70407,0.00748,0.99847,0.48079,0.70881,-0.00724,0.99752,0.55266,0.95074,-0.02168,0.75285,0.48461,0.95336,0.00548,0.58284,0.5562,1.14982,0.32573,0.07803,0.48099,1.14129,0.31345,0.05023,0.55455,1.17505,0.35063,0.05717,0.48242,1.16679,0.33978,0.0566,0.55869,1.23193,0.20945,0.04022,0.48996,1.21918,0.18614,0.05089,idle
120,0.51065,0.23782,-0.40583,0.99995,0.52034,0.21726,-0.38605,0.99985,0.52512,0.21766,-0.38613,0.99984,0.53016,0.21806,-0.38618,0.99983,0.50175,0.21703,-0.38697,0.99982,0.49566,0.21708,-0.387,0.9998,0.4902,0.2174,-0.38712,0.99978,0.53813,0.23095,-0.25118,0.99976,0.48473,0.23159,-0.25586,0.99967,0.52163,0.26644,-0.35423,0.99998,0.49931,0.2645,-0.35568,0.99996,0.57586,0.37797,-0.1442,0.99985,0.44919,0.38399,-0.17163,0.99961,0.59187,0.58258,-0.05836,0.99349,0.44188,0.58754,-0.12458,0.97085,0.5994,0.76375,-0.15532,0.96097,0.44137,0.76441,-0.23664,0.90678,0.60729,0.81528,-0.19249,0.88629,0.43887,0.8176,-0.26925,0.80662,0.59301,0.81634,-0.2248,0.90095,0.45039,0.81881,-0.31603,0.83274,0.58831,0.80338,-0.16949,0.91539,0.45435,0.80419,-0.25554,0.84582,0.55188,0.70788,0.0085,0.99855,0.47953,0.71496,-0.00816,0.99763,0.55279,0.95982,-0.02608,0.7333,0.48544,0.95698,0.00646,0.57028,0.55643,1.16611,0.31028,0.07373,0.48159,1.15472,0.30181,0.04742,0.55492,1.1948,0.33458,0.05452,0.48238,1.1828,0.32635,0.05327,0.55835,1.24646,0.19248,0.038,0.49236,1.2316,0.17332,0.04739,idle
160,0.51046,0.23645,-0.417,0.99995,0.51996,0.21604,-0.39709,0.99986,0.52468,0.21642,-0.39718,0.99985,0.5298,0.21694,-0.39723,0.99984,0.50155,0.21607,-0.39854,0.99983,0.49549,0.21643,-0.39859,0.99981,0.48984,0.21707,-0.39872,0.99979,0.53791,0.22958,-0.25859,0.99977,0.48466,0.23096,-0.26579,0.99969,0.52151,0.26527,-0.36375,0.99998,0.49927,0.26432,-0.36591,0.99996,0.57586,0.37507,-0.14604,0.99986,0.44917,0.38252,-0.17614,0.99964,0.59457,0.5781,-0.05859,0.99384,0.43924,0.58641,-0.12562,0.97276,0.59751,0.75585,-0.16295,0.96368,0.4416,0.75944,-0.23987,0.91215,0.60533,0.80951,-0.20169,0.89465,0.44003,0.81317,-0.27313,0.81741,0.59093,0.80822,-0.2354,0.90833,0.45216,0.81144,-0.31957,0.8422,0.58627,0.79518,-0.17768,0.92146,0.4559,0.79574,-0.2585,0.85423,0.55218,0.70751,0.00952,0.99863,0.47885,0.7151,-0.00914,0.99773,0.55292,0.96346,-0.02764,0.72413,0.48567,0.96232,-0.002,0.57209,0.55653,1.17246,0.28778,0.07034,0.48183,1.16004,0.30177,0.04524,0.55497,1.20137,0.31145,0.05267,0.48232,1.18705,0.32785,0.05074,0.55825,1.25319,0.17393,0.03604,0.49291,1.23667,0.18024,0.04435,idle
200,0.50909,0.23527,-0.4368,0.99995,0.5188,0.21548,-0.41783,0.99986,0.52375,0.21588,-0.4179,0.99985,0.52869,0.21639,-0.41796,0.99985,0.50036,0.21512,-0.41811,0.99984,0.49435,0.2155,-0.41818,0.99982,0.48868,0.21616,-0.4183,0.9998,0.5374,0.22918,-0.28283,0.99978,0.48402,0.2298,-0.28406,0.99972,0.52059,0.26433,-0.38474,0.99998,0.49825,0.26401,-0.38525,0.99996,0.5758,0.37403,-0.17246,0.99987,0.44888,0.38171,-0.18751,0.99966,0.5957,0.57558,-0.085,0.99428,0.43588,0.58599,-0.13167,0.97477,0.59744,0.75348,-0.1801,0.96643,0.44056,0.7577,-0.24504,0.91843,0.60412,0.80713,-0.21736,0.90282,0.44018,0.80946,-0.27755,0.82973,0.59044,0.80468,-0.25039,0.91551,0.45195,0.8061,-0.32197,0.85299,0.5859,0.79044,-0.194,0.92749,0.45493,0.78968,-0.26275,0.86408,0.55234,0.70747,0.00926,0.99869,0.47743,0.71534,-0.00899,0.99783,0.55288,0.96291,-0.02841,0.71325,0.48558,0.9631,0.00354,0.5712,0.55651,1.16651,0.31292,0.06539,0.4839,1.15942,0.31727,0.04234,0.5555,1.19475,0.34085,0.0494,0.48365,1.18675,0.34464,0.04775,0.55707,1.24823,0.21252,0.03335,0.49586,1.23561,0.2013,0.04091,idle
240,0.50911,0.2353,-0.44444,0.99995,0.51866,0.21549,-0.42523,0.99987,0.52355,0.21589,-0.42531,0.99986,0.52852,0.21638,-0.42538,0.99985,0.50021,0.21517,-0.42565,0.99984,0.49422,0.21553,-0.42572,0.99983,0.48853,0.21619,-0.42584,0.99981,0.53716,0.22909,-0.29271,0.99979,0.48375,0.22984,-0.29382,0.99973,0.52059,0.26426,-0.39376,0.99998,0.49831,0.26406,-0.39419,0.99997,0.5758,0.37376,-0.1837,0.99987,0.44879,0.38151,-0.19528,0.99968,0.59652,0.57383,-0.10032,0.99441,0.43483,0.58563,-0.13569,0.97592,0.59716,0.75164,-0.19046,0.96829,0.43977,0.75714,-0.24729,0.92208,0.60348,0.80507,-0.21883,0.90873,0.44,0.80816,-0.27952,0.83711,0.5898,0.80279,-0.25393,0.92066,0.45132,0.80445,-0.32362,0.85937,0.58518,0.78797,-0.20389,0.93148,0.4538,0.78756,-0.26487,0.86928,0.55275,0.70771,0.00422,0.99868,0.4774,0.71549,-0.00394,0.99783,0.55285,0.96238,-0.05126,0.70654,0.48597,0.96302,0.00986,0.56274,0.55696,1.1624,0.27572,0.06465,0.48546,1.15205,0.33256,0.04226,0.55625,1.18957,0.30182,0.04943,0.48564,1.17921,0.36205,0.04768,0.55746,1.24363,0.17364,0.03291,0.49543,1.22752,0.22423,0.03985,idle
280,0.50912,0.23507,-0.44855,0.99995,0.51852,0.21529,-0.42983,0.99987,0.52336,0.21559,-0.4299,0.99986,0.52829,0.21599,-0.42997,0.99985,0.50013,0.21508,-0.43011,0.99985,0.49414,0.2155,-0.43018,0.99984,0.48845,0.21619,-0.4303,0.99982,0.53677,0.22845,-0.29688,0.99979,0.48351,0.22951,-0.29788,0.99975,0.52057,0.26391,-0.39726,0.99998,0.49831,0.26404,-0.39763,0.99997,0.57567,0.37249,-0.18813,0.99987,0.44846,0.38114,-0.19831,0.9997,0.59701,0.57429,-0.10289,0.99445,0.43388,0.58535,-0.14019,0.97717,0.59717,0.75189,-0.19488,0.96955,0.43936,0.75721,-0.24964,0.92594,0.60328,0.80497,-0.22677,0.91316,0.43869,0.80839,-0.28118,0.8447,0.58968,0.80285,-0.26057,0.92455,0.45006,0.805,-0.32551,0.86601,0.58494,0.78786,-0.20867,0.93452,0.45286,0.78814,-0.26728,0.87497,0.55331,0.70849,0.00306,0.99868,0.47745,0.71721,-0.00276,0.99783,0.55291,0.96353,-0.04861,0.69686,0.48606,0.96296,0.02096,0.55553,0.55764,1.16811,0.27989,0.06251,0.48568,1.1546,0.33726,0.04145,0.55678,1.196,0.30586,0.04846,0.48592,1.18079,0.36624,0.04676,0.55826,1.24959,0.17652,0.03172,0.49522,1.23134,0.22702,0.0382,idle
320,0.50868,0.2351,-0.44157,0.99995,0.51802,0.21528,-0.42232,0.99987,0.52289,0.21556,-0.42241,0.99986,0.52769,0.21592,-0.42248,0.99985,0.49949,0.21511,-0.42286,0.99985,0.49344,0.21553,-0.42292,0.99984,0.48788,0.2162,-0.42305,0.99982,0.53601,0.22821,-0.28555,0.99979,0.48305,0.22955,-0.28879,0.99975,0.52014,0.26394,-0.38877,0.99998,0.49775,0.2645,-0.38978,0.99997,0.5746,0.37196,-0.17837,0.99988,0.44772,0.38138,-0.18961,0.99972,0.59678,0.57466,-0.09273,0.99412,0.43394,0.58559,-0.13182,0.97777,0.59587,0.75247,-0.18977,0.97002,0.43849,0.75791,-0.24049,0.92751,0.60216,0.80525,-0.22638,0.91582,0.43683,0.81054,-0.27305,0.84825,0.58885,0.80342,-0.26039,0.92691,0.44874,0.80801,-0.31848,0.86916,0.58372,0.7884,-0.20409,0.93575,0.452,0.79259,-0.25883,0.87702,0.55385,0.71041,0.00228,0.99867,0.47756,0.71935,-0.002,0.99777,0.55312,0.965,-0.05832,0.68049,0.48602,0.96408,0.02148,0.5385,0.55751,1.1732,0.25726,0.06349,0.48565,1.15396,0.3455,0.04125,0.5566,1.20018,0.28153,0.0485,0.48595,1.17843,0.37503,0.04595,0.55782,1.25476,0.14517,0.03259,0.49515,1.23146,0.23454,0.03765,idle
360,0.5081,0.23511,-0.44763,0.99995,0.51741,0.21528,-0.42924,0.99987,0.5224,0.21556,-0.42934,0.99986,0.52715,0.21591,-0.42939,0.99985,0.49871,0.21513,-0.42974,0.99985,0.49265,0.21555,-0.4298,0.99984,0.48723,0.21622,-0.42993,0.99982,0.53552,0.22821,-0.29024,0.99979,0.48249,0.22958,-0.29392,0.99976,0.51967,0.264,-0.39327,0.99998,0.49711,0.26496,-0.3944,0.99997,0.57407,0.37208,-0.17928,0.99989,0.44734,0.38133,-0.19212,0.99973,0.5964,0.57595,-0.09923,0.99425,0.43373,0.58547,-0.13672,0.97887,0.59549,0.75274,-0.19317,0.97157,0.43671,0.75896,-0.24281,0.93116,0.60141,0.80702,-0.22866,0.92073,0.43321,0.81272,-0.27877,0.8557,0.58827,0.8046,-0.26074,0.93125,0.44519,0.812,-0.32597,0.87573,0.58311,0.78909,-0.2073,0.93929,0.44885,0.7974,-0.26224,0.88297,0.55459,0.71114,0.00225,0.9987,0.47753,0.71945,-0.00197,0.99781,0.55339,0.96586,-0.05173,0.67029,0.48583,0.96493,0.02678,0.53306,0.55789,1.17485,0.28041,0.06115,0.48585,1.15697,0.35687,0.03993,0.55679,1.20247,0.30692,0.047,0.48611,1.18216,0.38685,0.04468,0.5583,1.25683,0.17246,0.03119,0.4954,1.2346,0.24549,0.0358,idle
