timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.53091,0.21275,-0.33278,0.99999,0.53693,0.19838,-0.31974,0.99997,0.53968,0.19892,-0.31973,0.99996,0.54272,0.19963,-0.31972,0.99996,0.52705,0.19759,-0.32221,0.99997,0.52328,0.19748,-0.32225,0.99997,0.52006,0.19741,-0.32228,0.99997,0.54675,0.20617,-0.21927,0.99992,0.51416,0.20316,-0.2325,0.99996,0.53563,0.23045,-0.29297,0.99999,0.5236,0.22902,-0.29691,0.99999,0.56636,0.30925,-0.13427,0.99997,0.48456,0.29176,-0.15096,0.99998,0.57856,0.42913,-0.07015,0.98742,0.46979,0.41714,-0.10699,0.98648,0.58782,0.52977,-0.1466,0.98181,0.46304,0.51836,-0.18313,0.98392,0.59062,0.56274,-0.16931,0.96185,0.45989,0.55048,-0.2078,0.9678,0.58564,0.55928,-0.2006,0.96443,0.46739,0.54873,-0.2388,0.96995,0.58243,0.55034,-0.16014,0.95857,0.47079,0.53993,-0.19639,0.96432,0.54902,0.52374,0.00401,0.99989,0.50085,0.52092,-0.00413,0.99989,0.54994,0.67976,0.01073,0.9972,0.50123,0.68315,0.03559,0.99654,0.55159,0.81768,0.19623,0.99551,0.50823,0.80486,0.23635,0.99634,0.54542,0.83451,0.20778,0.94158,0.51476,0.82388,0.24974,0.94279,0.56549,0.87092,0.10349,0.99351,0.49195,0.8595,0.14512,0.99469,idle
40,0.5309,0.21238,-0.30079,0.99999,0.53682,0.1979,-0.28622,0.99997,0.53964,0.19837,-0.28621,0.99996,0.54269,0.19903,-0.28618,0.99996,0.52705,0.19684,-0.2881,0.99997,0.52328,0.19661,-0.28812,0.99997,0.52002,0.19655,-0.28815,0.99997,0.54665,0.20606,-0.18659,0.99992,0.51416,0.20271,-0.19689,0.99995,0.53561,0.22983,-0.26231,0.99999,0.52358,0.22871,-0.2654,0.99999,0.56629,0.30901,-0.11296,0.99997,0.48477,0.29175,-0.12135,0.99998,0.57843,0.42863,-0.05647,0.98759,0.46977,0.41685,-0.08051,0.98601,0.58749,0.52964,-0.13842,0.98239,0.46308,0.5182,-0.15712,0.98365,0.59036,0.56274,-0.16218,0.96301,0.45997,0.55034,-0.18261,0.96739,0.5852,0.55926,-0.19362,0.96551,0.46739,0.54872,-0.21223,0.96952,0.58198,0.55028,-0.15225,0.95971,0.47067,0.53989,-0.17022,0.96379,0.54842,0.52384,0.00239,0.99988,0.5005,0.52104,-0.0025,0.99989,0.54994,0.67973,0.01104,0.99712,0.50123,0.68252,0.03695,0.99643,0.55159,0.81463,0.19623,0.99534,0.50818,0.80486,0.23635,0.99619,0.54499,0.83136,0.20779,0.93982,0.51475,0.82308,0.24972,0.94138,0.56534,0.87091,0.10333,0.99335,0.4919,0.85975,0.14525,0.99453,idle
80,0.53079,0.21216,-0.2979,0.99999,0.53664,0.19765,-0.28329,0.99997,0.5395,0.19806,-0.28327,0.99996,0.54259,0.19868,-0.28325,0.99995,0.527,0.19646,-0.28527,0.99997,0.52323,0.19613,-0.28529,0.99997,0.51988,0.19605,-0.28532,0.99997,0.54646,0.20598,-0.18378,0.99991,0.51414,0.20241,-0.19461,0.99995,0.53552,0.22957,-0.25952,0.99999,0.52346,0.22858,-0.26275,0.99999,0.5662,0.309,-0.10968,0.99997,0.48483,0.29176,-0.12031,0.99998,0.57834,0.42849,-0.05267,0.98773,0.46972,0.41678,-0.08029,0.98572,0.58723,0.52955,-0.13431,0.98291,0.4631,0.5182,-0.15682,0.9835,0.59011,0.56274,-0.15789,0.96402,0.45999,0.55029,-0.18247,0.96716,0.58476,0.55926,-0.18944,0.96646,0.46739,0.54873,-0.21155,0.96924,0.58154,0.55024,-0.14819,0.9607,0.47057,0.5399,-0.1697,0.96341,0.548,0.52389,0.00205,0.99988,0.5002,0.5211,-0.00215,0.99988,0.54995,0.67951,0.0126,0.99703,0.50121,0.682,0.03745,0.99632,0.55159,0.81303,0.19618,0.99517,0.50811,0.80481,0.23512,0.99605,0.54469,0.82973,0.20772,0.93827,0.5147,0.82234,0.24824,0.93992,0.56524,0.87091,0.10314,0.99317,0.49187,0.85993,0.1442,0.99436,idle
120,0.53048,0.21213,-0.29256,0.99999,0.5363,0.19754,-0.27822,0.99997,0.53909,0.19788,-0.27821,0.99996,0.54229,0.19845,-0.27818,0.99995,0.52681,0.19633,-0.27998,0.99997,0.523,0.19596,-0.28,0.99997,0.51963,0.19589,-0.28003,0.99997,0.5461,0.20586,-0.1801,0.99991,0.51405,0.20228,-0.18982,0.99994,0.53528,0.22947,-0.25467,0.99999,0.52319,0.22857,-0.25758,0.99999,0.56611,0.309,-0.10689,0.99997,0.48486,0.29176,-0.11678,0.99998,0.57818,0.42833,-0.05012,0.98781,0.46971,0.41677,-0.0773,0.98533,0.58692,0.52951,-0.13042,0.98337,0.4631,0.51811,-0.15299,0.98331,0.58992,0.56274,-0.15366,0.96498,0.45998,0.55013,-0.17838,0.9669,0.58445,0.55926,-0.18513,0.96735,0.46739,0.5487,-0.20755,0.96894,0.58119,0.55021,-0.14424,0.96163,0.47049,0.53988,-0.16592,0.96304,0.54763,0.52401,0.00166,0.99988,0.49995,0.52118,-0.00176,0.99988,0.54999,0.67906,0.01353,0.99697,0.50117,0.68156,0.03933,0.99624,0.5516,0.81215,0.19336,0.99505,0.508,0.80449,0.23509,0.99592,0.54447,0.82913,0.20442,0.9371,0.51463,0.82157,0.24815,0.93889,0.56518,0.87094,0.09989,0.99304,0.49183,0.86003,0.14445,0.99421,idle
160,0.53,0.21214,-0.29532,0.99999,0.53586,0.19755,-0.28133,0.99996,0.5385,0.19788,-0.28131,0.99996,0.54181,0.19844,-0.28129,0.99995,0.52649,0.19633,-0.28285,0.99997,0.52261,0.19597,-0.28287,0.99997,0.51927,0.19589,-0.2829,0.99996,0.54568,0.20585,-0.18357,0.9999,0.51393,0.20227,-0.19211,0.99994,0.53494,0.22947,-0.2574,0.99999,0.52277,0.22858,-0.25998,0.99999,0.56606,0.30898,-0.10914,0.99997,0.48489,0.2918,-0.11787,0.99998,0.57813,0.4282,-0.05121,0.98805,0.46971,0.41671,-0.07725,0.98498,0.58684,0.52942,-0.13036,0.98392,0.46312,0.51804,-0.1527,0.98316,0.58986,0.56272,-0.15346,0.96605,0.45999,0.54999,-0.17795,0.96668,0.58435,0.55925,-0.18495,0.96835,0.46739,0.54867,-0.20741,0.96868,0.58108,0.55018,-0.14414,0.96271,0.47048,0.53986,-0.16575,0.96272,0.54749,0.52406,0.00116,0.99988,0.49987,0.52122,-0.00125,0.99988,0.55006,0.679,0.01317,0.99693,0.50117,0.68119,0.0404,0.99617,0.55161,0.81203,0.18969,0.99497,0.508,0.80441,0.23534,0.99583,0.5444,0.82908,0.20054,0.93626,0.51463,0.8213,0.24836,0.93821,0.5651,0.87099,0.09527,0.99296,0.49184,0.86025,0.14553,0.99411,idle
200,0.52966,0.21225,-0.30057,0.99999,0.53553,0.19764,-0.28662,0.99996,0.53805,0.19793,-0.2866,0.99996,0.54142,0.19846,-0.28657,0.99995,0.52627,0.19644,-0.28831,0.99997,0.52235,0.19607,-0.28833,0.99997,0.51902,0.19601,-0.28836,0.99996,0.54532,0.20586,-0.18814,0.9999,0.51381,0.20237,-0.19743,0.99994,0.53472,0.22952,-0.26228,0.99999,0.52248,0.2287,-0.26509,0.99999,0.56604,0.30899,-0.11204,0.99997,0.4849,0.29211,-0.12204,0.99998,0.57815,0.42821,-0.05249,0.98831,0.46972,0.41671,-0.08086,0.98482,0.58684,0.52962,-0.13022,0.9844,0.46341,0.51803,-0.15622,0.98317,0.58985,0.56289,-0.15303,0.96698,0.46031,0.54999,-0.18147,0.96671,0.58435,0.55942,-0.18455,0.96922,0.46752,0.54868,-0.21098,0.96865,0.58107,0.55032,-0.14395,0.96365,0.47054,0.53986,-0.16922,0.96262,0.54748,0.52429,0.00073,0.99988,0.49987,0.52152,-0.00083,0.99988,0.55016,0.67901,0.01265,0.99693,0.50117,0.68114,0.04295,0.99616,0.55168,0.81199,0.18933,0.99496,0.508,0.80439,0.24194,0.99579,0.54441,0.82911,0.20029,0.93599,0.51469,0.82121,0.25548,0.93807,0.56507,0.87104,0.09466,0.99297,0.49184,0.86054,0.15404,0.99408,idle
240,0.52933,0.21229,-0.30307,0.99999,0.53525,0.19769,-0.28916,0.99996,0.5377,0.19796,-0.28914,0.99996,0.54108,0.19847,-0.28912,0.99995,0.52603,0.19647,-0.29081,0.99997,0.5221,0.19609,-0.29084,0.99997,0.51881,0.19603,-0.29087,0.99996,0.54509,0.20587,-0.19052,0.9999,0.51374,0.20241,-0.19954,0.99994,0.5345,0.22954,-0.26469,0.99999,0.52221,0.22875,-0.26746,0.99999,0.56604,0.30902,-0.11371,0.99997,0.4849,0.29249,-0.12368,0.99998,0.57825,0.42827,-0.05377,0.9886,0.46981,0.41671,-0.08182,0.98465,0.58685,0.53035,-0.13121,0.98486,0.46386,0.51795,-0.15711,0.98319,0.58985,0.56344,-0.15398,0.96787,0.46064,0.54997,-0.18241,0.96677,0.58435,0.5599,-0.18549,0.97005,0.46765,0.54867,-0.21203,0.96867,0.58108,0.55069,-0.1449,0.96453,0.47064,0.53985,-0.17016,0.96258,0.54751,0.52469,0.00023,0.99988,0.49988,0.52193,-0.00033,0.99988,0.55032,0.67904,0.01204,0.99694,0.50117,0.68114,0.04387,0.99616,0.55174,0.81201,0.18938,0.99496,0.50802,0.80439,0.24565,0.99577,0.54442,0.82916,0.20043,0.93598,0.5148,0.82119,0.2595,0.93829,0.56504,0.87107,0.09461,0.99301,0.49183,0.86071,0.15854,0.99408,idle
280,0.52915,0.21238,-0.30291,0.99999,0.53507,0.1978,-0.28884,0.99997,0.53748,0.19804,-0.28882,0.99996,0.54088,0.19854,-0.28879,0.99995,0.52587,0.19657,-0.29044,0.99997,0.52194,0.19619,-0.29047,0.99997,0.51865,0.19614,-0.2905,0.99996,0.54491,0.20594,-0.19009,0.99991,0.51367,0.20252,-0.19886,0.99994,0.53437,0.2296,-0.26456,0.99999,0.52203,0.22885,-0.26725,0.99999,0.56604,0.30917,-0.11382,0.99997,0.48491,0.29298,-0.12311,0.99998,0.57835,0.42846,-0.05311,0.98884,0.47001,0.41668,-0.08088,0.98453,0.58689,0.53087,-0.13026,0.98524,0.46449,0.5178,-0.15685,0.98325,0.58984,0.56393,-0.15299,0.96858,0.46103,0.54989,-0.1823,0.96691,0.58443,0.56003,-0.18456,0.97072,0.46785,0.54854,-0.21211,0.96877,0.58121,0.55076,-0.14398,0.96524,0.47086,0.53967,-0.17,0.96264,0.5477,0.52516,-0.00025,0.99988,0.50005,0.52239,0.00015,0.99988,0.5505,0.67944,0.01203,0.99695,0.5012,0.68114,0.04648,0.99616,0.55183,0.81205,0.18903,0.995,0.50803,0.80437,0.24926,0.99576,0.54449,0.82918,0.19996,0.93606,0.51485,0.82119,0.26315,0.93839,0.565,0.87119,0.09334,0.99308,0.49183,0.86104,0.16217,0.9941,idle
320,0.52901,0.21277,-0.30478,0.99999,0.53485,0.19841,-0.2907,0.99997,0.5372,0.19864,-0.29067,0.99996,0.54058,0.19908,-0.29064,0.99995,0.5257,0.19722,-0.29232,0.99997,0.52178,0.19684,-0.29235,0.99997,0.5185,0.19681,-0.29238,0.99996,0.54467,0.20629,-0.19223,0.99991,0.51356,0.20324,-0.20076,0.99994,0.53428,0.22991,-0.26654,0.99999,0.52188,0.22923,-0.26917,0.99999,0.56606,0.30947,-0.11486,0.99997,0.4849,0.29358,-0.12528,0.99998,0.57847,0.42846,-0.05368,0.98896,0.47003,0.41681,-0.08178,0.98447,0.58757,0.53081,-0.13094,0.98538,0.4649,0.51775,-0.15737,0.98331,0.59017,0.56393,-0.15354,0.96883,0.46145,0.54995,-0.18283,0.967,0.58537,0.55987,-0.18519,0.97095,0.46822,0.54855,-0.21285,0.96882,0.58238,0.55067,-0.14469,0.96548,0.4712,0.53967,-0.1706,0.96264,0.54777,0.52515,-0.00029,0.99988,0.50008,0.52249,0.00018,0.99988,0.55073,0.67966,0.01201,0.99698,0.5012,0.6812,0.04662,0.99618,0.55215,0.81214,0.18793,0.99506,0.50808,0.80438,0.24792,0.99577,0.54489,0.82937,0.19862,0.93598,0.51506,0.82119,0.2616,0.93861,0.565,0.87136,0.09128,0.99317,0.49179,0.86113,0.16006,0.99415,idle
360,0.52886,0.21332,-0.30473,0.99999,0.53464,0.1991,-0.29064,0.99997,0.53694,0.1993,-0.29062,0.99996,0.54029,0.19965,-0.29058,0.99995,0.52552,0.1981,-0.2923,0.99997,0.5216,0.19779,-0.29233,0.99997,0.51833,0.19778,-0.29236,0.99997,0.54442,0.20669,-0.19221,0.99991,0.51342,0.20423,-0.20093,0.99994,0.53416,0.2303,-0.26649,0.99999,0.52174,0.22979,-0.26915,0.99999,0.56606,0.30955,-0.1152,0.99997,0.4849,0.2942,-0.12533,0.99998,0.57868,0.42847,-0.05379,0.98905,0.47026,0.41699,-0.08248,0.98425,0.58775,0.53062,-0.13273,0.98549,0.46579,0.51751,-0.15836,0.98329,0.59036,0.56387,-0.1556,0.96907,0.46243,0.54995,-0.18377,0.96698,0.58598,0.55987,-0.1873,0.97118,0.46918,0.54845,-0.21372,0.96877,0.58302,0.55066,-0.14663,0.9657,0.4723,0.53948,-0.17153,0.96255,0.54795,0.52519,-0.00086,0.99988,0.50022,0.52314,0.00076,0.99988,0.55095,0.67966,0.01272,0.99701,0.50121,0.68127,0.04654,0.9962,0.55257,0.81223,0.1872,0.99513,0.50811,0.80463,0.24785,0.99581,0.54561,0.82949,0.19756,0.9357,0.51521,0.82137,0.26097,0.9392,0.56498,0.87146,0.08981,0.99327,0.49161,0.86155,0.15968,0.99421,idle
