timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.44239,0.31262,-0.4282,0.99969,0.45066,0.28145,-0.41089,0.99944,0.45717,0.28181,-0.41102,0.99945,0.46235,0.28266,-0.41134,0.9995,0.4298,0.28047,-0.40637,0.99939,0.42137,0.28012,-0.40627,0.99936,0.414,0.28022,-0.40644,0.99934,0.46836,0.29302,-0.25819,0.99951,0.40151,0.29192,-0.22922,0.99922,0.4513,0.34736,-0.36754,0.99991,0.42577,0.34513,-0.35944,0.99989,0.51615,0.47834,-0.22495,0.99993,0.35777,0.48829,-0.08442,0.99986,0.54562,0.7525,-0.18101,0.99102,0.3325,0.73618,-0.01193,0.95637,0.56826,0.98019,-0.26756,0.75354,0.31297,0.94183,-0.17865,0.62995,0.59046,1.07628,-0.31543,0.51841,0.3009,1.00879,-0.2104,0.45195,0.56996,1.08612,-0.34668,0.58092,0.31393,1.01022,-0.27425,0.52703,0.55879,1.0536,-0.28169,0.61974,0.32133,0.98378,-0.20818,0.56014,0.49258,0.95088,-0.07398,0.94843,0.38889,0.95218,0.07471,0.92584,0.48808,1.2873,0.08049,0.05232,0.38642,1.28766,0.26446,0.02489,0.48883,1.57547,0.44492,0.00676,0.38585,1.56984,0.5774,0.00381,0.49721,1.62585,0.47055,0.00604,0.38715,1.62034,0.60325,0.01293,0.45949,1.67443,0.27236,0.00251,0.37881,1.67088,0.39283,0.00309,idle
40,0.43811,0.31298,-0.51349,0.99967,0.44831,0.28165,-0.48972,0.99941,0.45498,0.28203,-0.49,0.99941,0.45962,0.28279,-0.49022,0.99946,0.4262,0.28059,-0.48593,0.99935,0.41837,0.28028,-0.48601,0.99932,0.4108,0.28033,-0.48628,0.9993,0.46593,0.29345,-0.30007,0.99945,0.40084,0.29205,-0.27618,0.99914,0.44927,0.34748,-0.43921,0.99991,0.42152,0.3456,-0.43268,0.99988,0.5156,0.47772,-0.22114,0.99992,0.35502,0.4896,-0.10032,0.99982,0.54425,0.74758,-0.15948,0.99049,0.32942,0.73874,-0.02602,0.95552,0.56835,0.97407,-0.30531,0.76605,0.31277,0.94548,-0.24787,0.63826,0.58779,1.0485,-0.36513,0.54214,0.30153,1.01034,-0.29395,0.4605,0.5705,1.05677,-0.40935,0.60193,0.31466,1.01068,-0.36818,0.53347,0.56039,1.02281,-0.32636,0.63575,0.32136,0.98561,-0.28159,0.56419,0.49245,0.95654,-0.0755,0.94888,0.38802,0.96297,0.07604,0.92574,0.48855,1.30194,0.00293,0.07594,0.38649,1.3068,0.21871,0.03781,0.48965,1.59991,0.44437,0.01448,0.38745,1.60476,0.58107,0.0133,0.49721,1.64418,0.47126,0.00956,0.38972,1.65127,0.61094,0.03047,0.46569,1.70299,0.25755,0.00479,0.38235,1.70063,0.38234,0.00965,idle
80,0.43528,0.31425,-0.53784,0.99968,0.44643,0.28274,-0.51547,0.99942,0.45324,0.28313,-0.51572,0.99941,0.45755,0.28391,-0.51598,0.99946,0.42372,0.28176,-0.51317,0.99936,0.41609,0.28156,-0.51327,0.99933,0.40834,0.28157,-0.51356,0.99931,0.46414,0.29532,-0.32802,0.99943,0.39987,0.2938,-0.31145,0.99914,0.44742,0.3483,-0.46353,0.99991,0.41872,0.34698,-0.45906,0.99988,0.51461,0.47791,-0.22699,0.99992,0.35088,0.49203,-0.13738,0.99982,0.5422,0.74662,-0.15757,0.98993,0.32477,0.74839,-0.07207,0.95586,0.56836,0.9686,-0.30278,0.77702,0.30666,0.97348,-0.2833,0.64901,0.58699,1.04077,-0.35939,0.56191,0.29424,1.04225,-0.32858,0.46947,0.57054,1.04792,-0.40234,0.6201,0.31074,1.04563,-0.3992,0.54101,0.56071,1.01754,-0.32317,0.64914,0.31761,1.01439,-0.31509,0.56956,0.49225,0.95729,-0.07548,0.94876,0.38653,0.96556,0.07599,0.92586,0.48935,1.30536,-0.00074,0.09884,0.38669,1.31165,0.23144,0.04635,0.49334,1.60415,0.43867,0.02135,0.38992,1.61012,0.62748,0.02057,0.49964,1.64843,0.46885,0.01273,0.39267,1.65728,0.66156,0.04345,0.47205,1.7084,0.2539,0.00689,0.38632,1.70457,0.43377,0.01462,idle
120,0.4335,0.31564,-0.54079,0.99967,0.44498,0.2837,-0.51859,0.99942,0.45179,0.28406,-0.51883,0.9994,0.45594,0.28482,-0.51909,0.99944,0.42227,0.28276,-0.5164,0.99935,0.41498,0.2827,-0.51649,0.99933,0.40736,0.28267,-0.51677,0.9993,0.46299,0.29648,-0.33033,0.9994,0.3994,0.29526,-0.31449,0.99912,0.44623,0.34907,-0.46603,0.9999,0.41735,0.34814,-0.4618,0.99988,0.51396,0.47793,-0.22693,0.99992,0.34996,0.49206,-0.14154,0.99981,0.54071,0.74374,-0.15172,0.98943,0.32343,0.7491,-0.07258,0.95622,0.56836,0.96316,-0.29947,0.78719,0.30439,0.97437,-0.28022,0.65828,0.58645,1.03405,-0.35491,0.5805,0.29154,1.04291,-0.32516,0.47735,0.57061,1.04096,-0.39831,0.6369,0.30858,1.04633,-0.39632,0.54732,0.56095,1.01257,-0.31984,0.66127,0.3155,1.01535,-0.31219,0.57386,0.49201,0.95722,-0.07448,0.94817,0.38585,0.96527,0.07488,0.92503,0.48957,1.30467,-0.00267,0.11659,0.38668,1.30997,0.2264,0.05368,0.49426,1.60313,0.43264,0.02656,0.391,1.60753,0.61622,0.02661,0.49992,1.64752,0.4639,0.01503,0.39391,1.65467,0.6487,0.05425,0.47429,1.70704,0.24637,0.00841,0.38884,1.70194,0.42212,0.0187,idle
160,0.43229,0.31617,-0.51111,0.99968,0.44373,0.2843,-0.49136,0.99942,0.45055,0.28462,-0.49155,0.9994,0.45461,0.28536,-0.49183,0.99943,0.42114,0.28341,-0.48746,0.99935,0.41397,0.28341,-0.48748,0.99933,0.4064,0.28339,-0.48772,0.99931,0.46204,0.29719,-0.31165,0.99937,0.39873,0.29632,-0.29643,0.99912,0.44505,0.34928,-0.44439,0.9999,0.41641,0.34874,-0.43626,0.99988,0.51283,0.47794,-0.18836,0.99991,0.34783,0.49204,-0.12935,0.9998,0.53935,0.74033,-0.09757,0.98883,0.321,0.75058,-0.05934,0.95732,0.56836,0.94872,-0.23668,0.79794,0.30256,0.97253,-0.25476,0.67206,0.58552,1.01193,-0.28648,0.60087,0.29052,1.04183,-0.29743,0.49279,0.5711,1.01847,-0.33329,0.65517,0.30691,1.04536,-0.36554,0.56112,0.56219,0.99652,-0.25819,0.67598,0.31392,1.01433,-0.28587,0.58527,0.49103,0.95715,-0.06867,0.94723,0.38169,0.96537,0.06903,0.92402,0.48748,1.30551,0.00582,0.11889,0.38213,1.30996,0.21404,0.05483,0.49102,1.60298,0.47289,0.02649,0.38751,1.60692,0.59298,0.02698,0.49557,1.64686,0.50651,0.015,0.39037,1.6534,0.62702,0.05476,0.47192,1.70798,0.29818,0.00844,0.38813,1.70257,0.39275,0.01897,idle
200,0.43242,0.31701,-0.5067,0.99967,0.44341,0.28529,-0.48316,0.9994,0.44993,0.28548,-0.48336,0.99937,0.45379,0.28617,-0.48361,0.9994,0.42126,0.28463,-0.48419,0.99934,0.414,0.28481,-0.48425,0.99933,0.40655,0.28515,-0.4845,0.99931,0.46134,0.29832,-0.30328,0.9993,0.3985,0.29921,-0.29509,0.99913,0.44503,0.34956,-0.43406,0.99989,0.4167,0.34937,-0.43294,0.99988,0.51194,0.47807,-0.15962,0.99991,0.34659,0.49237,-0.15015,0.9998,0.53829,0.73336,-0.05106,0.9883,0.31863,0.75401,-0.08687,0.95998,0.5681,0.93067,-0.2072,0.81049,0.30215,0.97535,-0.28303,0.69153,0.58352,0.9855,-0.256,0.62333,0.29096,1.04566,-0.33343,0.51491,0.57127,0.9906,-0.30656,0.67489,0.30713,1.04762,-0.39732,0.58068,0.56292,0.97301,-0.23091,0.69342,0.31415,1.01618,-0.31159,0.60299,0.49032,0.95609,-0.04282,0.94814,0.38036,0.96513,0.04322,0.9255,0.48759,1.30522,0.04472,0.11686,0.38094,1.30961,0.17342,0.05419,0.4909,1.60148,0.50865,0.02514,0.38749,1.60574,0.55098,0.02593,0.49451,1.64132,0.54383,0.01443,0.39015,1.65063,0.58433,0.05252,0.47203,1.70594,0.33589,0.00813,0.39364,1.70082,0.34353,0.01823,idle
240,0.43266,0.31866,-0.52996,0.99965,0.44348,0.28727,-0.50526,0.99935,0.44965,0.28732,-0.50544,0.99931,0.45341,0.28798,-0.50564,0.99933,0.42132,0.28681,-0.51122,0.99929,0.41403,0.28697,-0.51128,0.9993,0.40699,0.28764,-0.51158,0.99928,0.46076,0.30044,-0.30846,0.99918,0.39849,0.30238,-0.32901,0.99912,0.4451,0.35029,-0.45196,0.99988,0.41698,0.35006,-0.45831,0.99987,0.51064,0.47959,-0.16229,0.9999,0.34631,0.49237,-0.18881,0.9998,0.53603,0.73076,-0.03635,0.98748,0.31863,0.75395,-0.12919,0.9625,0.56737,0.92049,-0.18707,0.82062,0.30158,0.97488,-0.32477,0.70883,0.58149,0.97761,-0.23142,0.64136,0.2905,1.04517,-0.37734,0.53529,0.57132,0.98358,-0.28695,0.6904,0.30668,1.0461,-0.44283,0.59829,0.56328,0.96482,-0.21285,0.70695,0.31328,1.01568,-0.35393,0.61895,0.49021,0.95308,-0.02503,0.94683,0.3805,0.95984,0.02545,0.9251,0.48788,1.29842,0.07759,0.11334,0.38004,1.30138,0.13806,0.05334,0.49112,1.59382,0.49398,0.02393,0.3875,1.60238,0.47762,0.025,0.49438,1.63046,0.52499,0.01394,0.39011,1.64334,0.50544,0.05028,0.47424,1.70194,0.31454,0.00786,0.39772,1.69838,0.25749,0.01751,idle
280,0.43285,0.319,-0.53653,0.99963,0.4435,0.28782,-0.51081,0.99931,0.44932,0.28792,-0.51099,0.99927,0.45301,0.2886,-0.51117,0.99927,0.42145,0.28729,-0.51692,0.99926,0.41407,0.2874,-0.51698,0.99927,0.4073,0.28808,-0.51727,0.99925,0.4602,0.3014,-0.30909,0.99908,0.3985,0.30305,-0.3318,0.99911,0.44514,0.35039,-0.45741,0.99987,0.41718,0.35018,-0.46423,0.99986,0.50968,0.48108,-0.16342,0.9999,0.34614,0.49236,-0.1901,0.99979,0.53501,0.72925,-0.04204,0.98681,0.31868,0.75358,-0.12901,0.96483,0.56684,0.91612,-0.20102,0.82989,0.30143,0.97329,-0.32901,0.72445,0.5804,0.97468,-0.24754,0.65782,0.29038,1.04318,-0.3826,0.55368,0.57135,0.98091,-0.30218,0.70455,0.30632,1.04362,-0.44922,0.61426,0.56347,0.96183,-0.2267,0.71919,0.31272,1.01399,-0.35886,0.63354,0.49005,0.95131,-0.02284,0.94611,0.38055,0.95678,0.0233,0.92534,0.48857,1.29524,0.08195,0.11041,0.37996,1.29793,0.13499,0.0526,0.49183,1.58999,0.49376,0.02287,0.38769,1.60154,0.47833,0.02415,0.49442,1.62584,0.52387,0.0135,0.39012,1.64061,0.50624,0.04832,0.47618,1.7003,0.3082,0.00762,0.40016,1.69818,0.25519,0.01688,idle
320,0.43296,0.32198,-0.59169,0.99963,0.44329,0.29175,-0.56819,0.99931,0.44896,0.29159,-0.56834,0.99927,0.45273,0.29198,-0.56849,0.99926,0.4216,0.29151,-0.57423,0.99927,0.41418,0.29156,-0.5743,0.99929,0.40734,0.29238,-0.57459,0.99927,0.46001,0.3045,-0.36103,0.99904,0.39847,0.30674,-0.38555,0.99913,0.44514,0.35212,-0.50921,0.99987,0.41728,0.3517,-0.51631,0.99986,0.50951,0.4821,-0.18454,0.99989,0.34631,0.49243,-0.22826,0.9998,0.53488,0.72832,-0.05893,0.98589,0.31882,0.75361,-0.16458,0.96709,0.56537,0.91809,-0.20752,0.83674,0.30118,0.972,-0.36296,0.73996,0.57869,0.97529,-0.25213,0.66999,0.28973,1.04193,-0.41561,0.57163,0.57101,0.97963,-0.30766,0.71526,0.30639,1.04332,-0.48157,0.62996,0.56325,0.96157,-0.23302,0.72804,0.31274,1.01408,-0.39199,0.64775,0.49091,0.95049,-0.02215,0.94617,0.38224,0.9564,0.02265,0.92655,0.49157,1.29361,0.07594,0.11285,0.38079,1.29673,0.14371,0.05357,0.49492,1.58604,0.48827,0.02268,0.3899,1.60024,0.50055,0.02403,0.49648,1.62182,0.51836,0.01364,0.39186,1.63811,0.52988,0.04754,0.47972,1.69862,0.30449,0.00763,0.40428,1.69788,0.28125,0.01677,idle
360,0.43371,0.32627,-0.60574,0.99964,0.44335,0.29597,-0.58288,0.99932,0.44899,0.29551,-0.58301,0.99928,0.45281,0.29552,-0.58315,0.99927,0.42206,0.29726,-0.58876,0.99929,0.41476,0.29775,-0.58882,0.99931,0.40801,0.29866,-0.5891,0.9993,0.46005,0.30841,-0.37831,0.99905,0.39868,0.31358,-0.40274,0.99917,0.44571,0.35605,-0.5241,0.99987,0.41914,0.35589,-0.53119,0.99987,0.50959,0.48522,-0.20713,0.99989,0.3481,0.49363,-0.24137,0.9998,0.53505,0.72884,-0.06965,0.98547,0.31893,0.7533,-0.1773,0.96931,0.56485,0.92107,-0.21144,0.84609,0.30134,0.97114,-0.3683,0.75752,0.57784,0.97981,-0.25497,0.68764,0.2899,1.04089,-0.41904,0.59513,0.57082,0.98466,-0.31092,0.73058,0.30658,1.04253,-0.48391,0.65032,0.56324,0.96658,-0.23672,0.7417,0.31281,1.01351,-0.39676,0.66642,0.49161,0.95035,-0.02152,0.94755,0.38498,0.95562,0.02198,0.92921,0.49341,1.29308,0.05494,0.12027,0.38242,1.2961,0.12039,0.05807,0.49735,1.58396,0.46602,0.0232,0.39276,1.5999,0.4658,0.02499,0.49866,1.61885,0.49552,0.01418,0.39468,1.63637,0.49393,0.04779,0.48237,1.69713,0.27809,0.00793,0.40655,1.69761,0.24655,0.0173,idle
400,0.43373,0.33091,-0.5788,0.99965,0.44339,0.30165,-0.55722,0.99933,0.44898,0.30161,-0.55734,0.99928,0.45288,0.30141,-0.55748,0.99926,0.42231,0.30277,-0.56125,0.9993,0.41525,0.30325,-0.56129,0.99932,0.4087,0.30381,-0.56156,0.99931,0.46054,0.3149,-0.36143,0.99904,0.39988,0.31889,-0.37702,0.9992,0.44579,0.36078,-0.50065,0.99986,0.41967,0.36029,-0.50513,0.99987,0.51071,0.48823,-0.20508,0.99988,0.35201,0.4947,-0.22477,0.9998,0.53609,0.72898,-0.06067,0.98528,0.32168,0.7502,-0.15932,0.9714,0.56463,0.92345,-0.19733,0.85446,0.30603,0.97027,-0.34453,0.77519,0.57738,0.98446,-0.23839,0.7038,0.29254,1.0402,-0.39418,0.62047,0.57009,0.98958,-0.29487,0.74466,0.30917,1.04182,-0.45706,0.67234,0.56282,0.97064,-0.22259,0.75458,0.31497,1.01294,-0.37224,0.68671,0.49224,0.95051,-0.01609,0.94974,0.38652,0.95409,0.01654,0.9329,0.49426,1.29299,0.03657,0.12394,0.3837,1.29358,0.07876,0.0618,0.49735,1.58238,0.4451,0.02281,0.39317,1.59784,0.3998,0.02509,0.49867,1.61597,0.47503,0.01432,0.39488,1.63388,0.4254,0.04685,0.48161,1.69674,0.26436,0.00793,0.40612,1.69596,0.18205,0.01717,idle
440,0.43625,0.33669,-0.59588,0.99963,0.44471,0.30793,-0.57441,0.9993,0.44991,0.30776,-0.57452,0.99925,0.45469,0.30748,-0.57466,0.99922,0.42546,0.30868,-0.58015,0.99928,0.41859,0.3088,-0.5802,0.99931,0.41207,0.30916,-0.58049,0.9993,0.46221,0.3213,-0.37647,0.99898,0.4037,0.32465,-0.39999,0.9992,0.44742,0.36705,-0.51664,0.99985,0.42361,0.36583,-0.52345,0.99986,0.51197,0.49219,-0.20646,0.99987,0.35656,0.49659,-0.2486,0.9998,0.53679,0.72925,-0.05736,0.98427,0.32684,0.75008,-0.17706,0.97307,0.56329,0.92376,-0.18695,0.85836,0.31502,0.9698,-0.3536,0.78767,0.57618,0.98465,-0.22391,0.71105,0.30077,1.03956,-0.40396,0.63578,0.56854,0.98897,-0.28185,0.75082,0.31877,1.04129,-0.46391,0.68543,0.56155,0.97099,-0.21245,0.75957,0.32412,1.01244,-0.37977,0.69817,0.49353,0.95019,-0.00985,0.94943,0.38754,0.95222,0.01029,0.93396,0.4961,1.29068,0.05983,0.12279,0.38486,1.28805,0.08643,0.06236,0.49913,1.57781,0.45645,0.02202,0.3947,1.59035,0.40804,0.02463,0.50014,1.61132,0.48536,0.01409,0.39621,1.62702,0.43364,0.04527,0.48314,1.69224,0.27085,0.00776,0.40959,1.68986,0.18674,0.01676,idle
480,0.43762,0.33987,-0.59691,0.99963,0.44562,0.31099,-0.57518,0.99928,0.45062,0.31077,-0.57529,0.99923,0.45594,0.31052,-0.57543,0.9992,0.42722,0.31148,-0.58102,0.99927,0.4204,0.31139,-0.58106,0.99931,0.41395,0.31158,-0.58135,0.9993,0.4635,0.32442,-0.37666,0.99893,0.40568,0.32683,-0.40035,0.99921,0.44845,0.37062,-0.51759,0.99985,0.42545,0.3689,-0.52448,0.99986,0.51287,0.49445,-0.20639,0.99986,0.35844,0.4977,-0.24995,0.9998,0.53737,0.72942,-0.05598,0.98343,0.32931,0.74988,-0.17857,0.97457,0.56261,0.92374,-0.18469,0.86193,0.31844,0.9697,-0.3558,0.79824,0.57567,0.98451,-0.22172,0.71747,0.30392,1.03909,-0.40651,0.64825,0.56774,0.98823,-0.27942,0.75629,0.32225,1.04084,-0.46675,0.6961,0.56084,0.97075,-0.21012,0.7639,0.32757,1.01205,-0.3821,0.70746,0.49419,0.95013,-0.00905,0.949,0.388,0.95146,0.0095,0.93462,0.49731,1.28924,0.06746,0.12086,0.38584,1.28541,0.09408,0.06197,0.50032,1.57547,0.46293,0.02122,0.3957,1.58616,0.42147,0.02401,0.50123,1.60934,0.49156,0.01379,0.39704,1.62364,0.44772,0.04368,0.48403,1.68981,0.27394,0.00754,0.41113,1.68627,0.2,0.01628,idle
520,0.43948,0.34104,-0.54445,0.99962,0.447,0.31254,-0.52228,0.99928,0.45209,0.3123,-0.52241,0.99924,0.45807,0.31201,-0.52258,0.9992,0.42948,0.31323,-0.52788,0.99927,0.42306,0.31325,-0.52792,0.99931,0.4166,0.31369,-0.5282,0.99931,0.46618,0.32652,-0.33032,0.99892,0.40903,0.32984,-0.35526,0.99923,0.45005,0.37171,-0.46854,0.99985,0.42832,0.37016,-0.47534,0.99986,0.51594,0.49852,-0.16513,0.99986,0.36356,0.4981,-0.24765,0.9998,0.54057,0.72951,-0.03272,0.98287,0.33252,0.74637,-0.16364,0.97617,0.5621,0.92392,-0.17846,0.86706,0.32646,0.96319,-0.35306,0.81131,0.57505,0.98564,-0.21896,0.72817,0.31526,1.03241,-0.39604,0.66655,0.56541,0.99,-0.27608,0.7655,0.33444,1.03282,-0.45444,0.71174,0.55848,0.97153,-0.20395,0.77172,0.34011,1.00553,-0.37236,0.72139,0.49455,0.94986,-0.00661,0.95029,0.3888,0.95008,0.00698,0.93698,0.49298,1.28829,0.0667,0.12341,0.38318,1.27874,0.06872,0.06616,0.49186,1.57469,0.44553,0.02115,0.39129,1.57968,0.36611,0.02451,0.49199,1.60878,0.47312,0.01409,0.39238,1.61768,0.38914,0.04339,0.47495,1.68669,0.26449,0.00754,0.40775,1.67869,0.14737,0.01617,idle
560,0.44611,0.34408,-0.51925,0.99961,0.45391,0.31599,-0.49665,0.99927,0.45989,0.31602,-0.49679,0.99922,0.46484,0.31624,-0.49698,0.99918,0.43753,0.31606,-0.50517,0.99925,0.43074,0.31615,-0.50522,0.99931,0.42464,0.31636,-0.50549,0.9993,0.47328,0.33151,-0.30633,0.99888,0.41508,0.33262,-0.34518,0.99924,0.45573,0.37502,-0.44385,0.99984,0.43573,0.37327,-0.45472,0.99986,0.5192,0.50081,-0.14728,0.99984,0.36917,0.49907,-0.23049,0.99979,0.5427,0.72978,-0.01438,0.98137,0.34025,0.74167,-0.15921,0.97697,0.56073,0.92296,-0.15473,0.86899,0.34193,0.95364,-0.34307,0.81685,0.57389,0.98156,-0.19267,0.73367,0.3362,1.01912,-0.38916,0.67217,0.5635,0.98476,-0.25058,0.77015,0.35119,1.02073,-0.42924,0.71574,0.5561,0.96665,-0.1803,0.77547,0.35562,0.99391,-0.35487,0.72365,0.49624,0.94611,0.00125,0.95039,0.3913,0.94516,-0.00098,0.93737,0.4924,1.28133,0.07819,0.12285,0.38276,1.26904,0.0611,0.06739,0.49152,1.56762,0.44859,0.02089,0.39128,1.56788,0.34209,0.02482,0.49186,1.60185,0.47665,0.01446,0.39238,1.60612,0.36393,0.04248,0.47473,1.67819,0.27278,0.00758,0.40752,1.66712,0.13081,0.01603,idle
