timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.48774,0.25854,-0.40774,0.99997,0.49626,0.24073,-0.38966,0.99994,0.50129,0.2412,-0.38975,0.99992,0.50618,0.2411,-0.3899,0.99992,0.48032,0.2382,-0.38657,0.99994,0.47464,0.23738,-0.38659,0.99993,0.46962,0.23684,-0.38667,0.99993,0.51351,0.24951,-0.25595,0.99992,0.46446,0.24762,-0.24352,0.99994,0.49679,0.28412,-0.35533,0.99999,0.47695,0.28365,-0.35196,0.99999,0.54984,0.40156,-0.15373,0.99995,0.42883,0.38982,-0.12265,0.9999,0.57789,0.58452,-0.06266,0.99256,0.36101,0.51898,-0.06644,0.98736,0.57105,0.74897,-0.14501,0.95866,0.38729,0.68262,-0.17486,0.90243,0.57299,0.80349,-0.17899,0.90363,0.38626,0.7334,-0.20239,0.78599,0.56356,0.79949,-0.21106,0.91229,0.39648,0.72465,-0.23547,0.79962,0.55869,0.7828,-0.15738,0.90648,0.40023,0.709,-0.18824,0.79507,0.52192,0.71942,-0.00932,0.99824,0.44832,0.71664,0.00948,0.99743,0.52601,0.96922,-0.05957,0.82677,0.45978,0.97919,0.01046,0.79714,0.53939,1.15472,0.26592,0.32108,0.45883,1.14769,0.31454,0.29407,0.53726,1.17998,0.2904,0.1697,0.46225,1.17185,0.34081,0.21383,0.5437,1.23446,0.15377,0.15277,0.4551,1.22345,0.1915,0.21171,idle
40,0.48764,0.25853,-0.41916,0.99997,0.49629,0.24046,-0.40032,0.99994,0.50137,0.24089,-0.40041,0.99993,0.50617,0.24081,-0.40054,0.99993,0.48014,0.23819,-0.39989,0.99994,0.47456,0.2374,-0.39995,0.99993,0.46958,0.23689,-0.40006,0.99993,0.51351,0.24971,-0.25835,0.99992,0.46447,0.24765,-0.25708,0.99994,0.49684,0.28441,-0.36283,0.99999,0.4769,0.28378,-0.36285,0.99999,0.54983,0.40125,-0.14438,0.99994,0.42749,0.38982,-0.14033,0.9999,0.57339,0.58453,-0.04715,0.99245,0.36114,0.53309,-0.0828,0.98766,0.56947,0.75461,-0.1449,0.95956,0.37577,0.70094,-0.18872,0.90432,0.57295,0.8061,-0.17901,0.90529,0.36635,0.75285,-0.21871,0.78868,0.56361,0.80477,-0.21305,0.91398,0.37568,0.75034,-0.25776,0.8027,0.5587,0.7888,-0.15774,0.90811,0.38359,0.73506,-0.20456,0.79866,0.52124,0.72594,0.00274,0.99823,0.44726,0.72467,-0.00255,0.99744,0.52621,0.97497,-0.04973,0.83319,0.45976,0.98494,-0.00845,0.80306,0.53943,1.18657,0.26583,0.326,0.44988,1.18467,0.30887,0.28919,0.53726,1.21316,0.28993,0.17211,0.45048,1.20856,0.3358,0.20466,0.54337,1.2729,0.14683,0.15798,0.45379,1.26411,0.1804,0.20568,idle
80,0.4876,0.25841,-0.45544,0.99997,0.4963,0.2401,-0.43564,0.99994,0.50141,0.24052,-0.43574,0.99993,0.50612,0.24052,-0.43583,0.99993,0.47998,0.238,-0.43664,0.99994,0.47443,0.23731,-0.43674,0.99993,0.4695,0.23683,-0.43687,0.99993,0.51346,0.24981,-0.28796,0.99992,0.46441,0.24764,-0.29436,0.99994,0.49685,0.2845,-0.3976,0.99999,0.47683,0.2838,-0.39957,0.99999,0.5499,0.40035,-0.16747,0.99994,0.42507,0.39137,-0.17474,0.9999,0.57341,0.58348,-0.07426,0.99243,0.36166,0.55089,-0.11677,0.98795,0.56965,0.75555,-0.179,0.96016,0.35888,0.72661,-0.22489,0.90494,0.57406,0.8065,-0.21327,0.9058,0.34514,0.77681,-0.25426,0.78859,0.56492,0.80579,-0.25057,0.91464,0.35474,0.77725,-0.29982,0.8037,0.5597,0.79025,-0.19421,0.90868,0.3617,0.76082,-0.24379,0.80092,0.5214,0.72867,0.00385,0.99808,0.44721,0.7286,-0.00366,0.99735,0.52605,0.97685,-0.02742,0.83672,0.45976,0.98575,0.00333,0.8004,0.53808,1.18963,0.27876,0.32828,0.45015,1.18736,0.34286,0.27882,0.53586,1.21732,0.30193,0.17589,0.45112,1.21069,0.37214,0.1976,0.54118,1.27322,0.16035,0.16135,0.45373,1.26582,0.22344,0.19789,idle
120,0.4874,0.25662,-0.46103,0.99997,0.49619,0.23801,-0.4405,0.99994,0.50138,0.23834,-0.44062,0.99993,0.50588,0.23826,-0.44072,0.99992,0.47942,0.23676,-0.44076,0.99994,0.47384,0.23643,-0.44084,0.99993,0.46903,0.23621,-0.44097,0.99993,0.51322,0.24869,-0.29278,0.99992,0.46395,0.24747,-0.29532,0.99993,0.49687,0.28321,-0.40387,0.99999,0.47676,0.28328,-0.40463,0.99999,0.5499,0.39877,-0.17749,0.99994,0.42517,0.39208,-0.17361,0.9999,0.57297,0.58189,-0.09172,0.99248,0.37723,0.56401,-0.10724,0.98754,0.57486,0.75368,-0.20626,0.96175,0.34609,0.7358,-0.22137,0.90587,0.57953,0.80405,-0.24349,0.90933,0.3328,0.7866,-0.25108,0.79269,0.57198,0.80494,-0.28327,0.91799,0.34254,0.78768,-0.30327,0.80853,0.56644,0.78962,-0.22317,0.91201,0.34893,0.7723,-0.24355,0.80676,0.523,0.72874,0.00231,0.99793,0.44814,0.72983,-0.00213,0.99716,0.52555,0.97665,-0.03325,0.84134,0.45979,0.9857,0.00341,0.79762,0.53645,1.18454,0.27685,0.33759,0.45422,1.18085,0.34801,0.27384,0.53451,1.21267,0.30036,0.18142,0.45489,1.20419,0.3775,0.19471,0.53773,1.26696,0.15933,0.16759,0.46049,1.25934,0.22355,0.19385,idle
160,0.48688,0.25447,-0.45638,0.99997,0.49569,0.2356,-0.43569,0.99993,0.50108,0.23573,-0.4358,0.99992,0.50537,0.23552,-0.43589,0.99992,0.47846,0.23519,-0.43603,0.99993,0.47285,0.23522,-0.43611,0.99992,0.46828,0.23528,-0.43624,0.99992,0.51274,0.24661,-0.28961,0.99991,0.4632,0.24709,-0.29214,0.99992,0.49685,0.28115,-0.40013,0.99999,0.47657,0.2823,-0.40085,0.99999,0.54996,0.39694,-0.17461,0.99994,0.42513,0.39324,-0.17465,0.99989,0.57312,0.5756,-0.08709,0.99248,0.38035,0.57077,-0.10454,0.98723,0.5798,0.74933,-0.19646,0.96309,0.34534,0.73953,-0.21505,0.90639,0.58389,0.79914,-0.232,0.9124,0.33345,0.79174,-0.24373,0.79603,0.5775,0.80052,-0.27207,0.9209,0.34209,0.79212,-0.29718,0.81249,0.57273,0.78588,-0.21347,0.91492,0.34761,0.77663,-0.23772,0.81173,0.52454,0.72849,0.00228,0.99774,0.44865,0.73027,-0.00207,0.9969,0.52566,0.97849,-0.03545,0.84577,0.45967,0.98551,0.00397,0.796,0.535,1.18318,0.24567,0.34859,0.45578,1.17732,0.34708,0.2667,0.53247,1.20989,0.26572,0.1876,0.45631,1.20106,0.37599,0.19148,0.53686,1.26614,0.11627,0.17359,0.46184,1.25572,0.22139,0.18795,idle
200,0.48624,0.25337,-0.45496,0.99996,0.4952,0.23412,-0.42957,0.99991,0.50072,0.23424,-0.42975,0.9999,0.50481,0.2341,-0.42982,0.9999,0.47768,0.2339,-0.43577,0.99991,0.47202,0.23405,-0.43579,0.9999,0.46758,0.23425,-0.43584,0.9999,0.51206,0.24553,-0.27638,0.99988,0.46247,0.24625,-0.28822,0.9999,0.49666,0.2806,-0.39451,0.99998,0.47601,0.28169,-0.39883,0.99998,0.54953,0.39612,-0.1529,0.99993,0.42514,0.39396,-0.16501,0.99987,0.57325,0.57524,-0.05277,0.9919,0.38729,0.57404,-0.0903,0.9859,0.58158,0.74829,-0.14943,0.96107,0.35271,0.74697,-0.19549,0.90122,0.58704,0.79593,-0.18003,0.9089,0.34222,0.79701,-0.22227,0.79164,0.5826,0.79812,-0.22266,0.91805,0.34845,0.79594,-0.29654,0.80927,0.57758,0.7842,-0.16774,0.91195,0.35397,0.78165,-0.22347,0.80929,0.52552,0.73055,0.00299,0.99738,0.4488,0.73236,-0.00275,0.99638,0.52574,0.97953,-0.05717,0.84897,0.45918,0.98546,-0.01081,0.79709,0.5351,1.18757,0.22736,0.35369,0.45167,1.17844,0.34142,0.25997,0.5326,1.2143,0.24718,0.18837,0.45156,1.20072,0.37213,0.18761,0.53717,1.26884,0.09457,0.17427,0.45865,1.25632,0.20629,0.18165,idle
240,0.48546,0.25228,-0.44225,0.99995,0.49445,0.23296,-0.41704,0.99989,0.50016,0.23311,-0.4172,0.99988,0.5042,0.23305,-0.41728,0.99988,0.47668,0.23275,-0.42257,0.99989,0.47098,0.23293,-0.42261,0.99988,0.46678,0.23318,-0.42271,0.99987,0.51129,0.24486,-0.26501,0.99984,0.46152,0.24562,-0.27691,0.99986,0.49637,0.28007,-0.38229,0.99998,0.47545,0.28102,-0.38721,0.99998,0.54985,0.3964,-0.14144,0.99992,0.42519,0.39548,-0.16076,0.99983,0.57337,0.57543,-0.04344,0.99145,0.39182,0.57762,-0.08669,0.98397,0.58327,0.74574,-0.14371,0.96006,0.37061,0.74615,-0.19309,0.89173,0.58902,0.79142,-0.17628,0.90715,0.3541,0.7977,-0.22093,0.7811,0.58556,0.7928,-0.21763,0.91692,0.35676,0.79802,-0.28741,0.80019,0.58071,0.78001,-0.16148,0.91069,0.36672,0.7824,-0.22157,0.80079,0.52618,0.73297,0.00468,0.99702,0.44882,0.73427,-0.00439,0.99568,0.52612,0.9811,-0.07231,0.84726,0.45856,0.98676,-0.02287,0.79329,0.53519,1.19471,0.20903,0.34876,0.44913,1.18179,0.33057,0.24728,0.53273,1.22226,0.22836,0.18573,0.44835,1.20358,0.36155,0.17936,0.53721,1.27488,0.07365,0.1707,0.45777,1.25891,0.19625,0.17188,idle
280,0.4848,0.25162,-0.42427,0.99993,0.49382,0.23225,-0.40076,0.99986,0.49967,0.2324,-0.40092,0.99985,0.50369,0.23242,-0.401,0.99984,0.47597,0.23198,-0.40377,0.99985,0.47027,0.23209,-0.40381,0.99983,0.4662,0.23234,-0.40394,0.99981,0.51056,0.2446,-0.25166,0.99978,0.46093,0.24497,-0.26018,0.99979,0.49593,0.27955,-0.36659,0.99997,0.47498,0.2804,-0.3698,0.99996,0.54973,0.39614,-0.13105,0.99991,0.42522,0.39663,-0.15674,0.99979,0.57343,0.57427,-0.03151,0.99049,0.39691,0.58374,-0.08195,0.98139,0.58377,0.74195,-0.12834,0.95704,0.38545,0.75303,-0.1891,0.87867,0.58978,0.78696,-0.16117,0.90244,0.3732,0.80472,-0.21784,0.76772,0.58736,0.78865,-0.20138,0.91296,0.37911,0.80554,-0.28479,0.78794,0.58234,0.77624,-0.14555,0.90648,0.38698,0.78874,-0.21533,0.78905,0.52641,0.73437,0.00523,0.9967,0.44882,0.73466,-0.00493,0.99499,0.5269,0.98144,-0.075,0.84535,0.45822,0.9866,-0.02635,0.79038,0.53537,1.1935,0.21592,0.34882,0.44809,1.18146,0.32907,0.23783,0.53278,1.22042,0.23632,0.18587,0.44717,1.20027,0.36138,0.17354,0.53836,1.2738,0.08422,0.16976,0.45768,1.25853,0.19661,0.16428,idle
320,0.48482,0.25165,-0.43465,0.99992,0.4938,0.23222,-0.4127,0.99983,0.49962,0.23229,-0.41284,0.99983,0.50352,0.23231,-0.41293,0.99982,0.47601,0.23199,-0.41495,0.99982,0.47032,0.23209,-0.41499,0.99981,0.46614,0.23236,-0.41513,0.99978,0.51027,0.2444,-0.25825,0.99975,0.46082,0.24499,-0.26768,0.99976,0.4959,0.27957,-0.37539,0.99997,0.47501,0.2805,-0.37799,0.99996,0.5497,0.39353,-0.13513,0.99991,0.42622,0.39717,-0.16554,0.99976,0.57348,0.56926,-0.03551,0.9901,0.40596,0.58729,-0.10042,0.98014,0.58371,0.73892,-0.13622,0.95764,0.39992,0.75223,-0.22221,0.8774,0.58938,0.78579,-0.16731,0.90424,0.39708,0.8033,-0.25786,0.76923,0.58604,0.78709,-0.20632,0.9147,0.40552,0.80392,-0.31109,0.7895,0.58121,0.77418,-0.15116,0.90815,0.40883,0.78679,-0.24436,0.78988,0.5267,0.73444,0.00695,0.99667,0.44892,0.73486,-0.00665,0.99476,0.52762,0.98134,-0.07595,0.84419,0.45802,0.98647,-0.0297,0.78844,0.53598,1.1952,0.22456,0.34709,0.44789,1.18065,0.32887,0.23015,0.53307,1.22126,0.24585,0.18593,0.44704,1.19949,0.3602,0.16771,0.53981,1.27637,0.09273,0.16927,0.45762,1.25775,0.19678,0.15834,idle
360,0.48475,0.25233,-0.42164,0.99991,0.4936,0.23225,-0.40129,0.99981,0.49945,0.23237,-0.40143,0.99981,0.50335,0.23239,-0.40152,0.9998,0.47597,0.23241,-0.40071,0.99979,0.47033,0.2327,-0.40074,0.99977,0.46608,0.23331,-0.40089,0.99974,0.51028,0.24445,-0.25378,0.99972,0.46084,0.24628,-0.24987,0.99971,0.4959,0.27974,-0.36485,0.99996,0.47503,0.28116,-0.36363,0.99995,0.55084,0.39345,-0.12907,0.99991,0.42989,0.39909,-0.1545,0.99973,0.5745,0.56947,-0.03316,0.98995,0.41085,0.5907,-0.09407,0.97874,0.58367,0.7369,-0.13975,0.95905,0.40212,0.75079,-0.21428,0.87778,0.58897,0.78579,-0.17293,0.90772,0.4,0.80114,-0.24891,0.77336,0.58488,0.78646,-0.21044,0.9179,0.40834,0.80129,-0.30004,0.79339,0.58008,0.77322,-0.15574,0.91132,0.4112,0.78443,-0.23555,0.79315,0.52691,0.73636,0.00694,0.99673,0.44931,0.73497,-0.00664,0.99466,0.52807,0.98286,-0.08669,0.84284,0.45796,0.98604,-0.03272,0.78519,0.53705,1.19856,0.21107,0.34634,0.4447,1.17881,0.32482,0.2229,0.5341,1.22385,0.23193,0.18527,0.44338,1.19696,0.35641,0.16155,0.5401,1.28095,0.07364,0.16894,0.45553,1.25629,0.19169,0.15271,idle
