timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.59548,0.25325,-0.42889,0.9997,0.60426,0.22857,-0.40902,0.99937,0.60923,0.22935,-0.4091,0.99936,0.61358,0.23068,-0.4092,0.99933,0.58909,0.22694,-0.41174,0.99929,0.58319,0.22691,-0.41183,0.99926,0.57798,0.22719,-0.41199,0.99919,0.62027,0.24268,-0.27358,0.99909,0.56851,0.23586,-0.28913,0.99916,0.60293,0.27957,-0.37637,0.99989,0.58401,0.27876,-0.38079,0.99989,0.65901,0.39932,-0.18136,0.99987,0.52517,0.38888,-0.19722,0.99957,0.6679,0.59929,-0.10322,0.98762,0.50604,0.58517,-0.15366,0.97624,0.65451,0.77079,-0.20413,0.98077,0.51183,0.75515,-0.24984,0.89473,0.65608,0.82308,-0.24518,0.95658,0.5125,0.80548,-0.28241,0.80183,0.64351,0.82428,-0.27521,0.9622,0.52577,0.80545,-0.31987,0.82628,0.63919,0.80649,-0.21658,0.96094,0.52715,0.7903,-0.26542,0.83531,0.63325,0.73486,0.00977,0.99853,0.55719,0.73844,-0.00955,0.99753,0.62612,0.96617,0.01979,0.59942,0.57082,0.97124,0.04197,0.49296,0.63062,1.16327,0.38979,0.09038,0.572,1.15778,0.37784,0.05998,0.62855,1.18851,0.42159,0.1039,0.5733,1.17992,0.40857,0.05112,0.63448,1.24622,0.3051,0.06334,0.58125,1.2381,0.2725,0.04987,idle
40,0.59522,0.25169,-0.48864,0.99971,0.60409,0.22754,-0.46623,0.9994,0.60905,0.22813,-0.46632,0.99939,0.61355,0.22908,-0.46638,0.99936,0.58852,0.22615,-0.47011,0.99932,0.58255,0.22607,-0.47024,0.9993,0.57749,0.22631,-0.47042,0.99923,0.62001,0.24068,-0.31126,0.99913,0.56847,0.23527,-0.33182,0.9992,0.60296,0.27771,-0.42884,0.9999,0.5839,0.27781,-0.43473,0.9999,0.65883,0.39866,-0.19612,0.99986,0.52516,0.3893,-0.22946,0.99957,0.66879,0.59933,-0.11143,0.98762,0.50589,0.58518,-0.18189,0.97702,0.65481,0.77143,-0.22672,0.97966,0.51064,0.75518,-0.29838,0.89504,0.65619,0.82413,-0.27053,0.95487,0.51227,0.80607,-0.33661,0.80348,0.64354,0.82534,-0.30743,0.96059,0.52548,0.80588,-0.37977,0.82737,0.63926,0.80749,-0.24237,0.95868,0.52629,0.78992,-0.31617,0.83539,0.63326,0.73543,0.00928,0.99835,0.55631,0.73863,-0.00908,0.99732,0.62656,0.96614,-0.01812,0.62162,0.57076,0.97465,0.02278,0.5126,0.63044,1.17172,0.32672,0.11863,0.5729,1.16325,0.38751,0.07202,0.628,1.19534,0.35396,0.12418,0.5738,1.18179,0.42077,0.06079,0.63475,1.25495,0.21645,0.08299,0.58182,1.24609,0.27385,0.05919,idle
80,0.59478,0.25032,-0.50076,0.99973,0.60387,0.22647,-0.47877,0.99943,0.60886,0.22695,-0.47884,0.99943,0.61353,0.22768,-0.47889,0.99939,0.58788,0.22533,-0.48156,0.99937,0.58189,0.22528,-0.4817,0.99935,0.57694,0.22554,-0.48188,0.99928,0.61996,0.23927,-0.32719,0.99917,0.56832,0.23483,-0.34359,0.99925,0.60296,0.27647,-0.44264,0.9999,0.58369,0.27701,-0.44729,0.9999,0.65866,0.39809,-0.2185,0.99986,0.52511,0.3893,-0.24073,0.99958,0.66926,0.59946,-0.13535,0.98788,0.50582,0.58501,-0.19396,0.9776,0.6549,0.77175,-0.24412,0.97925,0.50989,0.75532,-0.3068,0.89525,0.65611,0.82511,-0.2873,0.95447,0.51191,0.80699,-0.34432,0.80503,0.6432,0.82587,-0.32301,0.9601,0.525,0.80639,-0.3868,0.8284,0.63896,0.80798,-0.25892,0.95771,0.52555,0.7898,-0.32441,0.83576,0.63317,0.73595,0.00671,0.99831,0.55518,0.73877,-0.00658,0.99728,0.62665,0.9658,-0.0103,0.64538,0.57046,0.97436,0.0262,0.53533,0.62958,1.16999,0.3445,0.1523,0.57317,1.15897,0.42346,0.08712,0.62702,1.19181,0.37355,0.15024,0.57402,1.17379,0.45947,0.07312,0.63449,1.25355,0.245,0.10874,0.58172,1.24302,0.32157,0.07102,idle
120,0.59377,0.24929,-0.5002,0.99974,0.60332,0.22549,-0.47829,0.99947,0.60835,0.22596,-0.47836,0.99946,0.61325,0.22667,-0.47843,0.99943,0.58663,0.22448,-0.47984,0.9994,0.58075,0.22449,-0.47998,0.99939,0.5759,0.22479,-0.48015,0.99933,0.61984,0.2385,-0.3287,0.99922,0.56813,0.2344,-0.33953,0.99928,0.60283,0.27544,-0.44299,0.99991,0.58305,0.27624,-0.44602,0.99991,0.65865,0.39813,-0.22748,0.99986,0.52513,0.38924,-0.23577,0.99959,0.67029,0.6011,-0.14735,0.98831,0.5058,0.58351,-0.18771,0.97768,0.65454,0.77444,-0.25437,0.97922,0.50928,0.75351,-0.30219,0.89434,0.65472,0.82843,-0.29854,0.95464,0.51124,0.80577,-0.34003,0.80494,0.6414,0.8273,-0.3333,0.96013,0.52418,0.80497,-0.38177,0.82795,0.63738,0.80972,-0.26848,0.95745,0.52468,0.78669,-0.3198,0.83476,0.63288,0.73815,0.00298,0.9983,0.55406,0.73905,-0.00287,0.99726,0.62615,0.96476,-0.01232,0.66245,0.56933,0.97431,0.03013,0.55082,0.6273,1.16974,0.35357,0.16833,0.57209,1.15695,0.4403,0.09421,0.62504,1.19119,0.38807,0.16392,0.573,1.17109,0.47805,0.0804,0.63166,1.25316,0.25627,0.12034,0.57898,1.24135,0.34348,0.07692,idle
160,0.59355,0.24932,-0.51962,0.99976,0.60316,0.2255,-0.49785,0.9995,0.60816,0.22597,-0.49793,0.99949,0.61313,0.2267,-0.498,0.99946,0.58624,0.22448,-0.4994,0.99944,0.58032,0.2245,-0.49953,0.99942,0.57547,0.22482,-0.4997,0.99936,0.61972,0.23853,-0.34715,0.99926,0.56791,0.2346,-0.35764,0.99932,0.60283,0.27547,-0.46192,0.99991,0.58281,0.27626,-0.46494,0.99991,0.65864,0.39869,-0.24216,0.99985,0.52514,0.3894,-0.25299,0.99959,0.67125,0.60276,-0.16364,0.98861,0.50577,0.58362,-0.20906,0.97794,0.65371,0.7751,-0.27141,0.97902,0.5093,0.75324,-0.32817,0.89386,0.65316,0.82983,-0.31653,0.95434,0.51124,0.80579,-0.36804,0.80568,0.63989,0.82791,-0.35106,0.95976,0.52431,0.80497,-0.40936,0.82805,0.63582,0.81001,-0.28558,0.95676,0.52486,0.78615,-0.34572,0.834,0.63142,0.73955,0.00199,0.99827,0.55152,0.73933,-0.00188,0.99721,0.62528,0.96445,-0.00742,0.67624,0.56892,0.97427,0.03376,0.56801,0.62497,1.16853,0.36387,0.18812,0.57109,1.15643,0.42866,0.10663,0.6227,1.18908,0.39768,0.17761,0.57206,1.17043,0.46436,0.09007,0.62953,1.25187,0.25848,0.13401,0.57757,1.24128,0.32473,0.0861,idle
200,0.59355,0.24953,-0.53595,0.99977,0.60316,0.22559,-0.51376,0.99953,0.60815,0.22606,-0.51384,0.99952,0.61313,0.22677,-0.5139,0.99949,0.58619,0.22462,-0.51651,0.99947,0.58025,0.22465,-0.51665,0.99946,0.57536,0.22501,-0.51681,0.9994,0.61969,0.23854,-0.35888,0.99931,0.56774,0.23489,-0.37447,0.99936,0.60289,0.27559,-0.47642,0.99991,0.58276,0.27651,-0.48094,0.99991,0.65862,0.39906,-0.24385,0.99986,0.52518,0.38945,-0.27081,0.9996,0.67177,0.6029,-0.1649,0.98906,0.50641,0.58482,-0.22994,0.97856,0.65285,0.77549,-0.27614,0.9795,0.50969,0.75324,-0.35195,0.89584,0.65208,0.83068,-0.32136,0.95529,0.51166,0.80595,-0.39315,0.8096,0.63908,0.82847,-0.35722,0.96049,0.52559,0.80519,-0.43622,0.83119,0.63513,0.81016,-0.29091,0.95727,0.52666,0.78615,-0.36995,0.83644,0.6289,0.74053,0.00237,0.99825,0.54894,0.73935,-0.00225,0.99717,0.62418,0.96451,-0.00978,0.69577,0.56889,0.97436,0.03042,0.58974,0.62437,1.17121,0.3384,0.22057,0.57129,1.15746,0.41976,0.1216,0.62216,1.1927,0.3661,0.19722,0.57237,1.1706,0.45425,0.10057,0.62943,1.25428,0.22883,0.15661,0.57777,1.24319,0.31832,0.09758,idle
240,0.59345,0.24978,-0.5365,0.99979,0.60306,0.22574,-0.5148,0.99956,0.60807,0.22619,-0.51488,0.99955,0.61307,0.22688,-0.51494,0.99952,0.58591,0.22489,-0.51674,0.9995,0.58001,0.22494,-0.51686,0.99949,0.57508,0.22538,-0.51704,0.99944,0.61966,0.2386,-0.36197,0.99935,0.56751,0.23542,-0.37395,0.99939,0.60289,0.27572,-0.47797,0.99992,0.58264,0.27682,-0.48142,0.99992,0.65864,0.39934,-0.25346,0.99986,0.52515,0.39019,-0.26797,0.9996,0.67293,0.60296,-0.18131,0.98963,0.50648,0.58515,-0.22653,0.97883,0.65055,0.77589,-0.29633,0.98007,0.50993,0.7523,-0.35087,0.89608,0.64962,0.83177,-0.34413,0.95643,0.51223,0.80589,-0.39159,0.81065,0.63642,0.82904,-0.37871,0.9614,0.52649,0.80479,-0.43421,0.83188,0.63272,0.81026,-0.31068,0.95803,0.52757,0.78482,-0.36869,0.83668,0.62705,0.74209,0.00054,0.99821,0.54729,0.7394,-0.0004,0.9971,0.62208,0.96451,-0.0085,0.71633,0.5689,0.97427,0.0456,0.60844,0.62337,1.17252,0.33371,0.25069,0.57131,1.15781,0.42402,0.13752,0.62155,1.19462,0.36046,0.21896,0.5724,1.17078,0.45782,0.11522,0.62856,1.25499,0.22409,0.17627,0.57738,1.24353,0.31525,0.10963,idle
280,0.59336,0.24997,-0.52949,0.9998,0.60301,0.22584,-0.5077,0.99958,0.60804,0.22629,-0.50778,0.99958,0.61305,0.22696,-0.50785,0.99955,0.58572,0.2251,-0.51026,0.99953,0.57984,0.22516,-0.5104,0.99951,0.57486,0.22565,-0.51057,0.99946,0.61964,0.23868,-0.35456,0.99938,0.56733,0.23591,-0.36819,0.99942,0.60289,0.27596,-0.47057,0.99992,0.58254,0.27717,-0.47452,0.99992,0.65878,0.40008,-0.24304,0.99986,0.52516,0.39088,-0.26582,0.9996,0.67348,0.60326,-0.17264,0.99001,0.50698,0.58624,-0.22988,0.97934,0.64982,0.77592,-0.29731,0.98037,0.51077,0.75226,-0.36247,0.89696,0.6479,0.8323,-0.34731,0.95668,0.51307,0.80609,-0.40672,0.81238,0.63415,0.82909,-0.38267,0.9616,0.52794,0.80495,-0.44873,0.8332,0.63097,0.81022,-0.31239,0.95808,0.52913,0.78481,-0.38033,0.83712,0.6265,0.74316,0.00089,0.99802,0.54708,0.7401,-0.00073,0.99692,0.62106,0.96655,-0.00115,0.72555,0.56904,0.97861,0.04496,0.62251,0.62442,1.18304,0.33696,0.25937,0.5712,1.17697,0.39837,0.14611,0.62234,1.20758,0.36336,0.22189,0.57229,1.19515,0.42917,0.11994,0.63054,1.2634,0.24079,0.17954,0.57783,1.26089,0.27127,0.11513,idle
320,0.59317,0.25023,-0.52603,0.99981,0.6029,0.22607,-0.50388,0.9996,0.60799,0.22649,-0.50397,0.9996,0.61302,0.22713,-0.50403,0.99957,0.58533,0.22548,-0.50598,0.99955,0.57951,0.22554,-0.50611,0.99954,0.57442,0.22612,-0.50628,0.99949,0.61964,0.23883,-0.35088,0.99941,0.56702,0.23663,-0.36233,0.99945,0.60289,0.27637,-0.46733,0.99993,0.58236,0.27763,-0.47052,0.99992,0.65921,0.40063,-0.24103,0.99986,0.52512,0.39154,-0.25986,0.9996,0.67454,0.60375,-0.17305,0.99054,0.50772,0.588,-0.22044,0.98011,0.64903,0.77583,-0.2983,0.98099,0.51114,0.75237,-0.35008,0.89995,0.64553,0.83222,-0.34915,0.95783,0.51368,0.80727,-0.39361,0.8167,0.63124,0.82833,-0.383,0.96255,0.52862,0.8053,-0.43602,0.83713,0.62888,0.80905,-0.31267,0.95897,0.52983,0.78488,-0.36807,0.84089,0.62632,0.74553,0.00064,0.99799,0.54685,0.7415,-0.00047,0.99688,0.62017,0.96706,-0.00053,0.7394,0.5688,0.97952,0.05615,0.6349,0.62496,1.18993,0.34354,0.26622,0.57105,1.18036,0.43686,0.14587,0.6232,1.21573,0.37186,0.22584,0.57219,1.19936,0.47177,0.12128,0.63119,1.26943,0.24501,0.18169,0.57788,1.26314,0.32159,0.11491,idle
360,0.59307,0.25026,-0.51911,0.99981,0.60285,0.22609,-0.49793,0.99962,0.60798,0.2265,-0.498,0.99961,0.61302,0.22715,-0.49809,0.99959,0.58511,0.22549,-0.50058,0.99957,0.5793,0.22556,-0.50072,0.99956,0.57416,0.22616,-0.50085,0.99951,0.61963,0.23886,-0.34944,0.99944,0.56684,0.23686,-0.35524,0.99947,0.60289,0.27647,-0.46161,0.99993,0.58226,0.27772,-0.46601,0.99993,0.65934,0.40081,-0.23959,0.99986,0.52511,0.39164,-0.25262,0.9996,0.67507,0.60373,-0.16737,0.99118,0.50797,0.58815,-0.21499,0.98095,0.6479,0.77437,-0.29747,0.98196,0.51114,0.75238,-0.34059,0.9041,0.64325,0.83011,-0.34993,0.9599,0.5138,0.80743,-0.38369,0.82303,0.62868,0.8236,-0.38226,0.96434,0.52857,0.80527,-0.42569,0.84312,0.62695,0.80369,-0.31137,0.96081,0.52979,0.78482,-0.35841,0.8471,0.62534,0.74762,0.00041,0.99798,0.54582,0.74197,-0.00022,0.99686,0.61816,0.96668,-0.00088,0.75589,0.56748,0.97797,0.06402,0.64384,0.6244,1.19071,0.34598,0.26926,0.56924,1.17889,0.44838,0.14304,0.62313,1.21625,0.37427,0.23154,0.5704,1.19821,0.48352,0.12276,0.62949,1.2697,0.24826,0.18066,0.57607,1.26121,0.33407,0.11264,idle
