timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.55528,0.37324,-0.46613,0.99999,0.56465,0.35502,-0.44495,0.99996,0.5686,0.35552,-0.44502,0.99997,0.57349,0.35654,-0.44499,0.99995,0.54816,0.35439,-0.44936,0.99996,0.54205,0.35457,-0.44943,0.99997,0.53729,0.35563,-0.44959,0.99995,0.58047,0.36986,-0.28637,0.99995,0.53012,0.36784,-0.3072,0.99996,0.56507,0.40142,-0.40449,0.99999,0.54513,0.39972,-0.41058,0.99998,0.61797,0.52239,-0.15638,0.99996,0.48692,0.5041,-0.18893,0.99993,0.63621,0.69985,-0.05613,0.99834,0.46026,0.69681,-0.1238,0.99733,0.66202,0.83313,-0.19579,0.99642,0.44775,0.85945,-0.25266,0.9899,0.67428,0.87959,-0.23443,0.99123,0.44031,0.91186,-0.28691,0.97624,0.67117,0.87895,-0.28242,0.99274,0.4491,0.9134,-0.33621,0.97952,0.66586,0.86405,-0.21766,0.9924,0.45397,0.90199,-0.27316,0.97962,0.5897,0.85556,-0.00084,0.99583,0.51008,0.86391,0.00144,0.99482,0.58911,1.13001,-0.11772,0.69279,0.5184,1.13469,0.02244,0.49119,0.58586,1.34982,0.1773,0.04359,0.51431,1.36008,0.34566,0.04231,0.58543,1.37681,0.1974,0.0412,0.51239,1.39038,0.37105,0.06728,0.57786,1.4339,0.0315,0.01682,0.52082,1.43561,0.18524,0.02456,idle
40,0.55495,0.37442,-0.46385,0.99999,0.56441,0.35513,-0.44355,0.99995,0.56834,0.35572,-0.44361,0.99997,0.57315,0.35674,-0.4436,0.99994,0.54788,0.35454,-0.44816,0.99996,0.54171,0.3548,-0.44824,0.99997,0.5369,0.35577,-0.4484,0.99995,0.57993,0.37012,-0.28764,0.99995,0.52972,0.36809,-0.30991,0.99996,0.56476,0.40175,-0.40356,0.99998,0.54434,0.4001,-0.40997,0.99998,0.61762,0.52237,-0.15656,0.99996,0.48687,0.50312,-0.19863,0.99992,0.63642,0.70005,-0.04945,0.99808,0.46046,0.69655,-0.13267,0.99721,0.66222,0.8359,-0.15776,0.99565,0.44775,0.85995,-0.24908,0.98905,0.67419,0.88044,-0.18622,0.98939,0.44009,0.91177,-0.28011,0.97419,0.67105,0.87978,-0.23361,0.99128,0.44931,0.91343,-0.32504,0.97781,0.66584,0.86732,-0.17843,0.99101,0.45425,0.90198,-0.26776,0.97775,0.58967,0.8543,0.00204,0.99561,0.50992,0.8625,-0.00142,0.99447,0.58817,1.12081,-0.12189,0.6874,0.51488,1.13027,0.02413,0.48273,0.58537,1.33483,0.16053,0.04298,0.51293,1.34401,0.36008,0.041,0.58486,1.36216,0.1818,0.04198,0.5112,1.37281,0.38809,0.0649,0.57742,1.42144,0.02815,0.01714,0.52088,1.4215,0.22119,0.02373,idle
80,0.55473,0.37594,-0.47645,0.99998,0.56419,0.35534,-0.45708,0.99995,0.56806,0.35603,-0.45713,0.99996,0.57274,0.35703,-0.45714,0.99994,0.5477,0.35473,-0.46207,0.99995,0.54147,0.35506,-0.46217,0.99997,0.53665,0.35597,-0.46234,0.99994,0.57928,0.37034,-0.30469,0.99994,0.52939,0.36822,-0.32894,0.99995,0.56444,0.4026,-0.41631,0.99998,0.54388,0.40094,-0.4234,0.99998,0.61711,0.52215,-0.16598,0.99995,0.48677,0.50218,-0.21708,0.99992,0.63641,0.70006,-0.04984,0.99778,0.46049,0.69626,-0.15138,0.99713,0.66239,0.83707,-0.15785,0.99485,0.44771,0.86032,-0.25954,0.98838,0.67416,0.88067,-0.18619,0.9874,0.43971,0.91166,-0.29,0.97243,0.67104,0.88002,-0.23429,0.98972,0.44937,0.91345,-0.33294,0.97634,0.66585,0.86865,-0.17876,0.98951,0.45437,0.90198,-0.27729,0.97611,0.5892,0.85252,0.00401,0.99531,0.5096,0.85903,-0.00339,0.99402,0.58778,1.11359,-0.1227,0.68748,0.51367,1.12677,0.02654,0.47955,0.58536,1.3262,0.15692,0.04355,0.51279,1.33524,0.37171,0.0405,0.58482,1.35411,0.1782,0.04397,0.51112,1.36351,0.40077,0.06356,0.57756,1.41342,0.02641,0.01799,0.52178,1.41376,0.23532,0.02331,idle
120,0.55472,0.37706,-0.48443,0.99998,0.56415,0.35574,-0.46447,0.99994,0.568,0.3565,-0.46452,0.99996,0.57267,0.3575,-0.46455,0.99993,0.54767,0.35506,-0.4699,0.99995,0.54141,0.35544,-0.47,0.99996,0.53653,0.3563,-0.47016,0.99994,0.57899,0.37073,-0.3093,0.99993,0.52902,0.36857,-0.33538,0.99995,0.56439,0.40324,-0.42296,0.99998,0.54371,0.40149,-0.43061,0.99998,0.61673,0.52154,-0.16779,0.99994,0.48658,0.50145,-0.22031,0.99992,0.63645,0.70003,-0.05039,0.99734,0.46041,0.69608,-0.15379,0.99696,0.66241,0.83713,-0.16491,0.99365,0.44761,0.86192,-0.26565,0.98683,0.67391,0.88069,-0.19597,0.98431,0.43941,0.91199,-0.29736,0.9687,0.67081,0.88002,-0.24411,0.98728,0.44933,0.91428,-0.34135,0.97321,0.66577,0.86885,-0.18611,0.98711,0.45435,0.90239,-0.28377,0.97275,0.58879,0.8517,0.0054,0.99481,0.50933,0.85764,-0.00476,0.99327,0.58749,1.11154,-0.12318,0.69129,0.51278,1.12544,0.03048,0.47893,0.58505,1.32213,0.1579,0.04554,0.51039,1.3321,0.39519,0.04085,0.58397,1.35053,0.18218,0.04793,0.50857,1.36082,0.42602,0.06337,0.57762,1.40968,0.03392,0.01977,0.52089,1.41145,0.25715,0.02352,idle
160,0.5547,0.37749,-0.46837,0.99998,0.56407,0.35586,-0.44856,0.99993,0.56789,0.35665,-0.44862,0.99996,0.57253,0.35764,-0.44865,0.99992,0.5476,0.35518,-0.4545,0.99994,0.5413,0.35561,-0.45461,0.99996,0.53637,0.35643,-0.45478,0.99993,0.57866,0.37089,-0.29905,0.99993,0.52867,0.36879,-0.32968,0.99994,0.56432,0.40345,-0.4089,0.99998,0.54351,0.40169,-0.41723,0.99998,0.61652,0.52138,-0.16125,0.99994,0.48632,0.50114,-0.21485,0.99991,0.63645,0.70003,-0.0477,0.99706,0.46026,0.69606,-0.14843,0.99683,0.66241,0.83548,-0.15944,0.99311,0.44727,0.86301,-0.2597,0.98592,0.67382,0.87838,-0.18966,0.98296,0.43894,0.91214,-0.28987,0.96656,0.67076,0.87792,-0.23687,0.98621,0.44919,0.91463,-0.33248,0.97141,0.66577,0.86717,-0.18026,0.98613,0.45425,0.90255,-0.27687,0.97095,0.58837,0.85136,0.00673,0.99456,0.50901,0.85692,-0.00606,0.99285,0.58727,1.11114,-0.11844,0.69283,0.51187,1.12475,0.03483,0.47685,0.58482,1.32173,0.1588,0.04573,0.51015,1.33169,0.39243,0.04025,0.58358,1.35021,0.18404,0.04989,0.50832,1.36039,0.42253,0.06189,0.57763,1.40943,0.04152,0.0203,0.52111,1.41168,0.25805,0.02307,idle
200,0.5547,0.37769,-0.46858,0.99998,0.56404,0.35589,-0.44872,0.99993,0.56785,0.3567,-0.44878,0.99995,0.5725,0.35769,-0.44881,0.99991,0.54759,0.3552,-0.45455,0.99994,0.54127,0.35565,-0.45465,0.99996,0.53629,0.35646,-0.45482,0.99992,0.57853,0.37098,-0.29832,0.99992,0.52848,0.36892,-0.32684,0.99994,0.56429,0.40353,-0.40894,0.99998,0.54335,0.40184,-0.41712,0.99997,0.61629,0.52139,-0.16118,0.99994,0.48623,0.50081,-0.2118,0.99991,0.63646,0.7004,-0.04951,0.99685,0.46021,0.69512,-0.14577,0.99669,0.66275,0.83549,-0.16264,0.99276,0.44691,0.863,-0.25951,0.98528,0.67397,0.87825,-0.19196,0.98215,0.43854,0.91204,-0.28955,0.96511,0.67112,0.87769,-0.2397,0.98558,0.44897,0.91462,-0.33265,0.97019,0.66645,0.86711,-0.18371,0.98549,0.45406,0.90251,-0.2767,0.96971,0.58787,0.85197,0.00644,0.99431,0.50863,0.85705,-0.00578,0.99248,0.58495,1.11205,-0.11605,0.69871,0.51095,1.12517,0.0344,0.48147,0.58164,1.32291,0.16893,0.04717,0.50864,1.33217,0.40804,0.04011,0.57994,1.35125,0.19328,0.05268,0.50691,1.36038,0.44022,0.06158,0.57545,1.41006,0.04748,0.02132,0.51991,1.41156,0.27595,0.02294,idle
240,0.5547,0.37769,-0.4573,0.99998,0.56403,0.35589,-0.43635,0.99992,0.56783,0.3567,-0.43642,0.99995,0.57248,0.3577,-0.43647,0.9999,0.54759,0.3552,-0.44171,0.99993,0.54124,0.35565,-0.44179,0.99995,0.53622,0.35646,-0.44197,0.99991,0.57843,0.37098,-0.28312,0.99991,0.52833,0.36892,-0.30955,0.99993,0.56426,0.4035,-0.39693,0.99997,0.54327,0.40184,-0.40454,0.99997,0.61588,0.52074,-0.14744,0.99993,0.48606,0.49999,-0.1983,0.9999,0.63643,0.69933,-0.04199,0.99646,0.46002,0.69501,-0.1341,0.99645,0.66388,0.83059,-0.16504,0.9923,0.44654,0.86298,-0.2513,0.9843,0.67612,0.87242,-0.19705,0.98104,0.43807,0.91188,-0.28333,0.96303,0.67344,0.87138,-0.24493,0.98468,0.44872,0.9146,-0.32834,0.96841,0.66865,0.86072,-0.18645,0.98456,0.45386,0.90242,-0.26975,0.96787,0.58719,0.85197,0.00646,0.99405,0.50808,0.85705,-0.00579,0.99204,0.58355,1.11262,-0.1162,0.70745,0.50985,1.12576,0.03368,0.49065,0.58052,1.32152,0.17791,0.04991,0.50728,1.32969,0.42371,0.04069,0.5784,1.34969,0.202,0.05711,0.50558,1.35668,0.45784,0.06157,0.57527,1.40888,0.05425,0.0231,0.51928,1.41001,0.29478,0.02323,idle
280,0.5547,0.3777,-0.48731,0.99998,0.56403,0.35588,-0.46733,0.99992,0.56783,0.3567,-0.46737,0.99994,0.57249,0.35769,-0.4674,0.9999,0.54759,0.35519,-0.47278,0.99993,0.54121,0.35564,-0.47287,0.99995,0.53615,0.35645,-0.47304,0.99991,0.57841,0.37098,-0.31242,0.9999,0.5282,0.3689,-0.33946,0.99993,0.56424,0.4035,-0.42588,0.99997,0.54318,0.40186,-0.43368,0.99997,0.61551,0.52054,-0.16483,0.99992,0.48584,0.4992,-0.22417,0.9999,0.63684,0.69936,-0.04832,0.99605,0.4599,0.69479,-0.15962,0.99631,0.66867,0.82981,-0.16687,0.99164,0.44614,0.86291,-0.27466,0.98352,0.68277,0.87023,-0.19825,0.97919,0.43767,0.91169,-0.30646,0.96113,0.68176,0.86853,-0.24686,0.98322,0.44829,0.91455,-0.35311,0.96683,0.67649,0.85849,-0.18841,0.98298,0.45345,0.90224,-0.29367,0.96602,0.58626,0.85191,0.00666,0.99343,0.50732,0.85658,-0.00601,0.99139,0.58209,1.11211,-0.11246,0.71589,0.50946,1.12563,0.0332,0.50014,0.57961,1.32006,0.17227,0.05876,0.50651,1.3298,0.41106,0.04556,0.57715,1.34834,0.19354,0.06607,0.50503,1.35693,0.44391,0.06472,0.57522,1.40669,0.04166,0.02843,0.51786,1.41022,0.27459,0.02577,idle
320,0.5546,0.37779,-0.4995,0.99998,0.56395,0.35587,-0.47919,0.99991,0.56775,0.3567,-0.47923,0.99994,0.5724,0.35768,-0.47927,0.9999,0.5475,0.35519,-0.48385,0.99992,0.54104,0.35565,-0.48393,0.99995,0.53598,0.35645,-0.48412,0.99991,0.57831,0.37095,-0.32095,0.99989,0.52805,0.3689,-0.34428,0.99992,0.56415,0.40353,-0.43692,0.99997,0.54292,0.4019,-0.44366,0.99997,0.61523,0.5204,-0.17225,0.99991,0.48566,0.49904,-0.22741,0.99989,0.63974,0.69829,-0.05306,0.99556,0.45983,0.6946,-0.16777,0.99615,0.68607,0.82251,-0.16768,0.99099,0.4455,0.8622,-0.28573,0.98288,0.70378,0.8567,-0.19768,0.97749,0.43715,0.91106,-0.31707,0.95959,0.70459,0.85455,-0.24766,0.98184,0.44766,0.914,-0.36471,0.96549,0.69804,0.84621,-0.18954,0.98161,0.4528,0.90145,-0.30533,0.96449,0.58609,0.85386,0.0064,0.99279,0.50666,0.85851,-0.00577,0.99056,0.58027,1.11244,-0.14158,0.71705,0.50798,1.12608,0.0328,0.5041,0.57736,1.3199,0.14467,0.0616,0.50437,1.32981,0.40685,0.04744,0.57469,1.34775,0.16564,0.06945,0.503,1.35665,0.43868,0.06613,0.57368,1.40634,0.00508,0.03045,0.51524,1.40968,0.26673,0.02715,idle
360,0.55452,0.37778,-0.49462,0.99997,0.5639,0.35575,-0.4746,0.99991,0.56768,0.35659,-0.47463,0.99993,0.57235,0.35754,-0.47466,0.99989,0.54745,0.35507,-0.47941,0.99992,0.5409,0.35554,-0.47951,0.99994,0.5358,0.35628,-0.4797,0.9999,0.57823,0.3706,-0.31823,0.99988,0.52793,0.36863,-0.34228,0.99992,0.56406,0.40352,-0.43278,0.99997,0.54271,0.4019,-0.43974,0.99997,0.61495,0.51992,-0.17034,0.99989,0.4855,0.49888,-0.22847,0.99989,0.64258,0.69523,-0.04923,0.99524,0.45969,0.69405,-0.16964,0.99614,0.70197,0.81514,-0.14899,0.99083,0.44491,0.86093,-0.28147,0.98318,0.72215,0.84418,-0.17275,0.97707,0.43642,0.90999,-0.31111,0.96016,0.72363,0.84157,-0.22459,0.98149,0.44677,0.9132,-0.35864,0.96594,0.71729,0.83405,-0.17209,0.98134,0.45197,0.90061,-0.30084,0.96493,0.58597,0.85503,0.0063,0.99213,0.5065,0.85932,-0.00567,0.99002,0.57964,1.11184,-0.13704,0.71222,0.50807,1.12611,0.03015,0.50496,0.57583,1.32008,0.12565,0.06164,0.50439,1.33041,0.38619,0.04775,0.57323,1.34766,0.14353,0.06985,0.50302,1.35723,0.41556,0.06644,0.57229,1.40567,-0.01471,0.03071,0.51465,1.40925,0.24686,0.02773,idle
