timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.48493,0.27144,-0.36459,0.99987,0.49388,0.25233,-0.34694,0.99968,0.49822,0.2526,-0.34702,0.99968,0.50246,0.25315,-0.3471,0.99963,0.47802,0.25334,-0.34756,0.99968,0.47369,0.25421,-0.34762,0.9997,0.46953,0.25514,-0.34778,0.99966,0.50886,0.26673,-0.22687,0.99958,0.46545,0.26828,-0.22927,0.9997,0.49517,0.29534,-0.31852,0.99996,0.47675,0.29445,-0.31934,0.99995,0.54687,0.4013,-0.13663,0.99988,0.43394,0.39406,-0.15317,0.99983,0.55999,0.58056,-0.07395,0.98862,0.42224,0.57518,-0.10973,0.96528,0.55483,0.73622,-0.17199,0.9482,0.4193,0.73192,-0.20909,0.84763,0.5536,0.7817,-0.20682,0.8927,0.41818,0.77959,-0.23765,0.73325,0.5454,0.77897,-0.23483,0.90636,0.42726,0.78075,-0.27765,0.76115,0.54333,0.76504,-0.18439,0.90705,0.42963,0.76344,-0.22547,0.76449,0.52053,0.70085,0.00335,0.9985,0.45719,0.70465,-0.00315,0.99735,0.51021,0.94339,-0.05757,0.84065,0.46311,0.94897,-0.004,0.6319,0.51723,1.11004,0.20866,0.23664,0.45862,1.09129,0.2916,0.1021,0.51764,1.13292,0.2277,0.12452,0.46086,1.11119,0.31628,0.08322,0.51371,1.18463,0.10136,0.12285,0.45972,1.16161,0.19062,0.09391,idle
40,0.48533,0.27144,-0.34646,0.99987,0.49421,0.25256,-0.32768,0.99969,0.49887,0.25291,-0.32777,0.99969,0.5027,0.25339,-0.3278,0.99964,0.47817,0.25334,-0.32849,0.99969,0.47378,0.25416,-0.32857,0.9997,0.46965,0.25501,-0.32872,0.99967,0.50937,0.26675,-0.20654,0.99959,0.4656,0.26817,-0.21209,0.99971,0.49571,0.29563,-0.30097,0.99996,0.47681,0.29517,-0.3025,0.99995,0.54688,0.40129,-0.12185,0.99988,0.43386,0.39477,-0.14077,0.99983,0.55999,0.58009,-0.06243,0.98913,0.42159,0.57514,-0.10433,0.96638,0.55503,0.73617,-0.17106,0.95195,0.41951,0.73175,-0.20835,0.85337,0.5538,0.78167,-0.20716,0.90033,0.41896,0.77891,-0.23798,0.74401,0.5457,0.77897,-0.23648,0.91298,0.42817,0.77983,-0.2776,0.77068,0.54363,0.76479,-0.184,0.91328,0.4306,0.76307,-0.22457,0.77347,0.52077,0.70589,0.00395,0.99838,0.45653,0.71064,-0.00376,0.99733,0.51056,0.94379,-0.01973,0.83422,0.46311,0.94799,0.0034,0.63628,0.51545,1.11019,0.22817,0.24047,0.46195,1.10062,0.24087,0.11418,0.51527,1.13293,0.24589,0.13205,0.46283,1.11953,0.25854,0.08986,0.51311,1.18264,0.12532,0.12624,0.46614,1.17201,0.12116,0.09978,idle
80,0.48554,0.27146,-0.34867,0.99988,0.49435,0.25281,-0.33084,0.9997,0.4992,0.25318,-0.33093,0.9997,0.5028,0.25362,-0.33102,0.99965,0.4782,0.25339,-0.33132,0.9997,0.47379,0.25416,-0.33137,0.99971,0.46969,0.25499,-0.33151,0.99968,0.5095,0.26682,-0.21113,0.99959,0.46563,0.26817,-0.2142,0.99971,0.49605,0.29612,-0.30331,0.99996,0.47683,0.29599,-0.30377,0.99995,0.54688,0.40193,-0.12405,0.99988,0.43365,0.39569,-0.14105,0.99983,0.55988,0.58047,-0.06364,0.98965,0.42091,0.57538,-0.10589,0.96734,0.55508,0.73634,-0.17584,0.95536,0.41989,0.73188,-0.21192,0.8582,0.55391,0.78184,-0.21457,0.90721,0.4198,0.7789,-0.24378,0.7529,0.54585,0.77944,-0.24607,0.91893,0.4292,0.77962,-0.28269,0.77851,0.54375,0.76495,-0.18973,0.91891,0.43155,0.76305,-0.22815,0.78085,0.52085,0.70911,0.00399,0.99826,0.45601,0.71515,-0.00379,0.9973,0.51075,0.9449,-0.02406,0.83698,0.46308,0.948,0.01206,0.64372,0.51381,1.11232,0.22757,0.25194,0.46331,1.1032,0.25664,0.12921,0.51339,1.13485,0.24178,0.14481,0.46396,1.12172,0.27625,0.10096,0.51236,1.18283,0.12198,0.13365,0.4667,1.17503,0.14061,0.10895,idle
120,0.48554,0.27146,-0.34431,0.99987,0.49433,0.25292,-0.32552,0.99969,0.49922,0.25332,-0.3256,0.99969,0.5028,0.25374,-0.32564,0.99965,0.47816,0.25342,-0.32631,0.99969,0.47369,0.25416,-0.32637,0.9997,0.46967,0.25499,-0.32653,0.99967,0.5095,0.26694,-0.20442,0.99957,0.46561,0.26832,-0.20968,0.9997,0.49606,0.29649,-0.29891,0.99996,0.47679,0.29671,-0.3002,0.99995,0.54679,0.40286,-0.11971,0.99988,0.43339,0.3969,-0.13952,0.99982,0.55905,0.58114,-0.06053,0.98993,0.42037,0.57539,-0.10402,0.96759,0.5551,0.73635,-0.1731,0.95799,0.41984,0.73131,-0.20902,0.85944,0.55411,0.78189,-0.21316,0.91264,0.4198,0.77845,-0.24222,0.75712,0.54608,0.77966,-0.24562,0.92362,0.42917,0.77847,-0.2804,0.78197,0.5439,0.765,-0.18742,0.9232,0.43153,0.7621,-0.22529,0.78401,0.52069,0.71123,0.00423,0.99813,0.45504,0.71673,-0.00402,0.99722,0.5108,0.94603,-0.01803,0.83621,0.46307,0.94806,0.01734,0.64891,0.51232,1.11241,0.22386,0.2643,0.46363,1.10333,0.25906,0.14176,0.51187,1.1349,0.24075,0.15568,0.4641,1.12174,0.27809,0.10962,0.51058,1.18247,0.12156,0.14143,0.46723,1.17545,0.14075,0.11642,idle
160,0.48553,0.2715,-0.34651,0.99987,0.49431,0.25306,-0.32783,0.99969,0.49922,0.25349,-0.32792,0.99969,0.5028,0.25389,-0.32794,0.99965,0.47806,0.25344,-0.32841,0.99969,0.47351,0.25416,-0.32847,0.9997,0.4696,0.25499,-0.32863,0.99967,0.50948,0.26707,-0.20727,0.99957,0.46552,0.26838,-0.21153,0.99969,0.49606,0.29702,-0.30122,0.99996,0.47669,0.29736,-0.30231,0.99995,0.54658,0.40304,-0.12205,0.99988,0.43283,0.39819,-0.14021,0.99981,0.55881,0.58092,-0.06162,0.9903,0.41945,0.57606,-0.10315,0.96793,0.55535,0.73635,-0.17176,0.96062,0.41926,0.73142,-0.20494,0.86034,0.5544,0.78189,-0.2122,0.91796,0.41957,0.7787,-0.2382,0.76069,0.5466,0.77963,-0.24542,0.92824,0.42887,0.77854,-0.27638,0.78492,0.54452,0.76475,-0.1859,0.92745,0.43125,0.76215,-0.2214,0.78681,0.52064,0.71231,0.00429,0.99799,0.45423,0.71775,-0.00408,0.99712,0.51084,0.94627,-0.00533,0.83248,0.46287,0.948,0.02362,0.65542,0.51223,1.11067,0.23796,0.27841,0.46375,1.10375,0.25603,0.15755,0.51181,1.13246,0.25494,0.16666,0.46411,1.12232,0.27393,0.11901,0.50995,1.17973,0.13194,0.15117,0.46774,1.17652,0.13373,0.12571,idle
200,0.48546,0.27156,-0.34695,0.99987,0.49424,0.2532,-0.32845,0.99969,0.49922,0.25367,-0.32853,0.99969,0.50277,0.25407,-0.32855,0.99966,0.47791,0.25347,-0.3286,0.99969,0.47326,0.25416,-0.32867,0.9997,0.46944,0.25499,-0.32881,0.99966,0.50943,0.2673,-0.20883,0.99956,0.46531,0.2684,-0.21164,0.99968,0.49602,0.29747,-0.3021,0.99995,0.47647,0.2978,-0.30274,0.99995,0.54638,0.4031,-0.12309,0.99988,0.43214,0.39929,-0.13997,0.99981,0.55865,0.58085,-0.06256,0.99056,0.41888,0.57689,-0.10247,0.96861,0.55535,0.73609,-0.17107,0.96296,0.41869,0.73185,-0.20315,0.86289,0.55444,0.78159,-0.21168,0.92274,0.41911,0.77926,-0.23631,0.76649,0.54672,0.77928,-0.24493,0.93238,0.42855,0.77893,-0.27371,0.7899,0.54471,0.76404,-0.18491,0.93128,0.43099,0.76248,-0.2194,0.79164,0.52059,0.71257,0.00428,0.9979,0.45357,0.71839,-0.00408,0.99711,0.51091,0.94565,0.00618,0.82508,0.46245,0.94755,0.0238,0.66248,0.5123,1.10123,0.27279,0.28576,0.46368,1.10332,0.25398,0.17136,0.51186,1.12116,0.29299,0.17551,0.46407,1.12208,0.27221,0.1268,0.51003,1.16968,0.17781,0.15732,0.46797,1.17589,0.13399,0.13266,idle
240,0.48523,0.27158,-0.34865,0.99987,0.49404,0.25329,-0.32995,0.99969,0.49915,0.2538,-0.33004,0.9997,0.50268,0.25424,-0.33003,0.99966,0.47757,0.25347,-0.32951,0.99969,0.47277,0.25415,-0.32959,0.9997,0.4691,0.25497,-0.32972,0.99967,0.5093,0.2676,-0.21072,0.99957,0.46492,0.26841,-0.21192,0.99967,0.49584,0.29786,-0.30429,0.99995,0.47601,0.29807,-0.30441,0.99995,0.54593,0.40324,-0.12805,0.99988,0.43148,0.4004,-0.14067,0.9998,0.55861,0.58052,-0.064,0.99086,0.41849,0.57773,-0.10265,0.96899,0.5554,0.73591,-0.17104,0.96509,0.41841,0.73225,-0.20313,0.86425,0.55444,0.78157,-0.2115,0.92704,0.41873,0.77983,-0.23596,0.77025,0.54676,0.77914,-0.24411,0.93609,0.42814,0.77928,-0.27344,0.79309,0.54479,0.76367,-0.18482,0.93472,0.43067,0.76272,-0.21937,0.79473,0.5206,0.71342,0.00386,0.99782,0.45333,0.71943,-0.00365,0.99707,0.511,0.94409,-0.00078,0.82288,0.4622,0.94716,0.03063,0.66793,0.51227,1.09722,0.26841,0.29245,0.46378,1.0396,0.27034,0.18282,0.51174,1.11688,0.28884,0.18501,0.46403,1.11979,0.28958,0.13543,0.51009,1.16575,0.17294,0.1623,0.46784,1.17423,0.15145,0.13843,idle
280,0.48475,0.27161,-0.36008,0.99988,0.49365,0.25339,-0.34194,0.9997,0.49894,0.2539,-0.34201,0.9997,0.5025,0.25437,-0.342,0.99967,0.47702,0.2535,-0.34112,0.9997,0.47211,0.25415,-0.3412,0.99971,0.46864,0.25497,-0.34135,0.99967,0.50899,0.2679,-0.22393,0.99957,0.46449,0.26852,-0.2232,0.99967,0.49553,0.29819,-0.31611,0.99995,0.47539,0.29825,-0.31574,0.99995,0.54562,0.40383,-0.14378,0.99988,0.43087,0.40153,-0.1464,0.9998,0.55853,0.58061,-0.07729,0.99116,0.41807,0.57891,-0.10332,0.96897,0.5554,0.7359,-0.17537,0.96686,0.41827,0.7326,-0.20324,0.86396,0.55441,0.78157,-0.21391,0.93061,0.4185,0.77996,-0.23548,0.77155,0.54676,0.7791,-0.24544,0.93916,0.4277,0.77947,-0.27284,0.79399,0.54481,0.76356,-0.18863,0.93756,0.43029,0.76288,-0.21939,0.7957,0.5207,0.7139,0.00163,0.9977,0.4532,0.72024,-0.00141,0.99699,0.51104,0.94284,-0.00655,0.82722,0.462,0.94698,0.03676,0.67509,0.51194,1.09629,0.2554,0.30783,0.46374,1.02673,0.2867,0.19759,0.51156,1.11603,0.2748,0.19984,0.46401,1.1154,0.30715,0.14865,0.50915,1.16579,0.15701,0.1725,0.46768,1.17096,0.17481,0.14758,idle
320,0.48404,0.27214,-0.35981,0.99988,0.49278,0.25371,-0.34159,0.9997,0.49819,0.25418,-0.34166,0.99971,0.502,0.25473,-0.34166,0.99967,0.47629,0.25373,-0.341,0.9997,0.47123,0.25435,-0.34108,0.99971,0.468,0.25519,-0.34124,0.99967,0.5081,0.2684,-0.22321,0.99957,0.4637,0.26908,-0.2231,0.99967,0.4949,0.29895,-0.31553,0.99995,0.47468,0.29903,-0.31547,0.99994,0.54486,0.40431,-0.14152,0.99988,0.43013,0.40204,-0.14618,0.9998,0.55834,0.58056,-0.07671,0.99136,0.41738,0.57937,-0.10337,0.96954,0.5554,0.73563,-0.17491,0.96864,0.41776,0.73258,-0.20301,0.86635,0.55443,0.7813,-0.2134,0.93422,0.41799,0.77977,-0.23509,0.77649,0.54679,0.77885,-0.24523,0.94229,0.42723,0.77896,-0.27187,0.79824,0.54484,0.7631,-0.18819,0.94046,0.4298,0.76226,-0.219,0.7997,0.52082,0.71383,0.00229,0.99763,0.45313,0.72013,-0.00209,0.997,0.51109,0.94049,0.00599,0.81808,0.46192,0.94536,0.02557,0.68161,0.51186,1.08793,0.28968,0.30691,0.4637,1.02752,0.25822,0.20524,0.51105,1.10662,0.31215,0.20422,0.46399,1.11347,0.27759,0.15118,0.50961,1.15684,0.20248,0.17431,0.46805,1.16988,0.14331,0.14992,idle
360,0.48328,0.27223,-0.3585,0.99988,0.49196,0.25379,-0.34037,0.9997,0.49749,0.25425,-0.34045,0.9997,0.5015,0.25482,-0.34045,0.99967,0.47548,0.25379,-0.33955,0.99969,0.4704,0.25442,-0.33963,0.99971,0.46732,0.25525,-0.33977,0.99967,0.50752,0.26852,-0.22241,0.99957,0.46301,0.26931,-0.22138,0.99965,0.49436,0.29918,-0.31438,0.99995,0.47399,0.29924,-0.31395,0.99994,0.54437,0.40475,-0.14121,0.99988,0.42957,0.40237,-0.14449,0.99979,0.55801,0.5805,-0.07266,0.99146,0.41701,0.5795,-0.10125,0.96989,0.5554,0.73561,-0.17112,0.97005,0.41756,0.73258,-0.19962,0.86819,0.55448,0.78127,-0.20908,0.93715,0.41776,0.77958,-0.23127,0.78061,0.54681,0.77885,-0.24076,0.94481,0.42686,0.77869,-0.26788,0.80178,0.54487,0.76308,-0.18436,0.94276,0.42937,0.76202,-0.21551,0.80301,0.52082,0.71367,0.0026,0.99756,0.45302,0.72034,-0.00241,0.997,0.51112,0.93963,0.00313,0.80842,0.46187,0.94419,0.02416,0.68419,0.51175,1.08687,0.28676,0.30419,0.46366,1.07195,0.25787,0.20983,0.5107,1.1055,0.3091,0.20651,0.46395,1.11274,0.27752,0.15257,0.50965,1.15595,0.19771,0.17454,0.46808,1.16906,0.14267,0.15088,idle
