timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.44339,0.26298,-0.56523,0.99999,0.4536,0.23743,-0.53698,0.99995,0.46033,0.23797,-0.53702,0.99997,0.46432,0.23935,-0.53697,0.99995,0.43386,0.23842,-0.54052,0.99996,0.42759,0.23943,-0.54059,0.99998,0.42107,0.24103,-0.54069,0.99994,0.47402,0.25627,-0.35703,0.99996,0.41557,0.26055,-0.37296,0.99998,0.45682,0.29593,-0.49935,0.99998,0.43086,0.29879,-0.50372,0.99998,0.52296,0.41523,-0.21306,0.99999,0.37431,0.45104,-0.24098,0.99989,0.61935,0.54526,-0.14207,0.99993,0.35801,0.67653,-0.18404,0.99824,0.73644,0.54092,-0.3095,0.99984,0.35155,0.88849,-0.33771,0.99583,0.7721,0.53795,-0.34793,0.99924,0.3484,0.96148,-0.36137,0.98764,0.77464,0.52321,-0.39795,0.9994,0.35869,0.962,-0.41936,0.98962,0.76142,0.52281,-0.33502,0.99952,0.36244,0.93592,-0.36145,0.99126,0.50818,0.82268,-0.00148,0.99885,0.41443,0.83857,0.00257,0.99812,0.52167,1.14494,-0.11698,0.23124,0.41805,1.13297,-0.07607,0.33189,0.51747,1.40371,0.25322,0.00092,0.42631,1.40171,0.22875,0.00253,0.5202,1.43739,0.27834,0.00206,0.4241,1.44219,0.25055,0.00563,0.5025,1.50556,0.09314,0.00035,0.44451,1.49152,0.04345,0.00155,idle
40,0.44336,0.26356,-0.57032,0.99999,0.45342,0.23847,-0.54132,0.99995,0.45936,0.23886,-0.54136,0.99997,0.46408,0.23978,-0.54135,0.99995,0.43382,0.23975,-0.54625,0.99996,0.42738,0.24099,-0.54625,0.99998,0.42102,0.24263,-0.54634,0.99995,0.4735,0.25626,-0.35704,0.99996,0.41467,0.26115,-0.3766,0.99998,0.45662,0.29593,-0.50168,0.99998,0.43086,0.29878,-0.50746,0.99998,0.523,0.41514,-0.19801,0.99999,0.37402,0.45346,-0.24268,0.9999,0.62036,0.54248,-0.11126,0.99992,0.358,0.6805,-0.19363,0.99811,0.74136,0.53994,-0.27256,0.99979,0.35224,0.89019,-0.35743,0.99516,0.77556,0.53479,-0.30709,0.99903,0.34845,0.96168,-0.38523,0.98594,0.77695,0.51744,-0.36065,0.99925,0.35871,0.96305,-0.44383,0.9882,0.76493,0.5184,-0.29964,0.99936,0.36273,0.93777,-0.38159,0.9897,0.50839,0.82194,0.00067,0.99851,0.41443,0.83356,0.00034,0.99775,0.51888,1.14459,-0.15097,0.24972,0.41541,1.12984,-0.20303,0.35291,0.51278,1.40207,0.17032,0.00167,0.412,1.4038,0.01187,0.00444,0.5136,1.4339,0.18835,0.00295,0.41004,1.44559,0.02222,0.008,0.4977,1.50409,-0.01174,0.00071,0.42217,1.49221,-0.21118,0.00286,idle
80,0.44336,0.26378,-0.57298,0.99999,0.45333,0.23893,-0.54312,0.99995,0.45885,0.23922,-0.54318,0.99997,0.46398,0.23989,-0.54319,0.99995,0.43376,0.24037,-0.54881,0.99996,0.42716,0.24177,-0.54878,0.99997,0.42092,0.24347,-0.54888,0.99994,0.47309,0.25611,-0.35685,0.99996,0.41384,0.26159,-0.37883,0.99997,0.45658,0.29591,-0.50335,0.99998,0.43086,0.29878,-0.51013,0.99998,0.52307,0.41484,-0.19782,0.99999,0.37374,0.45525,-0.24305,0.99989,0.62488,0.53573,-0.11712,0.99991,0.35778,0.68423,-0.19297,0.99763,0.74854,0.53807,-0.27726,0.99969,0.35314,0.89592,-0.35398,0.9927,0.78038,0.53228,-0.31082,0.99858,0.34945,0.96787,-0.38035,0.98057,0.78126,0.51483,-0.36455,0.99891,0.35888,0.9707,-0.43923,0.98374,0.77077,0.51642,-0.30417,0.99904,0.363,0.94542,-0.37821,0.98517,0.50887,0.82234,0.0011,0.99801,0.41454,0.83304,-0.00012,0.99707,0.51746,1.14448,-0.17369,0.26966,0.41549,1.12924,-0.19718,0.37055,0.50917,1.40078,0.14101,0.00254,0.40669,1.4051,-0.00076,0.00648,0.50889,1.43101,0.15888,0.0041,0.40368,1.44819,0.0077,0.01079,0.49447,1.50328,-0.04156,0.00117,0.41564,1.4922,-0.22555,0.00439,idle
120,0.44328,0.26385,-0.57615,0.99999,0.45322,0.2391,-0.54615,0.99995,0.45856,0.23932,-0.5462,0.99997,0.46394,0.23989,-0.54623,0.99995,0.43347,0.24063,-0.55128,0.99995,0.42667,0.24211,-0.55125,0.99997,0.42057,0.24382,-0.55135,0.99994,0.47292,0.25574,-0.35813,0.99996,0.41311,0.2618,-0.37931,0.99997,0.4565,0.29587,-0.50649,0.99998,0.43078,0.29876,-0.51254,0.99998,0.52311,0.4147,-0.19944,0.99999,0.37355,0.45641,-0.24304,0.99989,0.63073,0.52766,-0.11758,0.9999,0.35763,0.6877,-0.19252,0.99727,0.75806,0.53283,-0.28178,0.9996,0.3533,0.90003,-0.35209,0.99102,0.78683,0.52604,-0.31465,0.99809,0.3495,0.97105,-0.37796,0.97647,0.78765,0.51071,-0.36738,0.99856,0.35888,0.97378,-0.43651,0.98031,0.77895,0.51236,-0.30809,0.99869,0.36305,0.94883,-0.37617,0.98144,0.50932,0.82256,0.00086,0.99739,0.41468,0.83277,6e-05,0.99636,0.51681,1.14478,-0.1852,0.29142,0.41283,1.12913,-0.21481,0.39401,0.50902,1.40033,0.13612,0.00394,0.40058,1.40729,-0.00937,0.01039,0.5086,1.43028,0.15451,0.0056,0.39821,1.45114,-0.00012,0.01477,0.49479,1.5028,-0.05012,0.00195,0.40868,1.49313,-0.23658,0.00732,idle
160,0.44298,0.26385,-0.57595,0.99999,0.45301,0.2392,-0.54553,0.99995,0.45821,0.23938,-0.54559,0.99997,0.46385,0.23989,-0.54565,0.99995,0.43294,0.2408,-0.55044,0.99995,0.42601,0.24233,-0.5504,0.99997,0.42006,0.24401,-0.5505,0.99995,0.47277,0.25543,-0.35611,0.99996,0.41248,0.26187,-0.37534,0.99997,0.4563,0.29574,-0.5059,0.99998,0.43047,0.29869,-0.51153,0.99998,0.52316,0.41444,-0.19795,0.99999,0.37345,0.45683,-0.23868,0.9999,0.63277,0.52039,-0.12085,0.99989,0.35753,0.6876,-0.19212,0.99703,0.75764,0.52896,-0.28169,0.99953,0.35329,0.89957,-0.3515,0.99011,0.78665,0.52179,-0.31553,0.99779,0.34906,0.97099,-0.3783,0.97418,0.78725,0.50688,-0.36778,0.99833,0.35853,0.97329,-0.43619,0.97835,0.77836,0.50884,-0.30794,0.99846,0.363,0.94825,-0.37543,0.97931,0.50949,0.82243,0.00038,0.99701,0.41469,0.83201,0.00049,0.99601,0.51683,1.14461,-0.19299,0.30956,0.41096,1.12758,-0.23582,0.41712,0.50941,1.39861,0.13143,0.00498,0.40155,1.40776,-0.01724,0.01336,0.50921,1.42848,0.15021,0.00686,0.3998,1.45179,-0.00629,0.01818,0.49513,1.50043,-0.05425,0.00247,0.40939,1.49323,-0.24043,0.00926,idle
200,0.4429,0.26386,-0.56216,0.99999,0.45291,0.23936,-0.52967,0.99995,0.458,0.2395,-0.52974,0.99997,0.46379,0.23994,-0.52977,0.99994,0.43266,0.24096,-0.53529,0.99996,0.42564,0.24253,-0.53529,0.99997,0.41977,0.24418,-0.53538,0.99995,0.4726,0.25543,-0.33617,0.99996,0.41199,0.26197,-0.35984,0.99997,0.4562,0.29573,-0.49106,0.99998,0.43031,0.29863,-0.4977,0.99998,0.52308,0.41321,-0.17815,0.99998,0.37333,0.45691,-0.22459,0.9999,0.63258,0.51186,-0.09873,0.99989,0.35752,0.68719,-0.17468,0.99684,0.75632,0.52403,-0.24896,0.99949,0.35323,0.89588,-0.33688,0.98933,0.78574,0.51642,-0.28243,0.99759,0.34867,0.96416,-0.36552,0.97222,0.78649,0.50364,-0.33406,0.99819,0.358,0.96804,-0.42528,0.97671,0.77741,0.50596,-0.2753,0.99832,0.36271,0.94321,-0.36166,0.97759,0.50958,0.8224,0.00036,0.99672,0.41477,0.83124,0.00052,0.99583,0.51657,1.14381,-0.17977,0.32966,0.41068,1.12537,-0.25804,0.4399,0.50959,1.39864,0.12172,0.00582,0.40111,1.41136,-0.05191,0.0157,0.50953,1.42852,0.13711,0.00792,0.39943,1.45749,-0.04279,0.0214,0.49521,1.50006,-0.07051,0.00286,0.40767,1.49432,-0.2835,0.01094,idle
240,0.44281,0.26392,-0.54608,0.99999,0.4528,0.23959,-0.51298,0.99995,0.45781,0.23971,-0.51305,0.99997,0.4637,0.2401,-0.51306,0.99994,0.43247,0.2412,-0.51883,0.99996,0.42542,0.24279,-0.51882,0.99997,0.41961,0.24441,-0.51891,0.99995,0.47242,0.25554,-0.32071,0.99996,0.4117,0.26215,-0.34599,0.99997,0.45605,0.29573,-0.47611,0.99998,0.43015,0.29862,-0.48311,0.99998,0.52295,0.41224,-0.16818,0.99998,0.3732,0.45696,-0.21364,0.9999,0.6322,0.50583,-0.08618,0.99988,0.35751,0.68637,-0.16182,0.99669,0.75508,0.52128,-0.23273,0.99946,0.35324,0.89467,-0.32075,0.98866,0.78512,0.51403,-0.26481,0.99745,0.34868,0.96252,-0.34798,0.97063,0.78611,0.50269,-0.31705,0.99808,0.35799,0.96687,-0.40737,0.97536,0.77653,0.50483,-0.25912,0.99822,0.36271,0.942,-0.34525,0.97617,0.50962,0.82222,0.00034,0.99657,0.41486,0.8305,0.00055,0.99571,0.51623,1.14282,-0.17879,0.34485,0.41031,1.12322,-0.24057,0.45795,0.50894,1.39796,0.12003,0.00634,0.39941,1.41118,-0.0444,0.01712,0.5087,1.42794,0.13585,0.00865,0.39743,1.45695,-0.03607,0.0235,0.49452,1.49856,-0.06767,0.00312,0.4061,1.49381,-0.27115,0.01192,idle
280,0.44281,0.26396,-0.55017,0.99999,0.45277,0.23977,-0.518,0.99995,0.45775,0.23987,-0.51806,0.99997,0.46368,0.24023,-0.51807,0.99994,0.43243,0.24133,-0.52357,0.99996,0.42535,0.24291,-0.52357,0.99997,0.41956,0.24451,-0.52367,0.99995,0.47229,0.25562,-0.32656,0.99995,0.41148,0.26219,-0.35131,0.99997,0.456,0.29573,-0.48049,0.99998,0.43008,0.29858,-0.4872,0.99998,0.52275,0.41126,-0.17137,0.99998,0.373,0.45698,-0.21841,0.9999,0.63279,0.5029,-0.09114,0.99988,0.35741,0.68619,-0.16645,0.99655,0.75428,0.51948,-0.24019,0.99943,0.35327,0.89526,-0.32487,0.98821,0.7848,0.51332,-0.27285,0.9973,0.3488,0.96397,-0.35175,0.96943,0.7859,0.50234,-0.32506,0.99797,0.35808,0.96804,-0.4109,0.97435,0.77627,0.50422,-0.26656,0.99811,0.36281,0.94324,-0.34926,0.97507,0.50964,0.82169,0.0007,0.99629,0.41497,0.82963,0.00016,0.99547,0.51606,1.14179,-0.17292,0.35849,0.41049,1.12097,-0.2361,0.47268,0.50865,1.39651,0.13555,0.00709,0.39989,1.41029,-0.03594,0.01919,0.50819,1.42655,0.15147,0.00955,0.39791,1.45654,-0.02727,0.02622,0.49446,1.4966,-0.05113,0.0035,0.40656,1.49198,-0.26327,0.01343,idle
320,0.44281,0.264,-0.56179,0.99999,0.45275,0.23989,-0.52851,0.99994,0.45771,0.23998,-0.52855,0.99997,0.46368,0.24031,-0.52854,0.99994,0.43239,0.24145,-0.535,0.99995,0.42529,0.24303,-0.53501,0.99997,0.41951,0.2446,-0.53511,0.99995,0.47217,0.25565,-0.33025,0.99995,0.4113,0.26223,-0.36003,0.99997,0.45595,0.29572,-0.49042,0.99998,0.43001,0.29854,-0.49806,0.99998,0.52257,0.41042,-0.17574,0.99998,0.37282,0.45712,-0.22885,0.9999,0.63332,0.50074,-0.09555,0.99988,0.35718,0.68638,-0.18254,0.99659,0.75379,0.51797,-0.24813,0.99942,0.35343,0.89949,-0.34291,0.98835,0.78459,0.51316,-0.28148,0.99724,0.34926,0.97059,-0.37095,0.96953,0.78571,0.50238,-0.33325,0.99792,0.35859,0.974,-0.43095,0.97445,0.77622,0.50389,-0.27414,0.99807,0.36323,0.94858,-0.3673,0.97516,0.50971,0.82145,0.00107,0.99618,0.41507,0.82935,-0.00018,0.9954,0.51618,1.14166,-0.15153,0.36329,0.4106,1.12111,-0.22101,0.4776,0.50877,1.39685,0.14396,0.00715,0.40104,1.41026,-0.01258,0.01929,0.50832,1.42726,0.16266,0.00963,0.39904,1.45626,-0.00301,0.02653,0.49457,1.49666,-0.03773,0.00352,0.40876,1.49203,-0.23773,0.01356,idle
360,0.44279,0.26405,-0.56653,0.99999,0.45273,0.23999,-0.53431,0.99994,0.45767,0.24008,-0.53434,0.99996,0.46367,0.24037,-0.53434,0.99994,0.43237,0.24154,-0.54077,0.99995,0.42524,0.24311,-0.54077,0.99997,0.41948,0.24466,-0.54087,0.99995,0.47211,0.25567,-0.33973,0.99995,0.41118,0.26224,-0.36947,0.99997,0.45587,0.29571,-0.49609,0.99998,0.42995,0.29852,-0.50381,0.99998,0.5225,0.4097,-0.18287,0.99998,0.37265,0.45726,-0.23854,0.9999,0.63316,0.49896,-0.1002,0.99988,0.35699,0.68667,-0.19251,0.99662,0.75349,0.51714,-0.25133,0.99941,0.35361,0.90085,-0.3487,0.98847,0.78434,0.51311,-0.28584,0.99718,0.34966,0.97247,-0.37585,0.9697,0.78518,0.50244,-0.33753,0.99788,0.35887,0.97558,-0.43448,0.9746,0.77592,0.50377,-0.27736,0.99804,0.36349,0.95014,-0.37239,0.97529,0.50971,0.82097,0.00126,0.99617,0.41507,0.82891,-0.00036,0.99536,0.51622,1.14058,-0.15206,0.36727,0.41077,1.12095,-0.21366,0.48256,0.50883,1.39549,0.14792,0.0071,0.40185,1.40745,0.00518,0.01911,0.50837,1.42612,0.16756,0.00968,0.39971,1.45244,0.01611,0.02642,0.49486,1.49534,-0.02636,0.00348,0.41087,1.48979,-0.21551,0.01336,idle
