timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.52784,0.25946,-0.34273,0.99999,0.53304,0.24543,-0.3312,0.99998,0.53568,0.24552,-0.33119,0.99997,0.53835,0.24567,-0.3312,0.99997,0.52331,0.24547,-0.33296,0.99998,0.52002,0.24558,-0.333,0.99998,0.51706,0.24559,-0.33303,0.99998,0.54288,0.25143,-0.23521,0.99994,0.51166,0.25185,-0.24538,0.99997,0.53392,0.27615,-0.30432,0.99999,0.52149,0.27589,-0.30735,0.99999,0.56583,0.35471,-0.14774,0.99997,0.48322,0.34032,-0.16126,0.99998,0.57648,0.4774,-0.0777,0.98297,0.4696,0.46348,-0.11274,0.98581,0.58087,0.57046,-0.14389,0.97054,0.46758,0.56557,-0.1793,0.9737,0.58195,0.60654,-0.16433,0.94323,0.46748,0.59934,-0.2008,0.94887,0.57814,0.60418,-0.19516,0.94709,0.47475,0.59574,-0.23038,0.95171,0.57605,0.59487,-0.1567,0.93863,0.47633,0.58549,-0.19144,0.94394,0.54732,0.56615,0.00384,0.99982,0.49986,0.56403,-0.00398,0.99984,0.54621,0.7321,0.00797,0.9955,0.50302,0.72652,0.0111,0.9952,0.54091,0.86718,0.1734,0.99512,0.5075,0.86268,0.17446,0.99514,0.53681,0.88305,0.18253,0.93584,0.51168,0.87734,0.18385,0.92088,0.55244,0.92751,0.07871,0.99146,0.49451,0.91786,0.07624,0.99232,idle
33,0.5287,0.2585,-0.31473,0.99999,0.53356,0.2446,-0.30146,0.99997,0.53648,0.24473,-0.30145,0.99997,0.53932,0.24496,-0.30143,0.99997,0.52404,0.24447,-0.30377,0.99997,0.52042,0.24467,-0.3038,0.99997,0.51715,0.24493,-0.30383,0.99997,0.5432,0.25122,-0.20624,0.99993,0.51165,0.2518,-0.21901,0.99996,0.53429,0.27492,-0.27758,0.99999,0.52199,0.27528,-0.28137,0.99999,0.56576,0.35398,-0.13017,0.99997,0.48336,0.34024,-0.14355,0.99998,0.57638,0.47502,-0.06664,0.98336,0.46969,0.46333,-0.10537,0.98572,0.58027,0.57046,-0.13262,0.97173,0.46771,0.56586,-0.17168,0.97396,0.5818,0.6064,-0.1536,0.94521,0.46751,0.59942,-0.19426,0.94932,0.57775,0.60418,-0.18302,0.94892,0.47472,0.59602,-0.22145,0.95204,0.5755,0.59483,-0.14503,0.94069,0.47635,0.58609,-0.18306,0.94426,0.54731,0.56652,0.00336,0.99982,0.49971,0.56422,-0.0035,0.99984,0.54604,0.73201,0.01628,0.99551,0.50334,0.72651,0.01764,0.99519,0.54094,0.86663,0.17552,0.99506,0.50755,0.86195,0.17614,0.99505,0.53685,0.8821,0.18435,0.93516,0.51179,0.87678,0.18544,0.91998,0.55244,0.9251,0.08118,0.99141,0.49491,0.9178,0.08094,0.9922,idle
66,0.5288,0.25769,-0.30952,0.99999,0.53364,0.24387,-0.29631,0.99997,0.53655,0.24407,-0.29629,0.99997,0.53953,0.24441,-0.29628,0.99996,0.5242,0.24344,-0.29834,0.99997,0.52046,0.2436,-0.29836,0.99997,0.51716,0.24403,-0.2984,0.99997,0.54323,0.25107,-0.2016,0.99992,0.5116,0.25151,-0.2132,0.99996,0.5343,0.27401,-0.27261,0.99999,0.52199,0.27458,-0.27607,0.99999,0.56553,0.35307,-0.12677,0.99997,0.4834,0.34013,-0.13805,0.99998,0.57624,0.47334,-0.06498,0.98366,0.4697,0.4631,-0.10054,0.98553,0.57996,0.57032,-0.13157,0.97268,0.46772,0.56609,-0.16711,0.97411,0.5817,0.606,-0.15279,0.94675,0.4675,0.59954,-0.18973,0.9496,0.57749,0.60398,-0.1819,0.95035,0.4745,0.59626,-0.21655,0.95222,0.57513,0.59456,-0.1439,0.94231,0.4763,0.5865,-0.17838,0.94443,0.54729,0.56682,0.00301,0.99981,0.49956,0.56456,-0.00315,0.99983,0.5459,0.73186,0.01824,0.99549,0.50341,0.7265,0.01975,0.99516,0.54094,0.86619,0.17717,0.99497,0.50756,0.86155,0.17827,0.99494,0.53685,0.88146,0.18602,0.93453,0.5118,0.87643,0.18767,0.91904,0.55244,0.92398,0.0833,0.99134,0.49508,0.91777,0.08416,0.99206,idle
100,0.52864,0.25704,-0.30441,0.99999,0.53357,0.2431,-0.29114,0.99997,0.53636,0.24338,-0.29113,0.99996,0.53945,0.24379,-0.29111,0.99996,0.52413,0.24241,-0.29284,0.99997,0.52029,0.24252,-0.29286,0.99997,0.51702,0.24297,-0.29289,0.99997,0.54304,0.25088,-0.1973,0.99992,0.5114,0.25091,-0.20736,0.99996,0.53409,0.27363,-0.26803,0.99999,0.52169,0.27403,-0.27102,0.99999,0.56517,0.35238,-0.12419,0.99996,0.4834,0.34017,-0.13335,0.99998,0.57607,0.47181,-0.06431,0.98398,0.46966,0.46323,-0.09524,0.98538,0.57975,0.56951,-0.13311,0.97354,0.4675,0.56613,-0.16271,0.97424,0.5815,0.60546,-0.15443,0.94815,0.46688,0.59953,-0.18555,0.94984,0.57703,0.60348,-0.18379,0.95166,0.47319,0.59643,-0.2124,0.95237,0.57467,0.59386,-0.14549,0.94376,0.47531,0.58686,-0.17407,0.94456,0.54718,0.5672,0.00291,0.99981,0.49938,0.56489,-0.00305,0.99983,0.54554,0.73186,0.01844,0.99549,0.50341,0.72663,0.01957,0.99518,0.54039,0.86619,0.17775,0.99494,0.50718,0.86112,0.17845,0.99486,0.5365,0.88146,0.18665,0.9344,0.51133,0.87608,0.1879,0.91772,0.55224,0.924,0.08383,0.99133,0.49508,0.91786,0.08412,0.99195,idle
133,0.52852,0.25656,-0.30255,0.99999,0.5335,0.24246,-0.28926,0.99997,0.53622,0.2428,-0.28925,0.99996,0.53937,0.24326,-0.28923,0.99996,0.52406,0.24161,-0.29099,0.99997,0.52016,0.2417,-0.29102,0.99997,0.51692,0.24215,-0.29105,0.99997,0.54289,0.25071,-0.19533,0.99991,0.51121,0.25042,-0.20549,0.99995,0.53394,0.2733,-0.26616,0.99999,0.52148,0.27361,-0.26916,0.99999,0.56488,0.35194,-0.12146,0.99996,0.48336,0.3402,-0.13226,0.99998,0.57597,0.47101,-0.06222,0.98414,0.46961,0.46346,-0.09469,0.9853,0.57966,0.56904,-0.13311,0.97413,0.4674,0.56629,-0.16305,0.97438,0.58138,0.60502,-0.15485,0.94908,0.46636,0.59954,-0.18609,0.95011,0.57687,0.603,-0.18414,0.95252,0.47259,0.59654,-0.21313,0.95256,0.57452,0.59334,-0.14559,0.94473,0.47497,0.58712,-0.17451,0.94474,0.54703,0.56764,0.00291,0.99981,0.49923,0.56521,-0.00305,0.99983,0.54523,0.7319,0.02091,0.99552,0.50338,0.72712,0.01964,0.99525,0.53999,0.86617,0.17958,0.99494,0.50667,0.86092,0.17842,0.99484,0.53612,0.88142,0.18844,0.93456,0.5108,0.87606,0.18784,0.91704,0.55203,0.92404,0.08545,0.99137,0.49507,0.91798,0.08353,0.99189,idle
166,0.52846,0.25634,-0.31043,0.99999,0.53342,0.2422,-0.29763,0.99997,0.53605,0.24254,-0.29762,0.99996,0.53923,0.24301,-0.29761,0.99996,0.52397,0.24132,-0.29941,0.99997,0.52002,0.24143,-0.29944,0.99997,0.5168,0.24189,-0.29947,0.99997,0.54262,0.25051,-0.20305,0.99991,0.51096,0.25023,-0.21336,0.99995,0.53384,0.27308,-0.27341,0.99999,0.52136,0.27341,-0.27646,0.99999,0.56462,0.35114,-0.12568,0.99996,0.48328,0.34045,-0.1354,0.99998,0.57597,0.47022,-0.06398,0.98426,0.4696,0.46472,-0.09818,0.98546,0.57966,0.56871,-0.13329,0.97442,0.46688,0.5679,-0.16676,0.97485,0.58133,0.60478,-0.15486,0.9494,0.4653,0.59997,-0.19066,0.95091,0.57687,0.6027,-0.18407,0.95282,0.47131,0.59744,-0.21716,0.95328,0.57452,0.59303,-0.14578,0.94517,0.47384,0.58821,-0.17809,0.94554,0.54699,0.56773,0.00291,0.9998,0.49911,0.56537,-0.00305,0.99983,0.54509,0.73238,0.02053,0.99556,0.50337,0.72781,0.02022,0.99532,0.53971,0.86613,0.1844,0.99493,0.50627,0.86087,0.18183,0.99484,0.53584,0.88132,0.19396,0.93494,0.51035,0.876,0.19167,0.91667,0.55195,0.92407,0.09209,0.99139,0.49506,0.918,0.08731,0.99186,idle
200,0.52839,0.25565,-0.31194,0.99999,0.53333,0.24121,-0.2991,0.99996,0.53594,0.24158,-0.29908,0.99996,0.53914,0.24206,-0.29907,0.99995,0.52376,0.24051,-0.30103,0.99997,0.51977,0.24073,-0.30106,0.99997,0.51659,0.24126,-0.30109,0.99997,0.54246,0.24974,-0.20464,0.99991,0.51067,0.24995,-0.21568,0.99995,0.53378,0.27223,-0.27501,0.99999,0.52128,0.27281,-0.27827,0.99999,0.56449,0.35053,-0.12686,0.99996,0.48324,0.3405,-0.13869,0.99998,0.576,0.47017,-0.06286,0.98438,0.46937,0.46502,-0.09839,0.98564,0.57967,0.56872,-0.12822,0.97484,0.46547,0.56838,-0.16711,0.97533,0.58139,0.60481,-0.149,0.95003,0.46315,0.60028,-0.19123,0.95178,0.57695,0.6027,-0.17813,0.95343,0.46953,0.5981,-0.21742,0.95408,0.57455,0.59303,-0.14067,0.94596,0.47209,0.58891,-0.17841,0.94646,0.54708,0.56784,0.00292,0.9998,0.49912,0.56548,-0.00306,0.99983,0.54509,0.73295,0.01984,0.99558,0.50337,0.72861,0.01994,0.99537,0.53961,0.86597,0.18538,0.99489,0.50614,0.86084,0.18168,0.99484,0.53572,0.88102,0.19517,0.93531,0.51021,0.87599,0.19152,0.91652,0.55193,0.92409,0.09513,0.99138,0.49504,0.91818,0.08765,0.99183,idle
233,0.52822,0.25509,-0.31254,0.99999,0.53316,0.24045,-0.29968,0.99996,0.53575,0.24081,-0.29966,0.99996,0.53894,0.24128,-0.29965,0.99995,0.52344,0.23993,-0.30158,0.99997,0.51946,0.24024,-0.30162,0.99997,0.51632,0.24083,-0.30165,0.99997,0.54226,0.24904,-0.20555,0.9999,0.51037,0.24976,-0.21644,0.99995,0.53366,0.27159,-0.27576,0.99999,0.52116,0.27235,-0.27898,0.99999,0.5644,0.35021,-0.12791,0.99996,0.48318,0.34055,-0.1404,0.99998,0.57603,0.47017,-0.0635,0.9846,0.46906,0.4653,-0.0996,0.98578,0.57973,0.5688,-0.12734,0.97545,0.46445,0.56886,-0.16915,0.97588,0.58154,0.60484,-0.14795,0.95103,0.46196,0.60053,-0.19317,0.95278,0.57708,0.60271,-0.17696,0.95436,0.46845,0.59864,-0.21964,0.95502,0.57465,0.59303,-0.1397,0.9471,0.47102,0.58946,-0.18059,0.94753,0.54719,0.56791,0.00277,0.9998,0.49916,0.56571,-0.00291,0.99982,0.54509,0.73317,0.01938,0.99561,0.50339,0.72882,0.0211,0.9954,0.53957,0.86568,0.18567,0.99486,0.50619,0.86081,0.18284,0.99483,0.53569,0.88056,0.19551,0.93551,0.51024,0.87594,0.19272,0.91651,0.55166,0.92399,0.09628,0.99138,0.49507,0.9182,0.09011,0.9918,idle
266,0.52815,0.25463,-0.31327,0.99999,0.53306,0.23988,-0.30039,0.99996,0.53565,0.24024,-0.30037,0.99996,0.53886,0.2407,-0.30036,0.99995,0.52329,0.23946,-0.30228,0.99997,0.51928,0.23981,-0.30232,0.99997,0.51616,0.24042,-0.30235,0.99997,0.54217,0.24851,-0.206,0.9999,0.51017,0.24957,-0.21677,0.99995,0.53361,0.27109,-0.27637,0.99999,0.52112,0.27199,-0.27956,0.99999,0.56436,0.34994,-0.12861,0.99996,0.48316,0.34056,-0.14097,0.99997,0.57604,0.47017,-0.06407,0.98491,0.46896,0.46505,-0.10045,0.98557,0.5798,0.56896,-0.12817,0.97622,0.4635,0.56875,-0.16945,0.97599,0.5817,0.60492,-0.14882,0.95235,0.4603,0.60052,-0.19306,0.95306,0.5772,0.60276,-0.17809,0.95561,0.46738,0.59868,-0.21996,0.95528,0.57473,0.59306,-0.1406,0.94853,0.4701,0.58948,-0.18099,0.94787,0.54723,0.56798,0.00247,0.9998,0.49922,0.56579,-0.0026,0.99982,0.54509,0.73317,0.01903,0.99562,0.50336,0.7289,0.02241,0.99539,0.53941,0.86511,0.18596,0.99482,0.50634,0.86062,0.18584,0.99479,0.53555,0.87977,0.19587,0.93563,0.51043,0.87571,0.19583,0.91649,0.55152,0.92384,0.09632,0.99138,0.49507,0.918,0.09352,0.99176,idle
300,0.52813,0.25417,-0.3168,0.99999,0.53302,0.23937,-0.30384,0.99996,0.53561,0.23973,-0.30383,0.99996,0.53884,0.24017,-0.30383,0.99995,0.52321,0.23902,-0.30581,0.99997,0.51917,0.23941,-0.30585,0.99997,0.51605,0.24003,-0.30588,0.99997,0.54215,0.24802,-0.20946,0.9999,0.51,0.24939,-0.22041,0.99995,0.53359,0.2706,-0.27992,0.99999,0.5211,0.27163,-0.28317,0.99999,0.56435,0.34979,-0.13337,0.99996,0.48309,0.34056,-0.1442,0.99997,0.57604,0.47022,-0.06834,0.98514,0.46864,0.46494,-0.10395,0.98538,0.57989,0.56909,-0.12878,0.97672,0.46276,0.56874,-0.17137,0.97597,0.58183,0.60511,-0.14893,0.95315,0.45959,0.6006,-0.1943,0.95307,0.57731,0.60294,-0.17829,0.95636,0.4666,0.5988,-0.22212,0.95529,0.57481,0.59315,-0.14104,0.94942,0.46926,0.58952,-0.1833,0.94794,0.54739,0.56798,0.00212,0.99979,0.49934,0.56585,-0.00226,0.99982,0.54508,0.73315,0.01811,0.99565,0.50322,0.72885,0.02329,0.99537,0.53911,0.86489,0.18529,0.99483,0.50641,0.86044,0.18677,0.99478,0.53535,0.87946,0.19508,0.93581,0.51055,0.87564,0.19672,0.91654,0.55128,0.92383,0.09503,0.99142,0.49501,0.91776,0.09486,0.99176,idle
