timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.66222,0.22303,-0.45615,0.99991,0.67154,0.194,-0.43422,0.99982,0.67702,0.19451,-0.43432,0.99982,0.68193,0.19494,-0.4344,0.99979,0.65368,0.19431,-0.43507,0.9998,0.64747,0.19447,-0.43509,0.9998,0.64196,0.19465,-0.43525,0.99978,0.68952,0.20667,-0.28508,0.99976,0.63546,0.20508,-0.28899,0.9998,0.67303,0.2484,-0.39858,0.99997,0.65034,0.2489,-0.39965,0.99997,0.73886,0.37444,-0.18178,0.9999,0.58925,0.36668,-0.19277,0.99977,0.75229,0.58594,-0.10209,0.99128,0.56899,0.57326,-0.15813,0.98752,0.74424,0.75984,-0.22748,0.97754,0.5755,0.74752,-0.29876,0.94416,0.74177,0.82467,-0.27915,0.95041,0.57488,0.80517,-0.34476,0.87761,0.73049,0.82195,-0.31198,0.95794,0.59014,0.80238,-0.3849,0.89632,0.72819,0.80129,-0.24271,0.96033,0.59277,0.78454,-0.31662,0.90148,0.70582,0.74264,0.00068,0.99878,0.62175,0.73942,-0.00016,0.99797,0.68823,0.96085,0.04114,0.71098,0.63432,0.96153,0.10227,0.58134,0.69472,1.18508,0.48247,0.05477,0.62169,1.18339,0.4959,0.03876,0.69409,1.21376,0.52113,0.06451,0.62159,1.21153,0.53353,0.05091,0.69107,1.27074,0.38614,0.02555,0.6332,1.26591,0.37829,0.02577,idle
40,0.66148,0.2228,-0.59941,0.99987,0.67146,0.19401,-0.57594,0.99975,0.67701,0.19452,-0.57604,0.99974,0.68195,0.19499,-0.57613,0.99971,0.65326,0.19422,-0.57636,0.99974,0.64708,0.19435,-0.57651,0.99973,0.64152,0.19455,-0.57676,0.99972,0.68973,0.20667,-0.40813,0.99964,0.63536,0.20473,-0.41051,0.99972,0.6728,0.24861,-0.53522,0.99996,0.64986,0.249,-0.53573,0.99996,0.73922,0.37479,-0.28218,0.99988,0.58921,0.36797,-0.29136,0.99974,0.75196,0.59012,-0.21998,0.99088,0.5692,0.57663,-0.25257,0.9876,0.74371,0.76738,-0.3845,0.97492,0.57669,0.74753,-0.41222,0.94242,0.74135,0.83017,-0.44728,0.94517,0.5763,0.80514,-0.46541,0.87408,0.73028,0.82561,-0.48367,0.95322,0.59082,0.80201,-0.51014,0.89342,0.72789,0.80392,-0.40219,0.95457,0.59391,0.78295,-0.43193,0.89806,0.70694,0.7444,-0.00152,0.99799,0.62146,0.74235,0.0019,0.99715,0.68925,0.96084,0.0376,0.70397,0.63496,0.96214,0.10227,0.57086,0.70094,1.19446,0.49212,0.06206,0.62859,1.18925,0.49951,0.04323,0.70137,1.22167,0.53094,0.06963,0.629,1.2142,0.53646,0.05691,0.70015,1.27545,0.37907,0.03001,0.6413,1.27469,0.35677,0.0303,idle
80,0.66147,0.22152,-0.58021,0.99984,0.67152,0.19353,-0.55684,0.9997,0.67717,0.19402,-0.55693,0.99968,0.68232,0.19457,-0.55701,0.99965,0.65325,0.19352,-0.55782,0.99969,0.64708,0.19366,-0.55797,0.99968,0.64151,0.19394,-0.55821,0.99968,0.69055,0.20622,-0.39162,0.99955,0.63534,0.20415,-0.39687,0.99967,0.67285,0.24844,-0.51712,0.99995,0.64987,0.24891,-0.51845,0.99995,0.73958,0.37479,-0.2694,0.99985,0.58931,0.36842,-0.28325,0.99973,0.75194,0.59089,-0.20759,0.99022,0.56964,0.57705,-0.24902,0.98765,0.74364,0.7707,-0.37559,0.97229,0.57873,0.74743,-0.40635,0.94093,0.74127,0.83282,-0.43702,0.94019,0.5776,0.80501,-0.45846,0.87145,0.73028,0.82759,-0.47329,0.94871,0.59196,0.80167,-0.50129,0.89114,0.7279,0.80522,-0.39333,0.94919,0.59577,0.78177,-0.42522,0.89522,0.70774,0.74569,-0.00213,0.99719,0.62143,0.7437,0.00245,0.99642,0.68993,0.96102,0.03819,0.69669,0.63531,0.9631,0.0984,0.56399,0.70374,1.19652,0.49159,0.06989,0.63182,1.19101,0.48182,0.04897,0.70428,1.22331,0.53004,0.07549,0.63246,1.21471,0.51648,0.06337,0.70406,1.27622,0.37477,0.03508,0.64513,1.27699,0.3293,0.03556,idle
120,0.66147,0.22133,-0.5886,0.99982,0.67168,0.19346,-0.56588,0.99966,0.67749,0.19392,-0.56597,0.99963,0.68287,0.19449,-0.56605,0.9996,0.65325,0.1934,-0.56675,0.99964,0.64708,0.19355,-0.5669,0.99964,0.6415,0.19388,-0.56713,0.99963,0.69187,0.20604,-0.40164,0.99946,0.63534,0.20414,-0.40617,0.99961,0.67308,0.24847,-0.52559,0.99993,0.64992,0.24905,-0.52669,0.99994,0.74127,0.37483,-0.2762,0.99983,0.5895,0.36946,-0.29348,0.99971,0.75204,0.5917,-0.21214,0.98969,0.57044,0.57761,-0.25918,0.98763,0.74349,0.77322,-0.37169,0.97025,0.58006,0.7474,-0.41401,0.93899,0.74119,0.83485,-0.43193,0.9357,0.57838,0.80502,-0.46563,0.86803,0.73025,0.82925,-0.46745,0.94474,0.59293,0.80158,-0.50839,0.8882,0.72787,0.8065,-0.38884,0.94456,0.59728,0.78132,-0.43267,0.89171,0.7094,0.74604,-0.0021,0.9965,0.62162,0.74401,0.00243,0.99572,0.69046,0.96101,0.03587,0.68849,0.63573,0.96388,0.09925,0.55471,0.70519,1.19634,0.48952,0.07541,0.63373,1.19096,0.48775,0.0526,0.7052,1.22312,0.52754,0.07925,0.63411,1.21468,0.52239,0.06756,0.70593,1.2764,0.36829,0.03852,0.64822,1.27741,0.34264,0.03878,idle
160,0.66163,0.22133,-0.59966,0.99979,0.67198,0.19344,-0.57687,0.99962,0.67792,0.19387,-0.57696,0.99958,0.68348,0.19442,-0.57704,0.99955,0.6533,0.19342,-0.57719,0.9996,0.64712,0.19362,-0.57735,0.9996,0.64151,0.19408,-0.57759,0.99959,0.69287,0.20591,-0.41159,0.99939,0.63535,0.20446,-0.41343,0.99956,0.67348,0.24863,-0.5363,0.99993,0.65028,0.24978,-0.53662,0.99994,0.74247,0.37607,-0.28605,0.99981,0.58976,0.37028,-0.29962,0.9997,0.75227,0.59465,-0.22762,0.98932,0.57079,0.5778,-0.2662,0.98767,0.74334,0.77634,-0.39129,0.96811,0.58066,0.74731,-0.42307,0.93685,0.74108,0.83709,-0.45354,0.93096,0.57877,0.80498,-0.47589,0.8634,0.73018,0.83131,-0.4885,0.94052,0.5933,0.80131,-0.51848,0.88434,0.72777,0.80844,-0.40843,0.93967,0.5978,0.78059,-0.4419,0.88763,0.70966,0.74765,-0.00224,0.99593,0.62161,0.74489,0.00256,0.99515,0.69092,0.96101,0.03638,0.68015,0.63583,0.96408,0.1068,0.54361,0.70585,1.19954,0.49403,0.07906,0.63379,1.19213,0.50705,0.05442,0.70598,1.22658,0.53242,0.08166,0.6341,1.21541,0.54345,0.07036,0.70629,1.27909,0.37042,0.04086,0.64832,1.27917,0.34859,0.04089,idle
200,0.66163,0.22118,-0.59221,0.99977,0.67209,0.19338,-0.56937,0.99958,0.67812,0.19377,-0.56946,0.99954,0.68377,0.19434,-0.56953,0.99951,0.6533,0.19339,-0.56989,0.99957,0.64712,0.19361,-0.57004,0.99957,0.6415,0.19408,-0.57029,0.99957,0.69328,0.20589,-0.40521,0.99932,0.63536,0.20449,-0.40816,0.99953,0.67356,0.24863,-0.5294,0.99992,0.65034,0.24985,-0.53005,0.99993,0.74281,0.37665,-0.28013,0.99979,0.58994,0.37056,-0.2968,0.99969,0.7523,0.5956,-0.21906,0.9889,0.57092,0.57824,-0.26533,0.98772,0.74315,0.77709,-0.38142,0.96634,0.58097,0.74731,-0.42143,0.93551,0.74091,0.83804,-0.4424,0.92711,0.57897,0.80501,-0.47389,0.86052,0.73007,0.83238,-0.47744,0.93706,0.59349,0.8013,-0.51569,0.88186,0.72763,0.80936,-0.39852,0.93564,0.59809,0.7804,-0.43986,0.88481,0.70967,0.74823,-0.00221,0.99542,0.62158,0.74547,0.00255,0.99468,0.691,0.96096,0.04179,0.67326,0.63603,0.96435,0.10666,0.53651,0.70579,1.20104,0.49658,0.08315,0.63344,1.19366,0.50621,0.05719,0.70582,1.22818,0.53469,0.08452,0.63375,1.21659,0.54155,0.07361,0.70613,1.28081,0.37054,0.04352,0.64791,1.28119,0.34779,0.04357,idle
240,0.66163,0.22116,-0.58649,0.99975,0.67221,0.19336,-0.56316,0.99955,0.67828,0.19375,-0.56325,0.99951,0.684,0.19433,-0.56331,0.99947,0.6533,0.19339,-0.56384,0.99953,0.64712,0.19361,-0.56399,0.99953,0.64149,0.1941,-0.56425,0.99954,0.69365,0.20594,-0.39813,0.99926,0.63537,0.20461,-0.40193,0.99949,0.67361,0.24889,-0.52347,0.99991,0.65035,0.25025,-0.52433,0.99993,0.74289,0.37756,-0.27325,0.99977,0.59006,0.37123,-0.29142,0.99968,0.7523,0.59703,-0.21185,0.98855,0.57112,0.5788,-0.2613,0.9879,0.74298,0.7781,-0.3774,0.96512,0.58102,0.74797,-0.41847,0.93506,0.74088,0.83877,-0.43844,0.92467,0.57911,0.80578,-0.47077,0.85909,0.73002,0.83367,-0.47362,0.93485,0.59352,0.80183,-0.51255,0.88081,0.72755,0.81067,-0.39463,0.9328,0.59806,0.78057,-0.43689,0.88367,0.70985,0.74951,-0.0022,0.99499,0.62168,0.74755,0.00254,0.9943,0.69128,0.961,0.04402,0.66999,0.63627,0.965,0.10651,0.53004,0.70602,1.20302,0.49977,0.08778,0.6334,1.19551,0.50422,0.05941,0.70606,1.22997,0.53812,0.08859,0.63377,1.21809,0.53903,0.07648,0.70661,1.2827,0.37485,0.04677,0.64797,1.28323,0.34666,0.04597,idle
280,0.66168,0.2211,-0.57891,0.99974,0.67239,0.19333,-0.55562,0.99953,0.67846,0.19371,-0.55571,0.99947,0.68424,0.1943,-0.55577,0.99943,0.65338,0.19336,-0.55653,0.99951,0.64718,0.19358,-0.55668,0.99951,0.64152,0.19408,-0.55693,0.99952,0.69379,0.20595,-0.39089,0.9992,0.63539,0.20461,-0.39567,0.99947,0.67365,0.249,-0.5159,0.9999,0.65043,0.25039,-0.51708,0.99992,0.74286,0.37856,-0.26692,0.99976,0.5901,0.37191,-0.28379,0.99968,0.75217,0.59762,-0.20287,0.988,0.57112,0.57935,-0.25031,0.98801,0.74291,0.77777,-0.3692,0.96338,0.58098,0.74838,-0.40604,0.93451,0.74084,0.83874,-0.42988,0.92142,0.57909,0.80622,-0.45757,0.8577,0.72999,0.83374,-0.46532,0.93187,0.59351,0.80209,-0.49949,0.87971,0.72753,0.81063,-0.38656,0.92921,0.598,0.78063,-0.4245,0.88244,0.71006,0.75067,-0.00222,0.99466,0.62168,0.74989,0.00255,0.99407,0.69177,0.96179,0.05192,0.66856,0.63643,0.96667,0.11137,0.52711,0.70762,1.20446,0.50702,0.09303,0.63481,1.19748,0.50743,0.06253,0.70757,1.23136,0.5454,0.09256,0.63535,1.21992,0.54312,0.08029,0.70898,1.28397,0.38379,0.0503,0.64961,1.28481,0.35126,0.0491,idle
320,0.66171,0.2211,-0.57726,0.99973,0.67254,0.19333,-0.55381,0.9995,0.67863,0.19371,-0.55389,0.99944,0.68444,0.1943,-0.55395,0.99941,0.65341,0.19336,-0.55473,0.99949,0.6472,0.19357,-0.55488,0.99949,0.64153,0.19408,-0.55513,0.9995,0.69392,0.20599,-0.3888,0.99916,0.6354,0.2046,-0.3938,0.99944,0.67369,0.24928,-0.5142,0.9999,0.65046,0.25063,-0.51544,0.99992,0.74283,0.37939,-0.2657,0.99975,0.59012,0.37257,-0.28101,0.99967,0.75214,0.59874,-0.20065,0.98765,0.57114,0.58037,-0.24544,0.98797,0.74283,0.77825,-0.36552,0.96224,0.58094,0.74924,-0.39987,0.93327,0.74082,0.83943,-0.42581,0.91924,0.57907,0.80681,-0.45092,0.85528,0.72999,0.83446,-0.46128,0.92987,0.5935,0.80246,-0.49303,0.87771,0.72751,0.81127,-0.38274,0.92669,0.59797,0.78093,-0.41841,0.88039,0.71025,0.75224,-0.00234,0.99439,0.62167,0.75226,0.00265,0.99386,0.69202,0.96362,0.05139,0.66493,0.63665,0.96745,0.11089,0.52182,0.70776,1.20519,0.50788,0.09671,0.63501,1.19834,0.50632,0.06483,0.70774,1.23196,0.54656,0.09545,0.63556,1.22075,0.54228,0.0835,0.70891,1.28467,0.38752,0.0528,0.64951,1.28532,0.35206,0.05154,idle
360,0.6618,0.2213,-0.57596,0.99971,0.67276,0.1936,-0.55232,0.99948,0.67881,0.19402,-0.55242,0.99942,0.68462,0.19467,-0.55248,0.99938,0.65354,0.19346,-0.55348,0.99947,0.64731,0.19362,-0.55362,0.99947,0.64159,0.19411,-0.55387,0.99948,0.69393,0.20625,-0.3861,0.99912,0.6354,0.20459,-0.39189,0.99941,0.67375,0.24973,-0.51233,0.99989,0.65049,0.25081,-0.51384,0.99991,0.74265,0.37938,-0.26442,0.99974,0.59011,0.37321,-0.27775,0.99966,0.75206,0.5986,-0.20148,0.98749,0.57136,0.581,-0.2445,0.98804,0.7428,0.77815,-0.37372,0.9615,0.58066,0.74924,-0.39638,0.9332,0.74079,0.83951,-0.43606,0.91825,0.57901,0.80681,-0.44731,0.85535,0.72994,0.83495,-0.47231,0.9289,0.59332,0.80245,-0.49004,0.8779,0.72742,0.81175,-0.39157,0.92533,0.59759,0.78093,-0.41502,0.88057,0.7103,0.75298,-0.00378,0.99417,0.62165,0.75292,0.00406,0.99365,0.69201,0.96454,0.05067,0.66583,0.63729,0.96756,0.11272,0.51943,0.708,1.20589,0.50815,0.10136,0.63525,1.19908,0.50874,0.06736,0.70826,1.23261,0.54685,0.09898,0.63588,1.22152,0.54498,0.08801,0.70887,1.28482,0.38792,0.05524,0.64931,1.28535,0.35489,0.05404,idle
