timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.4295,0.47262,-0.5617,1.0,0.44672,0.46044,-0.53877,0.99999,0.4557,0.46057,-0.53875,0.99999,0.46254,0.46099,-0.53872,0.99999,0.41911,0.46055,-0.53624,0.99999,0.41143,0.46063,-0.53621,0.99999,0.40327,0.46085,-0.53625,0.99999,0.48058,0.46684,-0.35862,0.99998,0.39661,0.46606,-0.35082,0.99998,0.44933,0.48738,-0.49036,1.0,0.41612,0.48783,-0.48786,1.0,0.55089,0.5412,-0.24348,0.99999,0.32675,0.53849,-0.20372,0.99998,0.59832,0.6306,-0.13575,0.99718,0.27835,0.62734,-0.13334,0.99032,0.60778,0.71704,-0.29706,0.99739,0.27588,0.71892,-0.28903,0.98655,0.61817,0.74716,-0.35758,0.9942,0.26366,0.74815,-0.34355,0.97315,0.60137,0.7463,-0.42295,0.99451,0.28017,0.74731,-0.4144,0.97489,0.59106,0.73807,-0.32417,0.99334,0.2924,0.73683,-0.3204,0.97398,0.51214,0.72449,-0.01518,0.99982,0.38339,0.72757,0.01511,0.99979,0.52318,0.85172,0.0546,0.99276,0.37978,0.85547,0.0827,0.98931,0.53348,0.96141,0.37225,0.98112,0.37466,0.96051,0.37551,0.97347,0.5235,0.97228,0.3884,0.76863,0.38352,0.96905,0.39331,0.81816,0.52846,1.00341,0.16274,0.95484,0.36171,0.99783,0.17952,0.9503,idle
33,0.43046,0.47237,-0.48022,1.0,0.44721,0.46043,-0.45823,0.99999,0.45586,0.46058,-0.45818,0.99999,0.46295,0.46099,-0.45809,0.99999,0.41954,0.46051,-0.45599,0.99999,0.4115,0.4606,-0.45593,0.99999,0.40347,0.46082,-0.45596,0.99999,0.48061,0.467,-0.29095,0.99998,0.3966,0.46606,-0.28547,0.99998,0.44958,0.48703,-0.41456,1.0,0.41618,0.48746,-0.41239,1.0,0.55073,0.54115,-0.18741,0.99999,0.32725,0.53849,-0.17288,0.99998,0.59802,0.63063,-0.05724,0.9969,0.27756,0.62732,-0.12267,0.99035,0.6082,0.71706,-0.16708,0.99722,0.2747,0.71877,-0.25433,0.98608,0.61828,0.74709,-0.21355,0.99387,0.26338,0.74791,-0.30256,0.97226,0.60195,0.74633,-0.27529,0.99421,0.28023,0.74684,-0.36766,0.97403,0.59202,0.73845,-0.19215,0.99303,0.29227,0.73681,-0.28355,0.97323,0.51253,0.72496,-0.01338,0.99982,0.38349,0.72858,0.01333,0.99979,0.5242,0.85171,0.1073,0.99259,0.37982,0.85538,0.11916,0.98919,0.53362,0.9607,0.38856,0.98105,0.37505,0.96022,0.39643,0.97313,0.52336,0.97212,0.40347,0.77378,0.38396,0.96882,0.41471,0.81865,0.53139,1.00274,0.20238,0.95479,0.36172,0.99798,0.22639,0.94947,idle
66,0.43113,0.47218,-0.47535,1.0,0.44761,0.46043,-0.45277,0.99999,0.456,0.46058,-0.45272,0.99999,0.4633,0.461,-0.45263,0.99999,0.4199,0.46047,-0.45065,0.99999,0.41158,0.46057,-0.45059,0.99999,0.40365,0.46078,-0.45062,0.99999,0.48066,0.46713,-0.28312,0.99998,0.3966,0.46605,-0.27825,0.99998,0.44978,0.48678,-0.40891,1.0,0.41624,0.48718,-0.4069,1.0,0.55067,0.54111,-0.179,0.99999,0.32768,0.53849,-0.16475,0.99998,0.59783,0.63063,-0.05065,0.99667,0.27691,0.62729,-0.11648,0.99033,0.60883,0.71706,-0.16837,0.99707,0.27369,0.71846,-0.24752,0.98559,0.61854,0.74701,-0.2167,0.9936,0.26298,0.74763,-0.29602,0.97135,0.60265,0.74634,-0.27916,0.99396,0.28023,0.74643,-0.36148,0.97316,0.59308,0.73867,-0.19395,0.99276,0.29207,0.73676,-0.27696,0.97244,0.51284,0.72527,-0.0121,0.99982,0.38358,0.72913,0.01207,0.9998,0.52499,0.85171,0.11838,0.9924,0.37995,0.85525,0.12581,0.98906,0.53372,0.96013,0.40064,0.98091,0.37531,0.96002,0.40439,0.9727,0.52326,0.97187,0.41569,0.77821,0.38414,0.96861,0.42286,0.81841,0.53309,1.00225,0.21553,0.95463,0.36188,0.99823,0.23375,0.94853,idle
100,0.43186,0.47201,-0.46606,1.0,0.44817,0.46043,-0.44354,0.99999,0.45628,0.46059,-0.44349,0.99999,0.46388,0.461,-0.4434,0.99999,0.42038,0.46041,-0.44138,0.99999,0.41174,0.4605,-0.44133,0.99999,0.4039,0.46071,-0.44136,0.99999,0.48078,0.46722,-0.27499,0.99998,0.3966,0.46604,-0.26992,0.99998,0.45008,0.48659,-0.40004,1.0,0.41634,0.48696,-0.39798,1.0,0.55067,0.5411,-0.17249,0.99999,0.32804,0.53848,-0.15792,0.99998,0.59775,0.63065,-0.045,0.99648,0.27655,0.62729,-0.11093,0.99035,0.60971,0.71692,-0.16478,0.99696,0.2731,0.71825,-0.24366,0.98523,0.61896,0.74671,-0.21344,0.9934,0.26276,0.74742,-0.29258,0.97068,0.60344,0.74621,-0.27534,0.99378,0.28025,0.74613,-0.35742,0.97251,0.59427,0.73868,-0.1901,0.99257,0.29199,0.73669,-0.27283,0.97186,0.51303,0.7256,-0.01142,0.99983,0.3836,0.72945,0.01139,0.99981,0.52549,0.85173,0.12065,0.99229,0.38026,0.85523,0.12688,0.98894,0.53376,0.95969,0.40998,0.98091,0.37577,0.95997,0.40813,0.97235,0.52326,0.9713,0.42593,0.78198,0.3844,0.96853,0.42703,0.81789,0.53315,1.00193,0.22642,0.95475,0.36205,0.99875,0.23769,0.94782,idle
133,0.4323,0.47197,-0.47613,1.0,0.44853,0.46043,-0.45364,0.99999,0.45646,0.4606,-0.45359,0.99999,0.46425,0.46101,-0.45351,0.99998,0.42069,0.4604,-0.45153,0.99999,0.41185,0.46049,-0.45148,0.99999,0.40409,0.4607,-0.45151,0.99999,0.48086,0.46729,-0.28377,0.99998,0.39661,0.46604,-0.27909,0.99998,0.45025,0.4865,-0.4096,1.0,0.41643,0.48687,-0.40765,1.0,0.5507,0.5411,-0.17901,0.99999,0.32837,0.53844,-0.16333,0.99998,0.59771,0.63069,-0.05296,0.99635,0.27629,0.62717,-0.11297,0.99041,0.61055,0.71687,-0.17661,0.99689,0.27251,0.71771,-0.25002,0.98498,0.61962,0.74647,-0.22658,0.99327,0.26214,0.74672,-0.29997,0.9702,0.60433,0.74606,-0.28885,0.99367,0.27997,0.74538,-0.36579,0.97203,0.5953,0.73868,-0.20222,0.99245,0.29153,0.73624,-0.27961,0.97143,0.5132,0.72581,-0.01014,0.99983,0.38366,0.72965,0.01012,0.99981,0.52602,0.85173,0.11466,0.99221,0.38065,0.85521,0.12585,0.98887,0.53375,0.9597,0.40457,0.9809,0.37635,0.95982,0.40909,0.9719,0.52286,0.97131,0.4208,0.78602,0.38471,0.96823,0.42797,0.81651,0.5333,1.00192,0.21411,0.95479,0.36403,0.99868,0.23622,0.94694,idle
166,0.43276,0.47194,-0.48395,1.0,0.44893,0.46044,-0.46152,0.99999,0.45669,0.46063,-0.46147,0.99999,0.46463,0.46103,-0.46139,0.99998,0.42111,0.4604,-0.4595,0.99999,0.41205,0.46049,-0.45945,0.99999,0.40434,0.4607,-0.45948,0.99999,0.48099,0.46744,-0.29102,0.99998,0.39664,0.46607,-0.28661,0.99998,0.45048,0.48645,-0.4171,1.0,0.41657,0.48682,-0.41526,1.0,0.5507,0.5411,-0.18505,0.99999,0.32861,0.53841,-0.1672,0.99998,0.59764,0.63068,-0.06063,0.99621,0.27627,0.62703,-0.11364,0.99047,0.61099,0.71632,-0.1869,0.99682,0.27196,0.71719,-0.25352,0.98483,0.62001,0.74582,-0.23747,0.99313,0.26114,0.74617,-0.30407,0.96991,0.60496,0.74545,-0.30013,0.99354,0.27871,0.74501,-0.37052,0.97175,0.59601,0.73842,-0.21287,0.99232,0.29025,0.73603,-0.28337,0.9712,0.51348,0.72581,-0.00985,0.99983,0.38381,0.72965,0.00983,0.99981,0.5261,0.8516,0.11484,0.99212,0.38098,0.85508,0.12483,0.98878,0.53374,0.95956,0.40136,0.98087,0.37693,0.95975,0.40645,0.97152,0.52284,0.9712,0.41758,0.78839,0.38525,0.96817,0.425,0.81524,0.53329,1.00185,0.20849,0.95483,0.36494,0.99887,0.23064,0.94625,idle
200,0.43314,0.47194,-0.49029,1.0,0.44923,0.46048,-0.46775,0.99999,0.45688,0.46069,-0.4677,0.99998,0.46494,0.46109,-0.46762,0.99998,0.42151,0.46043,-0.46574,0.99999,0.4123,0.46052,-0.46569,0.99999,0.40468,0.46072,-0.46572,0.99998,0.48113,0.46757,-0.29571,0.99998,0.39678,0.46614,-0.2914,0.99998,0.45067,0.48644,-0.42277,1.0,0.41676,0.48681,-0.42098,1.0,0.55076,0.54113,-0.18812,0.99999,0.32907,0.53836,-0.16936,0.99998,0.5976,0.63069,-0.06454,0.99605,0.27627,0.62669,-0.11486,0.99045,0.61149,0.71593,-0.19489,0.9967,0.2715,0.71681,-0.2554,0.98454,0.62025,0.74544,-0.24639,0.99291,0.2604,0.74585,-0.30596,0.96936,0.60544,0.7451,-0.30974,0.99333,0.27769,0.74481,-0.37275,0.97122,0.59665,0.73828,-0.22125,0.99209,0.28921,0.73594,-0.28541,0.97071,0.5137,0.72593,-0.00944,0.99983,0.38394,0.72969,0.00942,0.99981,0.52625,0.85159,0.10977,0.99205,0.38123,0.85502,0.12193,0.9887,0.53366,0.95956,0.39264,0.98084,0.37745,0.95974,0.40627,0.97113,0.52254,0.9712,0.40679,0.79092,0.38564,0.96816,0.42434,0.81377,0.53312,1.0018,0.19637,0.95481,0.36618,0.99887,0.23035,0.94553,idle
233,0.43355,0.47196,-0.51894,1.0,0.44958,0.46052,-0.49626,0.99998,0.45714,0.46076,-0.4962,0.99998,0.46533,0.46114,-0.49613,0.99998,0.42197,0.46046,-0.49467,0.99999,0.41262,0.46056,-0.49463,0.99998,0.40504,0.46075,-0.49465,0.99998,0.48131,0.46767,-0.31867,0.99997,0.39695,0.46621,-0.31698,0.99998,0.45088,0.48644,-0.44907,1.0,0.41702,0.48681,-0.44797,1.0,0.55084,0.54116,-0.20333,0.99999,0.32935,0.53833,-0.18216,0.99998,0.59759,0.63079,-0.07914,0.99597,0.27628,0.62653,-0.11987,0.99043,0.61178,0.71569,-0.22096,0.99662,0.271,0.71663,-0.26083,0.98437,0.62036,0.74528,-0.27553,0.99274,0.25969,0.74566,-0.31166,0.96904,0.60583,0.74497,-0.34124,0.99318,0.27647,0.74472,-0.37961,0.97091,0.59716,0.73823,-0.24884,0.99192,0.28796,0.73592,-0.29149,0.9704,0.5138,0.72591,-0.00931,0.99982,0.38397,0.72959,0.00929,0.99981,0.52634,0.85152,0.10826,0.99196,0.38145,0.85469,0.12114,0.98863,0.53364,0.95945,0.39097,0.98075,0.37763,0.95968,0.40455,0.97078,0.52251,0.97106,0.40501,0.79277,0.38573,0.96814,0.42263,0.81237,0.53309,1.00153,0.19117,0.95476,0.36642,0.99886,0.22907,0.94496,idle
266,0.43409,0.47198,-0.51442,1.0,0.45005,0.46056,-0.49198,0.99998,0.45749,0.46082,-0.49192,0.99998,0.46585,0.46117,-0.49184,0.99998,0.42259,0.46051,-0.49076,0.99998,0.41302,0.46062,-0.49071,0.99998,0.40545,0.4608,-0.49074,0.99998,0.48153,0.46771,-0.31605,0.99997,0.39715,0.46627,-0.31582,0.99998,0.45119,0.48644,-0.44518,1.0,0.41742,0.48681,-0.4445,1.0,0.55094,0.54117,-0.20186,0.99999,0.32965,0.53827,-0.18212,0.99998,0.59758,0.63086,-0.07739,0.99587,0.27627,0.62642,-0.12004,0.99048,0.61208,0.71562,-0.21445,0.99654,0.27066,0.71659,-0.26123,0.98431,0.6205,0.74523,-0.26734,0.99258,0.25907,0.74553,-0.31198,0.96891,0.60612,0.74493,-0.33216,0.99304,0.27546,0.74465,-0.37987,0.97079,0.59755,0.73823,-0.24191,0.99177,0.28698,0.73592,-0.29185,0.97031,0.51384,0.72589,-0.00929,0.99982,0.38398,0.72956,0.00927,0.99981,0.52648,0.85148,0.10614,0.9919,0.38158,0.85464,0.12086,0.98854,0.53364,0.95942,0.38386,0.98073,0.37766,0.95976,0.39272,0.97045,0.52251,0.97102,0.39694,0.79375,0.38576,0.96831,0.4095,0.81092,0.53265,1.00149,0.18412,0.95473,0.3664,0.99946,0.21296,0.94439,idle
300,0.43459,0.47201,-0.51201,1.0,0.45047,0.46058,-0.49005,0.99998,0.4578,0.46085,-0.48999,0.99998,0.4663,0.46119,-0.48991,0.99998,0.42319,0.46056,-0.48913,0.99998,0.41343,0.46068,-0.48909,0.99998,0.40583,0.46087,-0.48911,0.99998,0.48172,0.46772,-0.31522,0.99997,0.39735,0.46634,-0.31537,0.99998,0.45152,0.48643,-0.44304,1.0,0.41788,0.48681,-0.44271,1.0,0.55104,0.54118,-0.20008,0.99999,0.32988,0.53822,-0.18286,0.99998,0.5975,0.63104,-0.07082,0.99575,0.27629,0.62635,-0.12208,0.99058,0.61219,0.71571,-0.19772,0.99644,0.27045,0.71649,-0.26152,0.98436,0.62056,0.74529,-0.24751,0.99241,0.2584,0.74539,-0.31219,0.96897,0.60622,0.74501,-0.31183,0.99289,0.27454,0.74455,-0.38005,0.97084,0.59767,0.73835,-0.22465,0.99161,0.28619,0.73591,-0.29212,0.97039,0.51385,0.72591,-0.00887,0.99982,0.38398,0.72956,0.00885,0.99981,0.52658,0.85141,0.10497,0.99186,0.38202,0.85461,0.12001,0.98844,0.53363,0.95949,0.36992,0.98076,0.37775,0.95976,0.38971,0.97013,0.52247,0.97104,0.38193,0.79501,0.38578,0.96834,0.40635,0.80947,0.53261,1.00199,0.17003,0.95483,0.36638,0.99956,0.2098,0.94395,idle
