timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.58591,0.3091,-0.30925,0.99995,0.59357,0.29224,-0.28954,0.99994,0.59814,0.29307,-0.28958,0.99993,0.6024,0.29433,-0.28969,0.99993,0.57955,0.29049,-0.29063,0.99993,0.57383,0.28997,-0.2907,0.99992,0.56913,0.28961,-0.29079,0.99993,0.60788,0.30556,-0.16402,0.99995,0.56252,0.30063,-0.16891,0.99995,0.59303,0.33284,-0.26098,0.99999,0.57612,0.32893,-0.26264,0.99999,0.63993,0.43436,-0.08137,0.99995,0.52289,0.42441,-0.09016,0.99972,0.66389,0.59298,-0.09297,0.99849,0.49579,0.57711,-0.13964,0.99121,0.614,0.65092,-0.25473,0.99488,0.53345,0.62208,-0.33366,0.97831,0.60132,0.68615,-0.30071,0.98049,0.55008,0.6394,-0.37481,0.94183,0.59338,0.66502,-0.30198,0.98093,0.55665,0.62029,-0.38358,0.94103,0.59497,0.65408,-0.25597,0.97917,0.55365,0.61376,-0.33883,0.93164,0.60601,0.71901,0.0088,0.99956,0.53953,0.71195,-0.0086,0.99908,0.5957,0.97643,-0.06192,0.88139,0.54426,0.97328,-0.0446,0.82438,0.60023,1.12909,0.2533,0.12062,0.53113,1.11945,0.22528,0.10066,0.59954,1.1506,0.27857,0.08026,0.53144,1.14072,0.24832,0.03662,0.59495,1.20879,0.16146,0.07587,0.53716,1.19381,0.12062,0.08611,idle
33,0.58604,0.30899,-0.30281,0.99995,0.59397,0.29205,-0.28216,0.99994,0.5982,0.29285,-0.28226,0.99993,0.60247,0.29404,-0.28233,0.99992,0.57984,0.29026,-0.28345,0.99993,0.57425,0.28979,-0.28353,0.99992,0.56974,0.28946,-0.28365,0.99993,0.6079,0.30556,-0.15231,0.99995,0.56311,0.30062,-0.15764,0.99995,0.59329,0.33291,-0.25339,0.99999,0.57614,0.3293,-0.25521,0.99999,0.64074,0.43436,-0.06525,0.99995,0.52311,0.42375,-0.07308,0.99972,0.66427,0.59298,-0.07472,0.99856,0.49578,0.5775,-0.11903,0.99159,0.61604,0.6508,-0.25055,0.99523,0.53526,0.62174,-0.33165,0.97973,0.60253,0.68495,-0.29871,0.9819,0.55071,0.63899,-0.37481,0.94589,0.5947,0.66402,-0.30209,0.98231,0.55725,0.62021,-0.38376,0.94519,0.59652,0.65259,-0.25355,0.98064,0.55444,0.61373,-0.33724,0.93643,0.60631,0.72193,0.00878,0.99949,0.53974,0.71721,-0.00858,0.999,0.59573,0.97501,-0.06297,0.87786,0.54407,0.97342,-0.05299,0.81909,0.59984,1.13657,0.23273,0.11748,0.53584,1.13896,0.20203,0.09804,0.59952,1.15814,0.25567,0.0781,0.53613,1.16055,0.22292,0.03685,0.59196,1.21355,0.13612,0.07258,0.54344,1.2114,0.09184,0.08233,idle
66,0.5863,0.30904,-0.30309,0.99995,0.59437,0.29203,-0.28232,0.99994,0.59837,0.29282,-0.28237,0.99993,0.60266,0.29397,-0.28248,0.99993,0.57992,0.29025,-0.28382,0.99993,0.57436,0.28979,-0.28389,0.99993,0.5699,0.28949,-0.28399,0.99993,0.608,0.30559,-0.15401,0.99995,0.56331,0.30087,-0.15835,0.99995,0.5938,0.3332,-0.25407,0.99999,0.57621,0.33069,-0.25598,0.99999,0.64155,0.43436,-0.06756,0.99995,0.52355,0.42314,-0.068,0.99973,0.66465,0.59332,-0.0785,0.99867,0.49565,0.57843,-0.11559,0.99216,0.61679,0.6504,-0.2577,0.99562,0.53652,0.62118,-0.3345,0.98138,0.60268,0.68281,-0.30721,0.98341,0.55187,0.63838,-0.3803,0.95035,0.59497,0.662,-0.31303,0.98378,0.5586,0.61968,-0.38829,0.94971,0.59692,0.65039,-0.26104,0.98225,0.55592,0.61331,-0.33968,0.94169,0.60653,0.72412,0.00661,0.99946,0.53984,0.72033,-0.00627,0.99899,0.59576,0.97501,-0.07014,0.87104,0.54376,0.97475,-0.05206,0.81227,0.6012,1.14382,0.20877,0.10976,0.5366,1.15074,0.20092,0.09221,0.6022,1.16769,0.23025,0.07375,0.53679,1.17418,0.22155,0.0357,0.59207,1.21835,0.11152,0.06715,0.54387,1.22118,0.09181,0.07659,idle
100,0.5866,0.31059,-0.29835,0.99995,0.59473,0.29382,-0.27907,0.99994,0.59855,0.29444,-0.27916,0.99993,0.60282,0.29535,-0.27924,0.99992,0.5804,0.29179,-0.28021,0.99993,0.57489,0.29127,-0.28029,0.99993,0.57039,0.29113,-0.2804,0.99993,0.60808,0.30705,-0.15342,0.99995,0.56382,0.3018,-0.15754,0.99995,0.59405,0.33468,-0.25015,0.99999,0.57634,0.33273,-0.25174,0.99999,0.64197,0.43448,-0.06799,0.99995,0.52396,0.42314,-0.06983,0.99974,0.66486,0.59359,-0.07691,0.99873,0.49533,0.58039,-0.11658,0.99253,0.61705,0.65,-0.24702,0.99588,0.53751,0.61962,-0.32625,0.98257,0.60264,0.68184,-0.2941,0.9845,0.55278,0.63728,-0.3706,0.95371,0.59496,0.66088,-0.30019,0.98485,0.55987,0.61847,-0.37645,0.95311,0.59694,0.64901,-0.24978,0.98338,0.55726,0.61206,-0.33018,0.94557,0.6068,0.72626,0.00665,0.99937,0.54024,0.72264,-0.00632,0.99889,0.59579,0.97545,-0.07077,0.86731,0.54345,0.97636,-0.0547,0.80883,0.60101,1.14848,0.20329,0.1077,0.53895,1.15198,0.17984,0.09115,0.60198,1.17169,0.22465,0.07324,0.53966,1.17396,0.19893,0.03643,0.59219,1.22259,0.11057,0.06471,0.54644,1.22393,0.07281,0.0736,idle
133,0.58676,0.3125,-0.29285,0.99995,0.59487,0.2956,-0.27491,0.99992,0.59857,0.29608,-0.27501,0.99992,0.60283,0.29676,-0.27509,0.99991,0.58048,0.29382,-0.27565,0.99992,0.57496,0.29358,-0.27573,0.99992,0.57045,0.29367,-0.27584,0.99992,0.60808,0.3082,-0.1528,0.99995,0.56391,0.30392,-0.15581,0.99995,0.59427,0.33588,-0.24572,0.99999,0.5764,0.33457,-0.24675,0.99999,0.64215,0.43464,-0.06734,0.99995,0.52401,0.42361,-0.07004,0.99974,0.66488,0.5941,-0.07117,0.99875,0.49485,0.58222,-0.11576,0.99272,0.61741,0.64986,-0.23136,0.99599,0.53749,0.61874,-0.31859,0.98331,0.60259,0.68092,-0.27593,0.98515,0.55303,0.63682,-0.36168,0.95603,0.595,0.65928,-0.28148,0.98548,0.56031,0.61791,-0.36649,0.95549,0.59723,0.6474,-0.2336,0.98398,0.5576,0.61135,-0.32195,0.94818,0.60687,0.72785,0.00673,0.99921,0.5404,0.72488,-0.00641,0.9987,0.5958,0.97552,-0.07024,0.86814,0.54327,0.97652,-0.06064,0.81053,0.60058,1.14906,0.21207,0.1123,0.54076,1.15158,0.16677,0.09568,0.6014,1.17106,0.23439,0.07597,0.54168,1.17271,0.18538,0.0392,0.59191,1.22439,0.12117,0.0654,0.54852,1.22532,0.05896,0.07328,idle
166,0.58695,0.31348,-0.29293,0.99995,0.59508,0.29705,-0.27347,0.99992,0.59869,0.29762,-0.27357,0.99992,0.60296,0.29836,-0.27363,0.99991,0.58074,0.29506,-0.27511,0.99992,0.57522,0.29484,-0.2752,0.99992,0.57069,0.29494,-0.27532,0.99992,0.6081,0.30992,-0.14564,0.99994,0.56398,0.30511,-0.15364,0.99995,0.59441,0.33683,-0.2441,0.99999,0.57644,0.33538,-0.24644,0.99999,0.64184,0.43478,-0.05752,0.99995,0.524,0.42376,-0.06802,0.99974,0.66489,0.59415,-0.06158,0.99879,0.49444,0.58361,-0.11459,0.99302,0.61774,0.64999,-0.22934,0.99619,0.53879,0.61868,-0.31915,0.98428,0.60257,0.6807,-0.27565,0.98599,0.5544,0.63678,-0.36272,0.95877,0.59511,0.65913,-0.28173,0.9863,0.56183,0.6179,-0.36924,0.95829,0.59753,0.64736,-0.23224,0.98484,0.55898,0.61132,-0.32312,0.95135,0.60689,0.72912,0.00675,0.99913,0.54045,0.72676,-0.00642,0.99862,0.59577,0.97548,-0.06991,0.86706,0.54319,0.97778,-0.05878,0.8065,0.60052,1.15239,0.19622,0.1139,0.54154,1.15573,0.17197,0.09644,0.60137,1.17456,0.21607,0.07648,0.54221,1.17677,0.19022,0.04056,0.59187,1.22707,0.09588,0.06488,0.55017,1.22887,0.05921,0.07215,idle
200,0.58716,0.31502,-0.30589,0.99995,0.59525,0.29826,-0.2854,0.99992,0.59875,0.29892,-0.28551,0.99992,0.60302,0.29974,-0.28555,0.99991,0.58091,0.29617,-0.28806,0.99992,0.57532,0.29596,-0.28817,0.99992,0.57074,0.29606,-0.28831,0.99992,0.60811,0.31158,-0.14932,0.99995,0.56398,0.30634,-0.16188,0.99995,0.59451,0.33827,-0.25394,0.99999,0.57649,0.33654,-0.25763,0.99999,0.64136,0.43568,-0.06053,0.99995,0.52325,0.42545,-0.07109,0.99975,0.6644,0.59551,-0.06597,0.99884,0.49424,0.58659,-0.12031,0.99339,0.61753,0.65018,-0.23102,0.99642,0.53888,0.6187,-0.33741,0.98533,0.60119,0.68074,-0.27964,0.98689,0.5551,0.63697,-0.38311,0.96159,0.59453,0.65907,-0.28845,0.98718,0.56235,0.61808,-0.39143,0.96116,0.59714,0.6471,-0.23573,0.98579,0.55937,0.61142,-0.34206,0.95468,0.6069,0.73044,0.0072,0.9991,0.54043,0.72841,-0.00685,0.99861,0.59576,0.97549,-0.06995,0.86185,0.54309,0.97889,-0.05836,0.79843,0.60052,1.15439,0.19963,0.10882,0.54146,1.15796,0.17441,0.09219,0.60133,1.17737,0.22014,0.07389,0.5421,1.18,0.19391,0.03985,0.59186,1.2288,0.09914,0.06138,0.54995,1.2294,0.06768,0.06843,idle
233,0.58718,0.31587,-0.28618,0.99995,0.59525,0.2989,-0.26628,0.99992,0.59869,0.29954,-0.2664,0.99992,0.60287,0.30031,-0.26645,0.99991,0.58091,0.29696,-0.2689,0.99992,0.57533,0.29688,-0.26899,0.99992,0.57074,0.29706,-0.26913,0.99992,0.6079,0.31193,-0.13797,0.99994,0.56397,0.30771,-0.14955,0.99995,0.59453,0.33908,-0.23699,0.99999,0.57654,0.33738,-0.2406,0.99999,0.64092,0.43605,-0.05157,0.99995,0.523,0.42671,-0.06654,0.99975,0.6638,0.5964,-0.04972,0.99884,0.49387,0.58784,-0.11366,0.99354,0.6175,0.65018,-0.20561,0.99655,0.53906,0.61873,-0.31361,0.98584,0.60099,0.68075,-0.24963,0.98748,0.55555,0.63704,-0.35565,0.96318,0.59437,0.65902,-0.2554,0.98774,0.56271,0.61818,-0.36296,0.96277,0.59707,0.64706,-0.2081,0.98637,0.55966,0.6115,-0.31752,0.95649,0.60689,0.73206,0.00784,0.99902,0.54043,0.73041,-0.00749,0.9985,0.59545,0.97672,-0.07491,0.85596,0.54283,0.9811,-0.05795,0.78741,0.59931,1.15912,0.17217,0.10783,0.54093,1.15928,0.18134,0.09033,0.59967,1.18184,0.19054,0.07372,0.54153,1.18043,0.20103,0.0398,0.59139,1.23403,0.07132,0.06062,0.54912,1.23167,0.07473,0.0667,idle
266,0.58705,0.31703,-0.27261,0.99995,0.59514,0.30004,-0.25234,0.99992,0.59845,0.30081,-0.25245,0.99992,0.60242,0.30169,-0.2525,0.99991,0.5807,0.29786,-0.2551,0.99992,0.57516,0.29778,-0.25517,0.99992,0.57055,0.29792,-0.25531,0.99992,0.60739,0.31339,-0.12453,0.99994,0.56381,0.30893,-0.13642,0.99995,0.59445,0.34013,-0.22374,0.99999,0.57632,0.33829,-0.22747,0.99999,0.63958,0.43712,-0.03911,0.99995,0.52267,0.42839,-0.05768,0.99976,0.66173,0.59839,-0.04263,0.99883,0.49389,0.58935,-0.10561,0.9937,0.61678,0.65085,-0.20827,0.99667,0.53899,0.61914,-0.30542,0.98639,0.59951,0.68158,-0.25329,0.98801,0.55546,0.63755,-0.34779,0.9648,0.59312,0.65945,-0.25899,0.98825,0.56263,0.61868,-0.35597,0.9644,0.59591,0.64746,-0.21107,0.98688,0.55961,0.61193,-0.30975,0.95834,0.60667,0.73303,0.00893,0.99899,0.54026,0.73113,-0.00859,0.99847,0.59482,0.97989,-0.07476,0.85362,0.5425,0.98333,-0.06077,0.78275,0.59902,1.16503,0.16612,0.10957,0.54089,1.16658,0.17142,0.09034,0.59929,1.18744,0.1835,0.07419,0.5413,1.18753,0.18995,0.04001,0.59108,1.24184,0.06153,0.06115,0.54884,1.23999,0.06293,0.0662,idle
300,0.58643,0.3183,-0.28,0.99995,0.59481,0.30125,-0.2599,0.99992,0.59811,0.3022,-0.26,0.99992,0.6018,0.30333,-0.26006,0.99991,0.58009,0.29921,-0.2622,0.99992,0.57465,0.29925,-0.26228,0.99993,0.5699,0.29946,-0.26241,0.99992,0.6069,0.31561,-0.13051,0.99994,0.56336,0.31107,-0.14126,0.99995,0.59403,0.34133,-0.23087,0.99999,0.57561,0.33929,-0.2341,0.99999,0.63854,0.43787,-0.04248,0.99995,0.52184,0.42984,-0.0596,0.99976,0.66026,0.60054,-0.04321,0.99882,0.49369,0.59069,-0.10853,0.99379,0.61508,0.65241,-0.20535,0.99675,0.53914,0.61941,-0.31043,0.98667,0.59744,0.68309,-0.25035,0.98836,0.55566,0.63821,-0.35315,0.96578,0.59129,0.6603,-0.25646,0.98857,0.56287,0.61948,-0.36119,0.96537,0.5943,0.64822,-0.20824,0.9872,0.5598,0.61266,-0.31484,0.95943,0.60601,0.73464,0.00949,0.9989,0.53964,0.73213,-0.00913,0.99838,0.59435,0.98184,-0.07571,0.84886,0.54223,0.98543,-0.06171,0.77509,0.59871,1.16647,0.16443,0.10918,0.54044,1.16983,0.17145,0.08925,0.59887,1.18956,0.18168,0.07435,0.54066,1.19151,0.18992,0.04011,0.59109,1.24282,0.05619,0.06069,0.54845,1.24234,0.05833,0.06514,idle
333,0.58595,0.31969,-0.28337,0.99995,0.59396,0.30265,-0.26328,0.99992,0.59741,0.30351,-0.26337,0.99992,0.60055,0.30463,-0.26343,0.99991,0.57944,0.30115,-0.26518,0.99992,0.57421,0.30147,-0.26526,0.99992,0.5694,0.30224,-0.26538,0.99992,0.60548,0.3168,-0.13418,0.99994,0.56288,0.31397,-0.14221,0.99995,0.59374,0.34249,-0.23418,0.99999,0.57536,0.34046,-0.23698,0.99998,0.63786,0.44028,-0.04653,0.99995,0.52092,0.4319,-0.06441,0.99976,0.65941,0.60273,-0.04462,0.99884,0.49287,0.59424,-0.11339,0.99403,0.61301,0.65531,-0.19861,0.99687,0.53971,0.62088,-0.31283,0.98722,0.5956,0.68462,-0.24135,0.98881,0.55616,0.63906,-0.35521,0.96724,0.58965,0.66135,-0.2461,0.98899,0.56322,0.62035,-0.36227,0.96681,0.59252,0.6496,-0.20068,0.98768,0.56004,0.61372,-0.31701,0.96114,0.60496,0.73606,0.01173,0.99884,0.53842,0.73373,-0.01133,0.99835,0.59383,0.98326,-0.07469,0.83895,0.54169,0.98578,-0.06378,0.76457,0.5986,1.16694,0.17057,0.10305,0.53949,1.17362,0.17013,0.08445,0.59863,1.19084,0.18861,0.07163,0.53954,1.19646,0.18894,0.03846,0.5918,1.24249,0.06974,0.05739,0.54655,1.2441,0.06129,0.06154,idle
367,0.58491,0.32178,-0.28515,0.99995,0.59301,0.3045,-0.26511,0.99992,0.5967,0.30531,-0.26521,0.99992,0.59946,0.30645,-0.26527,0.99991,0.57847,0.3035,-0.26711,0.99992,0.5732,0.30407,-0.26719,0.99993,0.56809,0.30494,-0.26731,0.99992,0.60424,0.31864,-0.136,0.99994,0.56149,0.31637,-0.14446,0.99995,0.59276,0.34466,-0.23579,0.99998,0.57436,0.34249,-0.23877,0.99998,0.63654,0.44207,-0.04757,0.99995,0.51958,0.43399,-0.06491,0.99976,0.65837,0.60471,-0.04529,0.99883,0.49185,0.59584,-0.11502,0.99422,0.61156,0.65741,-0.20332,0.99693,0.54054,0.62346,-0.31401,0.98761,0.59482,0.68584,-0.24696,0.98907,0.55721,0.64179,-0.35659,0.96833,0.58899,0.66275,-0.25255,0.98923,0.56425,0.62249,-0.36387,0.9679,0.59182,0.6513,-0.20589,0.98793,0.56093,0.6157,-0.31839,0.96239,0.60387,0.73802,0.01165,0.99878,0.53744,0.7357,-0.01126,0.9983,0.59257,0.98324,-0.07426,0.83419,0.54112,0.98637,-0.06282,0.75782,0.5977,1.16754,0.17664,0.10109,0.5393,1.17553,0.17196,0.08313,0.59755,1.19099,0.19545,0.07131,0.53938,1.19812,0.1906,0.03834,0.59147,1.24346,0.07596,0.05644,0.5464,1.24725,0.06091,0.0603,idle
400,0.5834,0.3228,-0.25503,0.99995,0.59131,0.30608,-0.2354,0.99991,0.59539,0.307,-0.23553,0.99992,0.59806,0.30817,-0.23557,0.9999,0.57709,0.30479,-0.23832,0.99991,0.57176,0.30538,-0.23838,0.99992,0.56667,0.30625,-0.23853,0.99992,0.60236,0.32002,-0.11079,0.99993,0.56002,0.31789,-0.123,0.99995,0.59154,0.3459,-0.20707,0.99998,0.57305,0.3433,-0.21101,0.99998,0.63492,0.44305,-0.02857,0.99994,0.51798,0.43534,-0.05007,0.99976,0.65739,0.606,-0.02832,0.99879,0.49108,0.59731,-0.09778,0.9943,0.61066,0.65765,-0.18285,0.99696,0.54177,0.62511,-0.28135,0.98775,0.59443,0.68627,-0.2253,0.9893,0.55798,0.64416,-0.3211,0.96888,0.58854,0.66347,-0.23014,0.98943,0.56506,0.62487,-0.32619,0.96841,0.5913,0.65173,-0.18506,0.98815,0.56185,0.61779,-0.28401,0.963,0.60315,0.73831,0.01183,0.99869,0.53674,0.73685,-0.01144,0.99821,0.59085,0.98484,-0.07707,0.83056,0.54009,0.99065,-0.06354,0.75217,0.59771,1.17055,0.15654,0.10056,0.53723,1.18002,0.16392,0.08298,0.59756,1.19335,0.17381,0.07144,0.53718,1.20215,0.18212,0.03854,0.59149,1.24856,0.05626,0.05664,0.54458,1.25241,0.057,0.06028,idle
